キラキラ
"['\u3000幼き頃、目をキラキラさせながら、そう教えてくれた彼女のことなど、もう忘れてしまった。\n', '\u3000あのキラキラした瞳を、もう一度取り戻して欲しい。\n', '\u3000そんなアンネマリーが唯一、キラキラとした瞳で強請ったのは、ギルバートの知識だった。\n', '\u3000それらをキラキラとした目で報告してくる様は、幼き頃の自分からみても可愛らしかった。\n', '\u3000何か目新しいものを見つけるたびに、本を読んでいる私の元へかけより、目をキラキラさせながら問いかけてくる。\n']"
