フラフラ,コンコン,ニコニコ,カラカラ,サラサラ,キラキラ,カツカツ,イチャイチャ,モタモタ,ヒラヒラ,コツコツ
['\u3000コンラード様は聡明な方だ。今はフラフラしていても王になれば腰を据えてくれるだろう。現に私に「愛してる」と言ってくれた事だって、何回もある。\n'],"['\u3000執務室のドアがコンコン、とノックされた。\n', '\u3000カイラムはうん、と頷く代わりに後ろ足を二回、コンコンと鳴らす。すぐさま入り口で干していた鞍を持ってきて、手早く着せてから跨った。\n']",['\u3000何かに気づいた事を周りに悟られないように、頭の中以外は普段と同じように振る舞う。廊下の大理石にコツコツと音をたてながら、話しかけてくれる女生徒とニコニコと会話を続ける。\n'],['\u3000口の中がカラカラに乾いて、どうしても次の言葉が出ない。二つの言葉に邪魔されて、思考がうまくまとまらなかった。\n'],['\u3000私が彼女の明るい目をじっと見つめていると、観念したようにサラサラと名前を書き始めた。\n'],['\u3000遠目からでもわかってはいたが、相当な美人だ。目が大きくて、丁度良いくらいに鼻が高くて、小さな顔なのにふっくらとした頰が可愛らしい。髪の毛はコンラード様が評したように見事な美しい栗色で、傾いてきた日の光を反射してキラキラ輝いている。何も手入れをせずにそのまま肩に下ろしているのが、逆に素朴さを醸し出しているとでも言えば良いのだろうか。\n'],['\u3000廊下にカツカツと靴音を反響させながら、私は自分に言い聞かせた。\n'],['\u3000持っていた皿を肘を動かさずスナップを使って地面に叩きつけ、イチャイチャ空間を強制的にキャンセル。食堂中の視線を一手に引き受けて、「失礼しました」と一礼して食堂を飛び出した。\n'],['\u3000でも今日はいつもより時間を使ってしまったので、あまりモタモタはしていられない。\n'],['\u3000周りの生徒達の視線に気付いてくれたようで、コンラード様が二、三回手をヒラヒラと振ると、生徒達は蜘蛛の子を散らすように去っていった。\n'],['\u3000何かに気づいた事を周りに悟られないように、頭の中以外は普段と同じように振る舞う。廊下の大理石にコツコツと音をたてながら、話しかけてくれる女生徒とニコニコと会話を続ける。\n']
