デコピン,カチャカチ,ワンポイ,スゴブリ,ビーフー,シュークリ,アップポイ,トロベリ,グラベロ,ビシソワ,ブースタ,カップル,パックン,キンシッ,ボチャスー,ドサクサ,シーマジ,バッサバサ,コンチク,ドンパチ,チョコクッ,ワーアップ,ジンクス,スカウン,ブラジャー,カッチカ,クリスタ,マジキュー,パッチリ,プリンパー,スルアー,リンクド,スタチン,カーペッ,マジパン,ベロリン,スーハー,マジクー,スレチッ,ツンデレ,コンパク,ハーピー,ツヤテカ,キュートロ,カランカラ,タックル,ポリシー,クネスラ,ビクブル,クスジュー,ドキワク,スカスラ,ピンポイ,ポツリポツ,ボンカー,クッキー,バタフラ,シャンプー,クラスル,プルギス,チョコチッ,ドングリ,チッピン,スイムラ,オンスー,クラグー,ゴロブス,シーザー,クルプリン,コントロ,ザードク,ブルスタ,ピーチク,クラウン,ピーキー,ワンパン,ジャーキー,ドーピン,フラワー,カリフラ,ポンコツ,マジビュー,ムシャクシャ,クンビク,ネトスラ,ズタボロ,ドンピシ,カチコチ,トロピカ,ヌルゲー,チンピラ,マジプリ,ドタバタ,スパイラ,キーパー,マザコン,パンチラ,バンシー,キーボン,マジエン,ピクシー,チートク,パーカッ,グステラ,シーフー,ポージン,リンボー,ジャングル,キリパッ,ワンピー,ガラクタ,キューピッ,ピシパシ,カッチリ,カラカン,キーボー,スーパー,トンタッ,ムズアップ,ジリスク,ハッピー,シャンパン,パーチク,キングダ,マルポテ,トンチン,キーワー,スクリーン,クスチー,ハードボ,チップス,ネトプー,バカスカ,グスカー,ブーメラ,ジューシー,グータラ,ブルポー
11,1,1,2,18,10,1,1,1,6,1,8,1,5,2,2,1,1,2,1,1,1,4,1,9,1,11,35,1,1,1,4,1,2,2,1,2,1,1,2,3,2,3,1,2,1,1,1,1,3,1,1,6,2,2,150,12,2,177,1,1,2,2,1,9,1,1,3,4,2,2,6,1,1,1,2,1,1,16,1,9,7,1,2,3,4,2,7,4,1,2,171,6,1,4,1,2,8,1,10,25,1,11,1,1,55,1,11,10,3,5,1,1,1,1,1,1,1,8,1,32,2,1,1,1,2,4,1,1,1,7,1,2,1,1,3,1,1
