イライラ
"['これは気をつけないと。中途半端に認証を進めて、途中で最初からやり直しになったら地味にイライラさせられてしまう。', '散々イライラさせられたが、ついに登録も終了だ。意気揚々とした気持ちで「次へ」をクリックする。']"
