てくるん,するどっきん,しながら,ちっさく,はっぴー,たらしく,ぶつかっ,よろしく,すること,からにや,かったら,いちゃぎし,くること,ぶつけら,ちゃらぶす
['うるせえよ。心の傷えぐってくるんじゃねえよ。'],['『あんたと私がまっするどっきんぐしてできた娘が実家にいる。私の代わりにふぁっ〇していいぞ』'],"['後ろからにやにやした顔をしながらちっさい勇者とちっさい聖女が現れた。', '幼馴染がどや顔しながら答えた。']","['「まったくだな。ところでちっさくなった幼馴染と結婚するのは事案じゃないか？ろりこん」', '「魔王倒したし、俺もう勇者やめて冒険者やるんだ！ちっさくなったから誰も勇者だとわかんないしな！」']",['「ああ、とりあえず懸念事は全部解決したな。はっぴーえんどでなによりだ」'],['「実は聖剣すきるのさくりふぁいすなんだが、魔王の命も吸収してたらしくてな、そのせいで命までは取られなかったらしい。で、命までは取られなかったが代わりに数年分生きていた時間を取られたみたいだ」'],['\u3000そのあと俺にちっさい娘が突撃してぶつかってきた。'],['『これが理由だ。じゃあな！俺達が駄目だったら後は任せた。よろしくな！親友！』'],['『PS.\u3000別れる前にやりまくってあんたの成分を吸収することをあらためてここに宣言する！』'],['後ろからにやにやした顔をしながらちっさい勇者とちっさい聖女が現れた。'],['「実は聖剣すきるのさくりふぁいすなんだが、魔王の命も吸収してたらしくてな、そのせいで命までは取られなかったらしい。で、命までは取られなかったが代わりに数年分生きていた時間を取られたみたいだ」'],['『私は聖女なんで処女じゃなくなると魔法使えなくなるんです。でも私だって素敵な男性と仲良くなりたいんです。恋だってしたかったんです。勇者は顔はいいけど戦うしか能ないし。貴方や勇者に紹介してくれって頼んで出会っても全然いい男じゃないし！。それなのに貴方と幼馴染さんは一目憚らずいちゃいちゃぎしあんしやがって。爆発しやがれ！羨ましい！』'],['『貴方がいなくなった負担が全部私にくることは確定的に明らかでした。だから私は勇者と幼馴染さんにずっと抗議してました。勇者は戦うことしか能はねえし、幼馴染さんは貴方成分が足りないとかで役立たずになるのが目に見えてましたから。もうほんっとありえない！』'],['\u3000そう言って路銀の入った袋をこっちへ投げ飛ばしてきてぶつけられた。'],['「私は今までどおりあんたといちゃらぶするよ。で、たくさん子供つくろう！」']
