にやめた,さくこち,もわかっ,すっかり,がびくっ,ちらがば,ぶるから,かりだっ,はたたら,すること,こんぱく,だったっ,びかけた,がったら,ぱーくさ,くすぐっ,からがら,べたとこ,ことだっ,うとしな,てくのろ,けたとこ,ぱくつか,うずめた,はたじろ,びかけら,ちらから,くすぱー,がらすご,ころうと,からくー,いがふわ,おどけた,のこぎり,ぼくさー,かったじ,ぞくがち,がつけた,めらから,くっつい,ばっかり,にこちら,にこうし,めたとこ,みしめた,がしがみ,はっきり,うだから,しながら,すっきり,げたとこ,ぶかめら,たったら,ころもそ,ぷりんぐす,こうもこ,ばっくら,けたきり,すーつや,がみつい,くださっ,こんとろ,ばたふら,のしかた,からこう,だくこと,かったっ,うずめら,からだっ,あっぷしな,もわざわ,ぼくのこ,もこうし,ことから,ちらのこ,にこめた,らんとこ,こうから,がりくね,くだから,からのこ,ちらのさ,からぱら,しこから,すらつけ,だらしく,びかかっ,よろしく,すくだっ,ちらこち,ぱらから,からもそ,よろめき,さんきゅー,そろしく,ぶりから,ぷりのめ,もこちら,どきする,さっぱり,つけてく,もそうだ,とこだっ,しばかり,すくめら,むかもわ,わしたか,なようだ,はっちか,じめくさ,ばしたど,こんくー,うしたら,つけたら,せかけら,さんだっ,へとすら,ころから,とっぷす,しなかっ,からぼー,ぱっくに,うはがら,からきら,けたかっ,ざわつい,ぶつかっ,もこのし,うとのこ,せこちら,ちらもこ,ついさっ,にこびり,すくへと,がくきり,ころだっ,かりのこ,めちゃすご,てかかっ,もそもじゃ,もそうは,さぶすく,するとこ,ぐりさん,ゆるすら,こしたか,どきしな,からこそ,たらきり,すらしな,きちぎら,もこうは,とこちら,ちかけら,すーぱー,きろくら,きりむし,おいてく,へとかき,ふるすら,けっこう,ずばずー,ことがり,するきり,いがつか,するぷら,ぎらつか,いがきり,わなかっ,がっちり,ぶーすか,すくらん,しないが,どしがみ,てかかり,うとうき,からはた,ことはた,からこん,くらする,ぶつとぼ,こんぴゅー,ちらへと,ひたすら,ことがし,さんぷる,しわしと,いそうだ,がぼくた,にこぴー,しとしな,もそもこ,ころへと,からふわ,こともわ,がってく,ことくら,つかのび,からぶつ,ぷりから,かきつい,ぴーから,うとする,こうへと,じくさん,たらしく,くたじろ,ぽっかり,どろくに,でぶらん,もそこそ,がたがり,くすぴー,ごとこち,すかうと,かったら,さんから,くらだっ,がらしば,ふさわし,するから,めーじと,くすとろ,わたしと,しくはた,しくばた,けたこと,じめから,わないが,ついまじ,だったか,からもや,だったら,がらずる,ぶりにこ,からのさ,うしてか,ぺっとぼ,こそうと,ぼやくよ,すらすた,げたすた,ひそめた,くっきり,うしがぶ,うるさく,てかけら,もこうだ,すっぽり,がぼやい,めちゃくちゃ,からちゅー,きくばら,からずっ,がばすか,ぼくだっ,ふるめた,たらしげ,びりつい,ことのた,だっふる,きろめー,ざわめき,くつもり,もわから,がしゃがみ,ついたか,もりだっ,からする,かってく,さらだだ,がくすっ,からすた,しくすら,するすい,たっぷり,ついたぶ,めらうよ,からこち,どたどし,ゆるぱら,ごとくに,ふるすい,ついてく,くらすた,がっかり,じところ,てかめら,とっくに,うじてか,わくする,わしかっ,ちらつか,うところ,ぶすぴー,くらいが,こしにや,へとぱら,びかから,かすこと,うろつい,ぶりこそ,くどころ,かったか,がぶつか
1,1,4,20,1,1,1,2,1,50,1,1,3,1,1,1,1,1,13,4,5,3,1,1,1,1,6,2,1,2,1,1,1,1,1,2,1,1,1,4,2,2,1,1,1,1,21,3,29,1,3,2,1,1,1,1,2,1,1,1,1,13,1,2,3,1,4,1,3,1,1,2,2,7,1,1,2,3,1,2,2,1,1,1,1,1,2,6,1,1,1,2,1,1,1,2,1,2,1,1,2,1,1,3,1,1,1,1,1,1,1,2,2,1,2,4,1,2,1,20,2,1,1,2,1,1,5,1,1,1,1,3,2,1,1,6,1,1,3,1,2,1,1,1,1,2,1,6,1,1,1,1,2,2,3,1,1,2,1,1,6,1,1,1,1,1,1,1,10,2,1,4,1,1,1,1,1,1,1,1,1,12,1,5,1,1,1,3,1,2,1,1,1,1,2,5,3,1,2,1,1,1,16,1,1,6,1,3,2,1,2,1,1,1,1,9,1,1,1,1,2,1,1,2,2,1,1,1,2,1,17,1,22,1,1,1,2,1,1,1,5,1,7,2,1,1,1,1,2,1,4,1,1,5,1,1,1,1,1,1,2,1,1,3,5,1,1,9,4,5,1,1,1,1,1,4,1,1,2,1,1,3,1,3,1,1,1,1,7,1,2,1,1,10,1,1,1,1,1,2,2,1,1,28,1
