ころがっ,がびくっ,するぐら,ぷるする,すること,はってく,ことする,さんはら,さんたら,わしたら,さくぱち,くようだ,ことだっ,さんがち,すっげー,ちらから,たらばり,いがする,がしてく,ぐちゃぐち,められろ,ぶらこん,くっつい,くっつか,ばりがさ,がしがみ,はっきり,うだから,しながら,たらどき,こしてく,いがかり,がみつい,さんそろ,くださっ,するなよ,かったっ,さんごと,からだっ,かったた,がくすく,がらつい,かすぎた,こうから,ずかしく,にこしな,ふるわな,よろしく,おいくら,からぷら,ばしてく,つけてく,こんぶり,もそうだ,とろうと,うしたら,さんだっ,しなかっ,ふわもこ,にやしな,さくがっ,つらから,けたかっ,ぶつかっ,ぷるしな,もやらん,ころだっ,するとこ,ぱっちり,からこそ,くださら,こつだっ,おいてく,ばってく,いがつか,ころがり,わなかっ,おいたか,がみすっ,ぶつもり,しなくちゃ,しないが,くらする,いそうだ,しとしな,きゃーだっ,くっつけ,もくすく,うとする,はっぴー,らんぷっ,がしたか,さんがぶ,からはっ,たらしく,がしゃしゃり,かりたか,がりくだ,かりくっ,ぱらしお,どたばた,じたこと,かったら,さんから,さんはき,するから,わたしね,わないが,だったか,くらぐら,だったら,ふってら,くっきー,なみらん,ぶりにや,ことすら,からさっ,ことしな,たらしこ,くつもり,もりだっ,めたから,かきむし,ふさがっ,いらする,たっぷり,とっぷく,どさくさ,からこち,ついてく,がっかり,うところ,ついたら,たらつい,がらばり,からきゃー,しゃってく,かったか,こそとこ
2,2,2,1,8,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,3,1,4,1,10,1,2,2,6,1,9,1,4,1,2,1,5,1,1,1,2,20,1,1,1,1,1,1,1,1,1,4,2,3,1,3,1,1,1,8,1,1,1,1,1,7,4,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,5,1,1,2,1,1,1,1,1,1,3,1,1,1,4,2,2,1,1,1,6,1,7,1,15,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,8,1
