プラドー,サンドロ
"['「ま、まあ！\u3000プラドー男爵……この方とお知り合いでしたの？」\n', '\u3000どうやらプラドー男爵をさっそく落としたなどと言われているらしい。\n', '「ご遠慮申し上げます、プラドー男爵。私のことはホロウェイのままでけっこうですわ。すぐにルーセル夫人とお呼びいただくことになりますもの」\n', '「プラドー男爵はご結婚なさっていらっしゃるのですか？」\n', '「さようなら、プラドー男爵。楽しかったわ」\n', '「オパール、急ですまないが私の友人を紹介するよ。彼はエリク・バポット。プラドー男爵だよ。エリク、こちらは私の婚約者でもうすぐ妻になるオパールだ。まあ、オパールのことは散々話しているから、今さら紹介するまでもないかな」\n', '「はじめまして、プラドー男爵。オパール・ホロウェイです」\n']","['「陛下、彼女はオパール・ホロウェイ。おっしゃる通り、私の婚約者です。――オパール、この方がアレッサンドロ国王陛下だよ」\n', '\u3000膝を折って挨拶をしたオパールは姿勢を正し、遠慮がちにではあるがアレッサンドロを観察した。\n', '\u3000アレッサンドロはそんなオパールの視線に気付いてにっこり笑う。\n', '\u3000アレッサンドロもまた王位に就いてからの数年で、疫病と王位争いで荒んだこのタイセイ王国をここまで発展させたのだから、その手腕は確かである。\n', '\u3000柔和な笑みを浮かべるアレッサンドロの言葉に、オパールは穏やかな笑みを浮かべて答えた。\n', '\u3000これ以上は黙っていられなかったのか、クロードはお礼を口にしてアレッサンドロを睨みつけた。\n', '\u3000しかし、アレッサンドロはにやりと笑って右手を軽く振る。\n', '\u3000一昨日の謁見でのアレッサンドロの思惑に、当然だがクロードも気付いていたのだ。\n', '\u3000本当に昔のヒューバートにそっくりだと思いつつ、オパールは何気なくアレッサンドロをちらりと見た。\n', '\u3000アレッサンドロは王女以外とは踊ることなく座って会場を見ているのだが、いつものことらしく皆も気にしていない。\n', '\u3000アレッサンドロの突然の言葉に抗議したのはクロードだった。\n', '\u3000ヒューバートの財産についてあの当時のことを知っているのは、ほんの数人のはずだがアレッサンドロはどうにかして調べたのだろう。\n', '\u3000クロードが話したとも考えられないことから、アレッサンドロの洞察力の鋭さにオパールは感嘆していた。\n', '\u3000そんなオパールを見てか、クロードが厳しい眼差しをアレッサンドロに向けた。\n', '\u3000すると、アレッサンドロが楽しげに続ける。\n', '\u3000クロードがきっぱり言い切っても、アレッサンドロは平然としてオパールへ笑みを向けた。\n', '\u3000アレッサンドロの姪――先代国王の忘れ形見である王女との結婚話はおそらく反対勢力の声なのだろう。\n', '\u3000たとえクロードにそんな意思がなくても、アレッサンドロや周囲にその疑念は生まれ、確執ができる。\n', '\u3000アレッサンドロには二人の息子がいるが、まだ十代前半であるため、後ろ盾があっても彼ら自身がもっとしっかりするまでは下手な手は打てない。\n', '\u3000本来、王妃となるべきだったアレッサンドロの妻は先の疫病で亡くなっているため、アレッサンドロ自身にも多くの縁談が舞い込んでいると聞いた。\n', '\u3000本来、王妃となるべきだったアレッサンドロの妻は先の疫病で亡くなっているため、アレッサンドロ自身にも多くの縁談が舞い込んでいると聞いた。\n', '\u3000そんなオパールの性格までアレッサンドロは摑んでいるらしい。\n', '\u3000そして満足したらしいアレッサンドロと同時に立ち上がり、オパールに手を差し出す。\n', '\u3000クロードに手を借りて立ち上がると、オパールもアレッサンドロに挨拶をしてその場を辞した。\n', '\u3000やはり王城に赴き、直接アレッサンドロに会って話してみれば、書物などの下調べだけでは読み取れなかったこの国の現状も少しはわかった。\n', '\u3000いったいアレッサンドロはいつから自分に目をつけていたのだろうと、オパールは疑問に思った。\n', '\u3000きっと幼馴染として話したのだろうが、五年前にクロードがマンテストの土地に投資と技術者を派遣してくれた時、アレッサンドロはヒューバートと会い、特に詳しく調べたのだろう。\n', '\u3000国王であるアレッサンドロに許可も得たのだから、オパールの思うようにこの国の社交界でも戦えばいいのだ。\n', '\u3000皆が膝を折り、頭を下げてアレッサンドロ国王を迎える。\n', '\u3000それからアレッサンドロは新たな鉄道開通とルーセル侯爵の婚約を祝う言葉を述べ、舞踏会の開会が宣言された。\n', '\u3000初めにアレッサンドロが若い女性――おそらく姪である王女をフロアに連れ出して踊り始め、途中からオパールとクロードが続く。\n']"
