辛い
"['彼は生まれついての低血圧、朝は貧血夜は眠気が来ないと結構辛い。\n', '「行き着く先が海の向こうたぁ人生辛いもんだなあ」\n', '坂か傾斜が実に表現し辛い地形にある彼の玄関から見える街の様子は混乱中としか言えないものであった。\n', '追いかけてくる理解し辛い何かよりある程度理解できるばけものが迫り来る。\n', 'この話でようやく官僚答弁の様に無駄に長い病名が出るが、考えるの辛いです(半ぎれ)\n', 'さらりと殺人を認めた事に熊野と文月は驚愕したが、情勢下からして不当とは言い辛い。\n']"
