ランクー,クッキー
"['\u3000しかし、私には継ぐ爵位がありません。母の実家であるフランクール伯爵家に余った爵位はなく、既に母の弟である叔父が継いでおりました。\n', '\u3000アレクシスは現国王の三番目の息子として生まれた。母親はフランクール伯爵家出身の第二側妃アナ。\n', '「フランクールからは、母の弟であるフランクール伯爵とその家族が参加します。あと母が参加します。王族としての参加は父の名代として兄のアナトールです。」\n', '「フランクールからは、母の弟であるフランクール伯爵とその家族が参加します。あと母が参加します。王族としての参加は父の名代として兄のアナトールです。」\n', '「フランクール伯爵家の主要産業も農業と酪農なんですか？」\n', '\u3000第二側妃アナの実家フランクール伯爵家は、コルベール伯爵家と同じぐらいの中間貴族。王都からの距離も同じ。\n', '\u3000アナの父、つまりアレクシスの祖父は、アレクシスの将来を考え、出来るだけ王都ではなく、フランクール伯爵領でアレクシスを育てていた。\n', '\u3000王都で生まれたけど、お披露目もまだで、普段は母の実家のフランクール領で生活していたから、誰も僕を王族だと知らなかったみたいでした。\n', '\u3000新郎側の席にはアナ側妃とその弟のフランクール伯爵、フランクール伯爵夫人、王の名代としてアナトール王子。\n', '\u3000新郎側の席にはアナ側妃とその弟のフランクール伯爵、フランクール伯爵夫人、王の名代としてアナトール王子。\n']","['\u3000用心のため持ってきたアーモンドクッキーはすでに第一側妃の前に置かれている。\n', '\u3000事前にアレクシスに確認済み。アナ側妃は胡桃とアーモンドが大好物。そのため胡桃のパウンドケーキとアーモンドのクッキーを昨日の夜に慌てて作って用意をした。\n', '「まあまあ、私の大好きな胡桃のケーキにアーモンドクッキーをありがとう。さあ、ソファーに座って。」\n', '「あら、このアーモンドクッキーは初めて見たわ。」\n', '\u3000第一側妃がそう言って、立ったままクッキーを食べる。\n', '「おいしい。アナ様、こちらのクッキーはどちらで購入したのかしら。」\n', '「だから、私のために今度アーモンドクッキーを作って。お願い。こんなおいしいアーモンドクッキーは初めて。」\n', '「だから、私のために今度アーモンドクッキーを作って。お願い。こんなおいしいアーモンドクッキーは初めて。」\n']"
