ごわごわ,おろおろ,こんこん,もぞもぞ,ひそひそ,おずおず,おどおど,ばさばさ,のろのろ,ぎりぎり,ちらちら,そわそわ,どきどき,にこにこ,へらへら,にやにや,そろそろ,こくこく,ついつい,さらさら,うろうろ,もやもや
['\u3000もともとごわごわなわたしの髪は、多少痛んでもあまり変わらない気がする。\n'],['\u3000れいかさんに駆け寄って、おろおろしながら背中をさする。\n'],['\u3000玄関どあをこんこんとのっくして間もなく、室内から静かな足音。\n'],['\u3000もう横になっていたつっこが気配に気がつき、もぞもぞと起き上がった。\n'],['\u3000廊下からりびんぐを覗くと、今度は寄り添って、ひそひそ声で相談していた。\n'],['\u3000目的地のお店に到着し一息ついていると、ゆいちゃんがおずおずと口を開く。\n'],"['\u3000ゆいちゃんはおどおどしてて、頼りなくて。\n', '\u3000慣れない悪態は、いつもおどおどしているゆいちゃんが見せた、初めての激情だった。\n']",['\u3000少し痛んでいて、毛先はばさばさになってしまっていた。\n'],['\u3000しばらく、のろのろと歩いて。\n'],['「賞味期限ぎりぎりだから、変な味したらぺっしなさいね～」\n'],['\u3000ちらちらとわたしの様子を窺うつっこの目にも、期待が満ちていた。\n'],['\u3000つっこと並んで、そわそわと落ち着かない様子で、足踏みしてる。\n'],['\u3000あのどきどきは、もう二度と味わえない。\n'],"['\u3000たなべさんが先頭に立って、にこにこと笑っている。\n', '\u3000たなべさんはそんな彼女たちをいさめることもせず、ただにこにことしている。\n']",['\u3000ささきさんはしばらくぽかんとしたあと、馬鹿みたいにへらへらと笑い始めた。\n'],['\u3000にやにやと笑いながら、汚らわしいことをしていた。\n'],['「そろそろ寝よっか」\n'],['\u3000受け取ったはんかちとないふをぎゅっと握って、こくこくとうなずくだけのわたしを、れいかさんがとんと、軽く押す。\n'],"['\u3000でもこんな澄んだ味の水は久しぶりで、ついつい、なんの工夫もない感想をこぼしてしまう。\n', '\u3000可愛らしくて、ついつい意地悪をしたくなっちゃうけれど、それ以上に、喜ぶ顔が見たかった。\n']",['\u3000きっと、綺麗でさらさらだったんだろうな。\n'],['\u3000なにかがうろうろしていたり、ぼーっとしていたり、相変わらず意味不明な存在だ。\n'],['「あかりさんの様子がおかしかったから、心配してて……。いきなりおうちに行くのは、失礼かなって思ったんですけど……、でも、よかったです。今日のこと知らないままだったら、わたし、ずっともやもやしてたと思います」\n']
