メチャクチャ,ビカメラ,スクトッ,ランプリ,コントロ,カップル,キーワー,スカウト,ヒックッ,スーパー,コンピュー,サーモグ,キロメー
['\u3000まあ、メチャクチャに書かれているに違いない、と本人は考えていた。それでも、見ずにはいられなかった。\n'],"['\u3000そうこうしているうちに、ようやくテレビカメラマンと女性アナウンサーが登場した。\n', '\u3000付近の住民とテレビカメラが見つめる中、その球体、通称「ルシファー」は、山腹の斜面、草木が生い茂るその中へと、ほとんど音を立てないまま消えていった。\n', '\u3000テレビカメラも船に乗っているが、一キロ以内へは近づけないため、望遠での撮影となっている。\n', '\u3000反対側は海であり、半径二十キロ以内は船で入ることも規制されているため、テレビカメラは存在しない。\n', '\u3000御神木の脇のテレビカメラとアナウンサーに注目してしまっていたこと、その直後に、スケッチブックを抱えて歩道の端ぎりぎりでしゃがんでいる杏奈に気づき、はっとして急ハンドルを切ってしまったことが横転のきっかけだった。\n', '\u3000トレーラーが横転するその瞬間まで、テレビカメラは彼女を映していた。\n', '\u3000テレビカメラが映し出した護衛艦『きりなみ』は、圧倒的に巨大だった。\n']",['\u3000彼のパソコンもデスクトップはシャットダウン。幸いにもノートＰＣがあるので、それで急場をしのぐつもりだった。\n'],['\u3000ダルシアンは昨年、若手漫才グランプリで決勝まで駒を進めた実力派。一昨年も準決勝に残っており、バラエティ番組にも度々出演している。あまりテレビを見ない亮太でも、その名前を知っていた。\n'],"['「うん、それも知ってた……でも、まさか自分がこうなるなんて……自分で息をコントロールできなくて、想像よりずっと苦しかった……みんな、凄いなあ……」\n', '（いや、真優、お前のコントロールでは止まっている目標にも当てられないぞ……）\n']",['\u3000また、彼もそこそこ体格が良く、親しい友人からは「ちょっと目つきが悪いけど、それなりにかっこいい」という評価で、お似合いのカップルというふうに考えられていた。\n'],['\u3000彼は慌てて、ノートパソコンで掲示板を開き、キーワード「ミカたん」で検索をかけてみた。\n'],"['「なんか、あの電気屋さんでのサイン会が、ネットの掲示板で話題になってて、私、叩かれてるって……この前、スカウトに来た事務所の人から、そういうの控えるように注意があったらしいの」\n', '「まさか……お前をスカウトしにきたのか？」\n', '\u3000それは亮太も知っていた。しかし、まさかこんなに早くプロのスカウトが来るとは。\n', '\u3000それに、真優に芸能界からのスカウトが来る事もなかっただろう。\n', '\u3000彼はその日、ルシファーについてあまりに多くの情報がありすぎたために逆に混乱し、真優のスカウトも含め、整理できないほどの悩み、複雑な感情を持ってしまった。\n']",['「……ヒックッ……」\n'],"['『スーパーのレジ袋で捕まえようとかしてたし、頭は弱いようだな』\n', '\u3000挙げ句にスーパーのレジ袋を被せて、奇妙な掛け声と共にそれを引っ張り、そして転ぶ様子まで。\n', '\u3000水・食料品はスーパーやコンビニのレジからほぼ姿を消した。\n', '\u3000彼女が手にしていたのは、どこかのスーパーのレジ袋だった。\n']",['\u3000ＧＰＳとコンピュータによる予測で、もし「ルシファー」が山を貫く事があれば、計算上出現すると推測された場所だった。\n'],"['\u3000少し離れた場所を測定できるようになっている機械もある。たとえは温度分布を色調に変換してモニタ表示するサーモグラフィーがそうだ。\n', '\u3000先ほどのサーモグラフィーの例では、温度測定ができなかった。温度分布が、まるでその場には何も存在しないかのように、つまり周囲の空気と同様にしか表示されなかったのだ。\n']","['\u3000ルシファーの推進速度は時速約２．５キロメートル。\n', '「従って、念のための措置といたしまして、美海原子力発電所から半径二十キロメートル以内の住民の皆様に、避難を指示するものであります」\n', '\u3000時速は約２．５キロメートル弱で、明日朝には淡路島に上陸する見込みだという。\n', '「……の為に、明日の早朝より、淡路島付近において専門家による各種調査を行います。また、念のため、進行予測直線上から半径一キロメートル以内にお住まいの方々は、避難するよう指示いたします」\n', '\u3000ルシファーから半径一キロメートルは、避難指示が出される。\n', '「……よって、進行直線上から半径一キロメートル以内の住民の方は、避難するように指示します。また、万一の場合に備え、美海原子力発電所の稼働を停止するよう、命じました。この措置により日中、特に昼間の電力供給が非常に切迫したものになります。国民の皆様による更なる節電のご協力を、切にお願いいたします」\n']"
