うしたじ,すっかり,がびくっ,らんのこ,かりだっ,からすら,すること,しゃったら,だったっ,らんころ,だらわし,びかけた,ちらのた,するのさ,くすぐっ,ことだっ,だったた,うとしな,けたとこ,ほろとこ,ちらから,いがする,すっごく,うようだ,くたいが,すっとろ,にこちら,からよろ,ぎらつい,もわずか,うだから,しながら,ぎたから,すっきり,いらしく,もそうし,はきつか,にたくさ,もやつら,くださっ,からだっ,ふがぼた,にやけた,もこうし,かったた,くいから,とろくに,くだから,からのこ,からかす,こともた,ぶかしげ,うとすっ,しくふさ,じたふく,にこしな,ぶつかり,てかわい,びかかっ,くってく,よろしく,ぷるから,がらおど,ちらこち,さっそく,しくほっ,こうする,ぱりふら,さっぱり,らんさん,かっきり,つけてく,もそうだ,からがさ,がたくさ,くたしな,なようだ,うはこく,けっこん,うしたら,だったど,ころから,しなかっ,さんきゃっ,にやしな,さくがっ,がつかつ,こんもり,うとうる,ひっしと,ぶつかっ,うきする,ばっきり,ばっくす,ころだっ,もたいそ,するとこ,からこそ,びくしな,くらぶる,とってく,もだらん,ばらくす,がつけら,くさすっ,げたこと,けっこう,がたかっ,ばってく,ひらめき,なようね,わなかっ,がりだっ,すくらん,しなくちゃ,ぬくもり,らんから,ごきぶり,かすだら,ことはた,さんこそ,かきだっ,つらいそ,いそうだ,うはぺこ,すっとぼ,のめぐり,つけたか,がみつか,しゃってか,いじくっ,くすぐり,さらにこ,うとする,わいつけ,のためた,さんのた,たらしく,しくする,すくめた,じたこと,つけたじ,つるだっ,かったら,じとから,ふさわし,するから,ばっくに,けたこと,のたくさ,だったか,だったら,たらふく,うしてか,こそうと,しなこと,くっきー,ひそめた,かってか,もだから,くっきり,ついにこ,ずっとこ,もこしな,おーくに,すっぽり,とったら,からひら,むくつけ,めちゃくちゃ,もやする,からぽき,しなうだ,からずっ,ごしだっ,だらしな,もごぶり,らんがや,らんだっ,くつもり,するくら,ばたつか,もわから,からする,わいがっ,かってく,こところ,さんがみ,もたくさ,こともご,ふさがっ,ぽっこり,いらする,どたどし,しとらん,たらこん,うとうよ,がしばら,ついてく,らんがみ,がためら,くらすら,さんのこ,とっくに,うところ,ついたら,くらはき,ふったら,ほくだっ,たらぴし,ころがさ,からしば,ふっくら,がたごと,ぶりのこ,かすこと,てらもろ,ひくつか,ぱっくだ,かったか,がぶつか
1,9,1,1,1,1,37,4,1,3,1,1,1,1,2,12,3,1,1,1,1,1,3,1,1,1,2,1,1,2,2,21,1,2,2,1,1,2,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,9,1,1,2,2,1,1,1,1,17,1,2,1,1,3,1,1,1,1,3,1,1,13,13,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,7,1,3,7,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,15,1,1,1,3,1,1,1,1,1,7,1,3,5,1,1,3,15,12,1,2,1,1,4,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,3,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,1,3,1,1,1,1,2,1,1,1,1,2,1,4,1
