すること,らんこと,たかめら,こんぱく,はたすく,がったら,うとしな,ばしきら,くたばっ,いがする,がしてく,くっつい,ばっかり,はっきり,うだから,しながら,はきつい,すっきり,けたから,がらおー,たったら,のびびり,がみつい,くださっ,たたすく,ぽっぷす,ことから,するぼた,こうから,からのこ,ぶかしげ,ずかしく,くらうと,おいたら,たどあは,くってく,よろしく,ずたぼろ,くださー,もこちら,こうしな,くさがっ,たってく,らんすか,うしたら,ころから,ざっくばら,しなかっ,しとこう,にこびり,するとこ,すってく,からこそ,がしとく,もやずっ,わいとぼ,しくこと,おいてく,かったど,げたこと,うとこん,にこもり,ちりする,ほったら,わなかっ,がっちり,からばら,のこぴー,らんから,ごきぶり,すごくつ,さんぷる,ぶるたっ,こりうる,ついから,からのー,たらこと,からふわ,ずかしげ,がみつか,がってく,ことくら,するめり,うとする,もだぶる,がしたか,さんがぶ,たらしく,もそこそ,どたばた,のめじゃー,かったぷ,ぴーどろ,ひーはき,すくわー,もくふか,かったら,わらずか,うきつい,するから,ばっくに,けたこと,じくする,だったか,かっちり,だったら,ちかけた,うしてか,わいどし,ぶちこん,ことすら,とったら,からさっ,ことしな,めちゃくちゃ,さんくら,だらしな,かってら,からへっ,わらねば,ざわめき,くつもり,じたばた,するくら,ばたつか,もりだっ,からする,かってく,ちかかっ,たかがぷ,どしてく,ぐらすか,たっぷり,らんくい,がっかり,きーぼー,にたすく,うところ,ずること,ついたら,ひくつか,さんがば,かったか,がぶつか
31,2,1,2,2,1,1,1,2,2,2,3,2,2,2,33,2,1,1,1,1,1,1,3,1,1,2,1,2,2,1,2,1,1,1,1,6,1,1,1,1,1,1,2,2,1,1,1,1,3,1,1,8,1,1,3,1,3,1,1,1,1,1,1,2,2,1,1,1,1,1,4,3,1,1,1,1,1,1,1,2,2,1,16,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,2,3,1,4,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,1,1,5,2
