メチャクチャ,ダックス,ガッチリ,スクラン,ハッキリ,スッキリ,ワームク,コントロ,ボーブリ,スッカリ,パーピー,パッカパ,ペットボ,ウジャウジ,スーパー,サッパリ,プリンクラ,フルスイ,ケッサク,コンピュー,キロメー
['\u3000鶴城はそう雄叫びをあげると、手にしたナイフを振り回した。メチャクチャにゴブリンへと向けてナイフを振る。\n'],['\u3000再び太陽が空に昇った次の日、ダックスフントを思わせる胴長のヘリＣＨー４７が病院の大型駐車場に着陸した。\n'],['\u3000鶴城はその手に握りしめた槍、百センチほどの長さの棒の先に学食の包丁を布でガッチリと固定した物を構えた。\n'],"['\u3000渋谷のスクランブル交差点に、先ほどの東京タワー、そして、遥か遠方に見えるレインボーブリッジや高速道路、それらは、おそらく、鶴城達のいる世界からこの世界へと送られて来たのだろう。\n', '「渋谷のスクランブル交差点？」\n', '\u3000信号が赤から青に切り替わる。すると、交差点の反対側にいた影法師が一斉にスクランブル交差点を渡り始めた。\n']","['「ハッキリ言って焼け石に水よ、食料と水を届けたとして、その次は？\u3000また食料と水をサークル棟に届けるの？\u3000見捨てるって決まったんだから下手な事をしないで完璧に見捨てるべきだと思う」\n', '\u3000ハッキリ言って予想外だった。\n', '\u3000鶴城はそう木原へと返答した。そして、鶴城はハッキリとした口調で「けど、ひとつ条件があります」と告げる。\n']",['\u3000胸はそれほど大きくはないが、しかし、決して小さくはない。目鼻立ちもスッキリしていて、鶴城の好みの顔だ。\n'],"['「神殺しの【ワームクラスター】、デュラハンの蛇腹剣から抽出した自己増殖する【コンピューターウィルス】だ」\n', '\u3000神殺しの【ワームクラスター】\n']",['「前の司令官様が凄い石頭でね。災害出動では重火器は使えないとか悠長な事を言ってたから退場して頂きました。事実上の無政府状態でシビリアンコントロールも何もあったもんじゃないからね」\n'],['\u3000渋谷のスクランブル交差点に、先ほどの東京タワー、そして、遥か遠方に見えるレインボーブリッジや高速道路、それらは、おそらく、鶴城達のいる世界からこの世界へと送られて来たのだろう。\n'],['「そうだ、スッカリと忘れてた」\n'],['\u3000ゴブリンに、骸骨、パーピー、そして、その手に巨大なフォークとナイフを握りしめた猪の化物オークまでいる。\n'],['\u3000デュラハンが股がる漆黒の馬、その漆黒の馬の蹄の音が、次第に遅くなってパッカパッカという音へと変化する。\n'],"['\u3000鶴城は黒い靄へと歩み寄った。そして、手にしたミネラルウォーターのペットボトルを黒い靄の中に差し入れた。ペットポトルの半分が黒い靄の中に入った所で鶴城はペットポトルを引き戻した。ペットポトルの容器は実にキレイさっぱり黒い靄に入れた部分が消え去っていた。それは切断されたというよりもまるで｜消去《デリート》されたかのように鶴城の目には見えた。\n', '\u3000鶴城はそう桜花に言葉を返す。その鶴城の言葉で桜花も納得したのか鶴城と共にカーテンの端と端を結び始める。更にカーテンロープの途中に簡易的な足場となる結び目を等間隔にいくつか作り、最後にカーテンロープの端に風に煽られない為の重しとなるペットボトルを結ぶ。\n']",['「行って見れば分かるでしょ？、だけど行くなら戦闘を覚悟しないと。大学の回りに影法師がウジャウジャいるよ」\n'],"['「なら、助けてくれッ、頼むッ、私たちをバスに乗せてくれッ、私はこの近くのスーパーマーケットから来たんだ」\n', '\u3000スーパーマーケットとなれば、缶詰、ミネラルウォーター、レトルト食品といった物資を確保する事が出来る筈。\n', '\u3000鶴城はそう男性へと返答した。男性がバスへと乗車をする。そして、バスはスーパーマーケットへと走り出した。\n']",['「既存の政府は綺麗サッパリね、臨時政府はあるけど、状況の把握と組織作りに躍起になって全然役に立たないよ」\n'],"['「新藤ッ、よーく聞いてくれッ、新藤の技能で今から俺が言う場所のスプリンクラーを起動してくれッ、頼むッ！」\n', '『いやッ、スプリンクラーって』\n', '\u3000スプリンクラーが起動をした。\n', '『なんで、スプリンクラーが？』\n']",['\u3000鶴城は素早く槍を引き戻した。そして、頭部を失ってよろめく骸骨の体へと目掛けて渾身のフルスイングを放つ。\n'],"['『カカカ、本当にケッサクだぜ』\n', '「カカカ、そりゃ、ケッサクだ」\n', '「コイツはケッサクだぜッ！！」\n']",['「神殺しの【ワームクラスター】、デュラハンの蛇腹剣から抽出した自己増殖する【コンピューターウィルス】だ」\n'],['\u3000トランシーバーの有効範囲は、トランシーバーの機種によっても異なるが、５００メートルから１キロメートル、加えて周囲に高層ビルなんかの障害物があるとその通信距離が短くなったりする。生憎、鶴城が今いる薬局の周囲には四階建て以上の建物がみっちり乱立している。ので、トランシーバーがまったく通じないというのも仕方のない現象ではあった。\n']
