クラスカ,コントロ,ペットボ,スーパー,メキシコ,ハッピー,ヘッドシ,オートロ
['何せ僕たち四人は教室では下層、クラスカーストでは下で社交性の無い奴らだったしな。\n'],['僕たちだけならゾンビどもをコントロール出来る。\n'],"['各自持ち物だが重くならない程度に携帯食料として缶詰を一人二個と五百ミリリットルのペットボトル一本と着替え一着分をリュックに入れて運ぶ。\n', 'いや、坂井さんだけは顔を上げていてペットボトルを取り出して飲み始めた。\n', '坂井さんは僕の言葉に特に反応する事なく、ペットボトルを隣の安藤さんに渡し、飲むように促した。\n', '尚、デッドスペースには工場内に転がっていた空のペットボトルを水道で洗い、水を入れて置いておいた。\n', '僕はゾンビの血で汚れた鉈をゾンビの衣服で拭き、リュックからペットボトルを取り出して水を掛けてから再度拭き、ケースに仕舞う。\n']","['それにコンビニやスーパーに行けば肉が手に入る飽食な時代は終わったのだ。\n', '「学校の方にはスーパーやコンビニがあるし、そこから食料を確保していたんじゃないかな？」\n', '「ああ、そこに繋がるか。まあ、そうなるだろうなぁ。スーパーやコンビニの在庫は無限じゃないし」\n', '「だとしたら大型スーパーとかパチンコ屋とかそう言う場所になるかな」\n', '「そうなるとやっぱりスーパーとかかな。近くにある？」\n', '確かにちょっと離れているけどスーパーらしき看板が見える。\n', '「そ、その。お父さんは東京勤務だし、お母さんは昨日パートで二つ隣りのスーパーで働いてました。だから家には誰も居ないと思います」\n', '「近所のスーパーや国道沿いにあるコンビニは行きました？」\n']",['更にアメリカだけではない、カナダやメキシコ、南米の国々、ヨーロッパ、アフリカ、ロシア、アジアと世界中でゾンビパニックの情報が発信されるようになっていた。\n'],"['物語だったらここでエンディング、ハッピーエンドを迎える場面なんだろうけど、ここは現実。\n', '「あの時ヘリで運ばれた人たちからしたらハッピーエンドだろうね。ゾンビたちが襲ってきたけど自衛隊に助けられて安全地帯へ連れて行ってもらえるんだから」\n', '「この世界は悪い方向に向かっている。だからハッピーエンドを向かえようと、バッドエンドを向かえようと生きている限りどんどん悪い事が押し寄せて来る」\n', '「だから自分たちで生きて行く術を身に付ける必要があるんだ。そうじゃなきゃ、ハッピーエンドの後の世界で生き残れないよ。それって悲しくないか？」\n']","['「そうだよ。でもゾンビには銃は不向きだね。ヘッドショット出来る距離なら鉈やバットで殴る方が確実だし。どちらかと言えば対人用」\n', 'ゾンビモノの作品だと銃でがんがん倒して行くシーンばっかりだが、素人がヘッドショット決めれないからダメなんだよ、やっぱり。\n']",['彼女の家は五階建てのマンションらしく、入り口はオートロックだから拠点としても使えるかも知れない。\n']
