ぐちゃぐちゃ,ぎりぎり,ちらちら,もろもろ,きょろきょろ,ぽつぽつ,そろそろ,ついつい,がちゃがちゃ,ふわふわ,びしょびしょ
['\u3000気づけばぞんびの頭は、原型をとどめていない程にぐちゃぐちゃになっていた。\n'],"['\u3000頭上から振り下ろされた竹刀が、風を切り、床ぎりぎりでぴたっと止められる。\n', '\u3000というわけで俺は、空間把握の範囲内ぎりぎりまで転移し、そこで空間把握を使って人を探すということを繰り返していた。\n', '\u3000戦いの中で、空間把握が鮮明に見えるようになったのは、ぎりぎりの戦いで習熟度が上がったからか。\n', '\u3000それをぎりぎりでしゃがんで、かい潜り、絶妙のたいみんぐで間合いを詰めた。\n', '\u3000ところで、美奈の最後の回避はぎりぎりで、見ている俺の方が肝を冷やした。\n', '\u3000だからと言って、最後みたいなぎりぎりの回避は出来るだけ控えていただきたい。\n', '「おお、よくやったな。だが、最後みたいなぎりぎりの回避はあまりしないでくれ。もう少しで助けに入るところだったぞ」\n']",['\u3000臼井先生の方はついてくる生徒が気になるらしく、後ろをちらちらと見てくる。\n'],['「そこは、この状況下では割り切るしかないな。二つ目は、ぞんびを倒すことによって経験値が貰え、それによってれべるがあがると身体能力やもろもろの能力が上がる。そして、それはぞんびも同じだ」\n'],"['気が付いた後、少しぼーっとしてからきょろきょろと周りを見回すようにして、状況を飲み込んだらしい。\n', '\u3000いきなり、転移させられたせいで少しの間きょろきょろと辺りを見回していたぞんびだが、私を見つけたのか威嚇して襲ってきた。\n']",['そあちこちにぽつぽつと点在するかやぶき屋根の家。その間を縫うかのように作られた畑。苗などが所々に植えられている。\n'],"['（そろそろかな）\n', '\u3000どあがこちら側に出っ張ってきた。そろそろかもしれない。一か八か違うどあを開けて逃げるか？\n', '\u3000もうそろそろ楽になっても……\n', '「というか、そろそろ清の話もしてくれよ。正直、お前の方が気になることだらけだよ」\n', '\u3000そろそろすきるを手に入れただろうか。\n', '\u3000そろそろか…………今だ！\n', '\u3000さて、そろそろ実験に入ろう。\n', '\u3000準備も終えたことだし、そろそろ特訓を開始するか。\n', '「よし、じゃあそろそろぞんびを出すぞ」\n', '\u3000れべるの方はそろそろかと思っていたが。\n', '「すっかり、日も暮れたな。そろそろ俺は寝床を探しに行くよ」\n', '\u3000そろそろ、すとれすが爆発してもおかしくない頃だ。\n']","['\u3000ついつい関西弁が出てしまった。\n', '\u3000ついつい、見惚れてしまった。というのは中々整った顔立ちをしていたからだ。俺のくらすには、この子にかなう奴はいなかったな。\n']",['\u3000というか、ぱにっくになった生徒が勝手に、どあをがちゃがちゃやって逃げようとしている。\n'],['\u3000中々いい、ふわふわのそふぁだ。いや、今はそんなことはどうでもいい。\n'],['ぽけっとに入れていたのなら、溶けてびしょびしょになっていてもおかしくはない。\n']
