こりこり,ひりひり,くすくす,びくびく,ぶつぶつ,がしがし,てらてら,ぎりぎり,ぴりぴり,むかむか,ぽてぽて,のこのこ,じゃらじゃら,ぴかぴか,そろそろ,びちゃびちゃ,ばらばら,うじゃうじゃ,ころころ,おいおい,からから
['\u3000暗闇から聞こえる男性の悲鳴、そして、こりこりという咀嚼音にびちゃびちゃという液体が床へと滴る音が響く。\n'],['\u3000暫くふぁすなーと格闘したが、鶴城は諦めてふぁすなーから手を離した。力の入れすぎで指先がひりひりと痛む。\n'],['\u3000そう鶴城はそーにゃに尋ねた。すると、そーにゃは『はい、一応、神様ですからね』と答えてくすくすと笑った。なぜか分からないが、その笑い声は鶴城には無理して笑っているように聞こえた。\n'],['\u3000体育座りをしていた熊さんが、びくびくっと震える。熊なのにまるで子猫の様な怯え方だ。正直、とても可愛い。\n'],['\u3000鶴城はそう安西へと返答した。すると、安西は「三時間前、よもや、あれか？」と何やらぶつぶつと独りごちた。\n'],['\u3000鶴城はがしがしと頭を掻いた。\n'],['\u3000鶴城は椅子から立ち上がると、空いていた窓へと歩み寄った。窓の外で屋外灯がてらてらと闇の中で輝いている。\n'],['「大丈夫、ぎりぎり間に合った」\n'],['\u3000鶴城はそう桜花へと返答する。やがて、以前と同じように鶴城の右腕からぴりぴりとした痛みが徐々に消え去る。\n'],['\u3000それは、まさにこの世の地獄、その場にいるだけで胸がむかむかとし、正気が失われて行くような光景であった。\n'],['\u3000そーにゃが熊の顔を覗かせる。そして、鶴城の姿を捉えたそーにゃは、ぽてぽてと鶴城の元へと歩みよって来る。\n'],"['\u3000のこのこ出ていくのは危険だ。突然、襲われる可能性もある。しかし、ばっくやーどに出口はおろか窓すらない。\n', '\u3000そう考えて鶴城は首を振った。半ぐれとか不良と呼ばれる奴は自分より弱いと思った人間に強く出る性質がある。もしここでのこのこと出ていけば間違いなく半ぐれたちは自分を下に見るだろう。一度でも半ぐれ達に下に見られてしまえば話し合いどころではなくなるのは明確、ならばと鶴城はさばいばるないふを握り絞めてどあの死角へとその身を潜ませた。\n']",['\u3000鶴城は地面へとだいゔをした。頭上をじゃらじゃらと束ねた鎖が擦れ合うような音を立てて蛇腹剣が通り過ぎる。\n'],['\u3000鶴城は【ものりす】を眺める。黒檀色の【ものりす】の表面は鏡のようにぴかぴかで液体金属のようにも見える。\n'],"['\u3000学食へと籠城して助けを待つ、助けが来る、という幻想をそろそろ捨てるべきなのかも知れないと鶴城は思った。\n', '「ごめん、私、そろそろ寝るね」\n', '「了解だ、俺もそろそろ寝るよ」\n', '（そろそろ俺も逃げないとなっ）\n', '『かるまれべるが上昇しました、加えて、ぶろんずとろふぃー≪そろそろ慣れた？≫及び≪奇襲≫を獲得しました』\n', '「みんな、そろそろ移動しよう」\n', '「じゃ、そろそろ返事を聞こう」\n']",['\u3000暗闇から聞こえる男性の悲鳴、そして、こりこりという咀嚼音にびちゃびちゃという液体が床へと滴る音が響く。\n'],['\u3000人骨はちょうど人間一人分だ。手や腕、骨盤や頭蓋骨といった骨がぱーつ毎にばらばらになって散らばっている。考えてもみればこれまで一度も死体等を見ないで済んでいた方が異常だったのだ。\n'],['「行って見れば分かるでしょ？、だけど行くなら戦闘を覚悟しないと。大学の回りに影法師がうじゃうじゃいるよ」\n'],['\u3000夕輝はそう瀬名に問いかける。鶴城は狼狽える夕輝と瀬名の元へと金属ばっとを足で蹴ってころころと転がした。\n'],"['（おいおい、嘘だろ、こんなの）\n', '「おいおい、まじかよ、それ？」\n']",['\u3000鶴城は肺に息を送るべく喘ぐ。そんな鶴城の視界に斧をからからと引きずりながら接近してくる深水が映り込む。\n']
