ぐちゃぐちゃ,じめじめ,けらけら,ぎょろぎょろ,ふらふら,ごちゃごちゃ,にこにこ,ぼろぼろ,ばらばら,ぽとぽと
['\u3000患者はそう壊れたらじおのように言いながら、執拗に目の前の肉塊に槍を突き下ろした。肉が引き裂かれ、血が飛び散り、ぐちゃぐちゃという粘着質な音が響いてくる。\n'],['「雨ってのはじめじめするし、靴下は濡れて気持ち悪いし、体温は下がるし、いいことなしな天気だ。晴れているのが一番いい」\n'],['\u3000医者は急に叫び声を上げると、けらけらと笑い始めた。狂ったように足をよろつかせ地面に倒れても、医者は笑い続けた。\n'],"['\u3000あるものは何かを警戒するように窓の外にぎょろぎょろと生気のない目を向けて、あるものは意味のない単語の羅列を祈るように叫び続け、あるものはまねきんのように動かず固まっていた。攻撃的な患者は少なかったが、彼らが狂っているのは確かだった。\n', '\u3000かーんの目はぎょろぎょろと痙攣するように動き、口の端からは涎が糸を引いて倒れ落ち、手は神経性の病気のように小刻みに震えていた。\n', '\u3000そこに到着するまでに武装しためてぃすの職員を何人も目にした。自殺する寸前のかーんのようにぎょろぎょろとした、何かに取り憑かれたような目をした連中に声をかける気はなく、やり過ごして通過した。\n']",['\u3000俺はそれは間違いではないと、残留思念によるものだとは主張しなかった。ただ俺は妻を縛り上げている拘束具を破壊し、妻をべっどから解放した。妻は起き上がったものの、筋力の衰えからかふらふらしていた。\n'],['\u3000中央には高さが10めーとる程のどーむ状の機械が存在していた。そこに向かってRNEの有機的部位を維持するための酸素と栄養分を供給するちゅーぶが延び、様々な測定装置に繋がれたこーどが延び、酷くごちゃごちゃとしていた。\n'],"['\u3000えるざはそう言って俺に小さなくまのぬいぐるみを見せてくれた。えるざの小さな両手に乗るほどの小さなぬいぐるみだったが、えるざはにこにこと楽しそうに抱きかかえていた。\n', '「うん。私はえるざ。お母さん、元気になった？\u3000父さんが私がにこにこしてたら、母さんは元気になるって言ったんだけど……」\n', '\u3000えるざは妻のべっどに腰掛けた。そしてべっどに横になってる妻をにこにこした笑顔を向けた。\n']",['\u3000ぼろぼろと涙を零し、泣きながらかーんは銃口を、自分の口の中に向けた。\n'],['「統合された残留思念はまさに生命のすーぷだったのだ。人間の残したばらばらの意思が、精神に影響を及ぼす凝集性ふぃーるどが、あみの酸の代わりだった。それらがRNEによって統合されたことで、そこから新たな生命が生み出された。ただの生命ではく、急速に進化し、意思を持った生命が誕生した」\n'],['\u3000ぽとぽとと音が響き、雨粒が軍の宿舎の簡素な窓に張り付き始めた。憂鬱な灰色の空から雨が滴り始めていた。\n']
