こんとこ,すっかり,するぐら,すること,こんぱく,がったら,うじゃうじ,からがら,ことだっ,けたとこ,けたすら,ちらにや,するすら,くたばっ,かったじ,ばっかり,にこちら,はっきり,しながら,げーむし,けたいが,ついじめ,ばらくら,わーさん,べたこと,ぴーする,するなよ,がらげー,くすふる,からこう,かったっ,つかしな,からかっ,ことから,こうから,がりくね,ずかしく,ばっぐだ,じめてく,ぶつかり,しくぶつ,よろしく,ぐりから,けたいじ,ちらこち,ころにや,こうする,さっぱり,もこぴー,つけてく,もそうだ,からがさ,こんくー,つけたら,げーむち,ころから,くすとー,とっぷす,しなかっ,にやしな,だだだっ,ぶつかっ,ころぬめ,こりする,さんにた,くだめー,するとこ,からこそ,ばたつい,すーぱー,からうる,げーむく,ぎりのた,するじー,がらすー,すーぷか,しないが,のこぴー,らんから,からどく,ひたすら,いじめら,ぱらべら,いそうだ,げーから,にこぴー,ころへと,やいくら,まろうと,がってく,からぶつ,うとする,こうへと,たらしく,からぶら,しくする,どたばた,ばりすく,ばっちり,じたこと,すいから,からふる,かったら,するから,けたこと,わないが,だったか,だったら,からげー,きょろする,こつにや,あっぷする,じーぷか,いじめた,ずっとこ,うるさく,からさっ,からばっ,めちゃくちゃ,からずっ,するこう,ざわめき,もりだっ,かってく,もそうね,びかかり,げーむか,けたのー,すっから,ぶつけた,すくから,ついてく,くらすら,にやつい,ぐーたら,ひらすら,とっくに,うところ,くらいが,さっくに,からしば,かすこと,がらさぶ,じめのこ,かったか,がぶつか,ぎしとぼ
1,6,2,15,1,1,1,1,1,1,1,1,1,1,2,1,2,5,40,3,1,1,1,1,1,1,1,1,1,2,2,1,3,6,1,1,3,1,1,1,1,3,1,1,1,1,1,1,2,2,1,1,5,1,1,3,1,1,5,1,1,2,1,1,1,1,2,2,1,2,1,6,1,1,1,1,1,4,1,1,7,8,6,1,1,5,4,1,4,3,1,14,1,1,1,1,1,1,3,4,1,1,4,3,1,1,2,4,6,1,1,1,1,1,1,1,1,1,3,1,1,4,1,4,1,1,3,1,1,3,1,1,1,1,1,1,2,3,1,15,1,1,1,1,3,2,1
