すっかり,からもた,からぐり,するぐら,すること,だったっ,じろとこ,ぎたぐら,くすこと,けたかつ,がったら,ついにた,くすぐっ,ことだっ,うとしな,もそちら,からほっ,ちらから,しげだっ,うようだ,にこちら,はっきり,うだから,しながら,すっきり,けたから,たったら,にたくさ,くださっ,がりのこ,めたぐり,ぴりおど,ぼそうだ,からだっ,ことから,こうから,ずかしく,うとぐり,ぶつかり,よろしく,ちらこち,のさみし,ちらとこ,ぶりから,さっぱり,つけてく,もそうだ,ことぐら,ばりつい,わらげた,ふるうと,うしたら,ころから,しなかっ,けたかっ,ざわつい,ついさっ,にこびり,するとこ,かりにた,いらつい,からこそ,すらしな,じたかっ,とこちら,くださら,ぎたこと,からうる,げたこと,かつぼろ,しないそ,ばってく,わなかっ,しないが,らんから,ことんぐり,からこん,ひたすら,いそうだ,きーわー,ぼそうと,うしてく,ずかしげ,がってく,からちら,うとする,からじわ,たらしく,がりくだ,ことこそ,どたばた,きらめた,じたこと,しとかき,かったら,がたじろ,たらさっ,ふさわし,するから,はたしな,けたこと,ついたど,じくする,たらわた,だったか,だったら,うしてか,ぐっしょり,かってか,むしゃむし,くっきり,めたこと,ずっとこ,もぐらん,ことすら,からたっ,ぱりぐり,めちゃくちゃ,からずっ,しゃったか,ざわめき,もわから,ついたか,もりだっ,がりつい,かってく,からこと,いがぷら,たったか,ずたじろ,ふさがっ,たっぷり,いがらん,ぎたかっ,ついてく,けたいら,ぶつけら,めたかっ,かちゃかち,ことだら,うところ,ぶすぴー,ずること,ついたら,からしば,ぶりのこ,たどうし,うともぐ,にたしな,くどころ,かったか
13,1,2,1,32,1,1,1,4,1,1,1,1,11,2,1,1,3,1,2,4,6,1,8,1,2,1,1,13,1,1,1,1,1,2,1,4,1,1,3,1,1,1,1,1,1,3,4,1,1,1,2,1,10,1,2,1,1,1,1,1,7,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,6,1,1,3,1,2,1,16,1,1,1,1,1,1,1,1,3,2,1,5,2,1,1,1,2,1,6,5,2,2,1,1,2,1,1,1,3,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,8
