ことがた,すっかり,からぽた,かりだっ,からすら,すること,ごしたか,でぶつか,ことする,がらくす,くだけた,びかけた,くようだ,するのさ,くすぐっ,ことだっ,がしたた,だったた,うとしな,もそちら,けたとこ,こりごり,にたじろ,しげにこ,つかこう,からすっ,いがする,かったじ,ぐちゃぐち,ばっかり,にこちら,びゅーする,じたから,はっきり,うだから,どかしく,しながら,ぎたから,こしてく,とこのた,いがかり,とってか,すっきり,いらしく,けたから,にこのこ,だってか,もそうし,にたくさ,がみつい,くださっ,かさつい,さくてか,ちらだっ,からこう,からだっ,からかっ,もそもた,げたかっ,ことから,がみこん,こうから,くだから,からのこ,からかす,こともた,じろぎし,ずかしく,しくぶつ,よろしく,のしわく,からとこ,ばしてく,がらぽつ,さっそく,もそうと,ぶりから,もこちら,つけてく,かりはき,もそうだ,がたくさ,かさから,ことごと,びしばら,からばさ,ゆるしく,ころから,こそはっ,しなかっ,もためら,こちへと,めたがら,けたかっ,もこのし,けたがら,ぶようだ,ついさっ,うとうし,ころだっ,どろのこ,のさばっ,からこそ,がったか,さくする,とこちら,ちかけら,くださら,とってく,べりつい,ぎたこと,がつけら,つかこん,どたくさ,ぼやけた,げたこと,しくもそ,わなかっ,がくしゃり,ぶつもり,げたから,ぼろだっ,からはた,うよねと,ぞよしな,ちらへと,ひたすら,いじめら,うしたっ,いそうだ,はたくさ,ごとだっ,しとしな,もそもこ,ころへと,きりだっ,ずかしげ,がらこち,がってく,ずかから,ことくら,うとする,だったじ,がしたか,さんのた,ぽっかり,かりたか,しくする,ことこそ,きらめた,じたこと,かつてか,ちらこそ,かったら,はたてら,ふさわし,するから,けたこと,だったか,だったら,たかわい,うしてか,こそうと,しなこと,ひそめた,ゆること,めたこと,ことすら,からたっ,すっぽり,ことしな,からずっ,じりつい,ふらつい,ざわめき,くつもり,そろよろ,するくら,がしゃがみ,ついたか,もりだっ,たっきり,からおず,かってく,がちだっ,さくざわ,たっぷり,からこち,たらこん,じたとこ,ついてく,めたかっ,さんのこ,にこべり,こそきちん,がっかり,とっくに,うところ,くらいが,ふっくら,ぶりのこ,ぶりだっ,かすこと,かったか,がぶつか
1,11,1,1,1,141,1,1,1,1,1,3,9,2,2,66,1,1,3,1,1,1,2,1,1,1,1,1,1,1,9,2,1,90,2,3,41,1,2,1,1,1,2,2,1,1,1,3,2,1,9,3,1,2,2,8,2,1,1,4,2,5,2,1,1,1,2,2,1,3,1,1,2,1,2,1,1,1,2,1,13,1,1,2,1,1,1,3,2,46,1,1,1,3,1,1,1,2,1,10,1,1,110,2,1,9,1,1,1,1,1,1,1,1,2,3,1,29,1,1,1,1,1,1,1,1,17,1,1,12,1,1,2,1,1,5,1,1,2,1,6,48,1,4,1,1,1,3,3,2,2,2,1,2,1,3,6,7,62,20,1,3,1,7,1,1,1,8,1,1,2,1,1,2,1,3,1,3,1,2,20,1,2,4,1,1,1,2,1,3,1,1,1,1,1,1,4,6,1,1,1,1,10,62,10
