きらきら,くすくす,じろじろ,けらけら,ずたずた,ふらふら,ぶらぶら,めきめき,もじもじ,とぼとぼ,かっかっ,ほいほい,ゆさゆさ,へらへら,ぺらぺら,ごろごろ,そろそろ,ぼろぼろ,よろよろ,だらだら,すたすた,さらさら,うきうき,おいおい,かたかた
"['\u3000そう言って服屋に入り、服をきらきらした目で見るりとな姫は年相応の女の子に見えた。\n', '「きらきらした目で俺の話聞いてましたからね。俺も調子乗ってぺらぺら話しちゃいましたよ」\n']","['\u3000すると、りとなはあろうことかくすくすと笑い始めた。\n', '\u3000りとなはそう言ってくすくすと笑った。俺はその笑顔に救われる。\n']",['\u3000王は俺の顔をじろじろとゆっくり見ると何事か感心したように唸った。\n'],['\u3000りとな姫はぷくっと頬を膨らませて俺にそう言った後、俺が謝っている姿が面白かったのか無邪気にけらけら笑った。\n'],['\u3000親しくなるどころか俺が何かの間違いでお姫様と結婚なんてなれば奴はぷらいどがずたずたの筈だ。何せあのやり手の勇者がお姫様にはまだ手も触れていないらしいからな。\n'],"['\u3000勇者はそのままふらふらと王の横にいるりとなの前に歩き出した。\n', '\u3000勇者は力を振り絞り、立ち上がると俺に背を向けふらふらと走っていった。\n']",['\u3000りとなと話した次の日、俺が城の清掃を終え城下町をぶらぶらと散策していると、露店の椅子でまんじゅうを食べているはみらさんの姿があった。\n'],['\u3000戦士はがら空きになった勇者の肩から胴にかけて斜めに木剣を振り切った。木剣とは言えめきめきと骨か何かが軋む音をさせながら勇者は叩き切られた。\n'],['\u3000りとなが少し体をもじもじとさせながら俺を見てそう言ってきた。\n'],"['\u3000俺はうわごとのようにそう呟いて城へとぼとぼと歩いて行った。勿論門の前で兵士に止められる。\n', '\u3000俺はとぼとぼと壇上を降りた。次はみなの番だ。すれ違い様にみなと目が合った。彼女は俺を心配そうに見つめていた。\n']",['「たわけ、泣くのは達成してからにしろ。励めよ、かっかっか」\n'],['「まぁ王様にも都合があるからね。ほいほい会えるものじゃないわ。それにしても、驚いたわ」\n'],['\u3000お姫様は名をりとなと言い、年齢は俺と変わらぬ15らしい。金色でうぇーぶがかった髪をゆさゆさと揺らしながら彼女はゆっくりと歩いている。\n'],['\u3000勇者はと言うとへらへらと笑っている。\n'],['「きらきらした目で俺の話聞いてましたからね。俺も調子乗ってぺらぺら話しちゃいましたよ」\n'],"['\u3000俺は再び勇者を蹴っ飛ばした。奴は芋虫のようにごろごろと転がる。\n', '\u3000勇者はそのまま2めーとるほど吹き飛ぶ。そして芋虫のようにごろごろと転がった。\n']","['「そろそろ帰らないといけません」\n', '「……そうだな。そろそろ勇者も王の間に着いた頃だろう。りとな姫に正式に結婚を申し込む為にな」\n']","['\u3000そんな事を繰り返し、俺の服もぼろぼろになってきた頃、門が開いた。\n', '\u3000俺達は少し早足で城の中を進んで行った。すると体中ぼろぼろの勇者は歩く速度が遅かったようでまだ王の間には入っておらず、ちょうど同じたいみんぐで俺と勇者達は王の間に入る事になった。\n', '\u3000行く先行く先の演武で、勇者は見事に負け続けてくれた。今彼は身体中がぼろぼろだ。\n', '\u3000勇者がいくらぼろぼろに負けようと、自分が自作自演で騙されていた事を知ろうと、みなが強気でいられる理由はこれだ。\n']",['\u3000よろよろとりとなに手を伸ばし触れようとする勇者。りとなはその手を振り払った。\n'],['\u3000勇者は汗をだらだらと流しながらも俺を睨みつけていた。\n'],['\u3000すたすたとそのまま歩いて行ってしまうりとな姫をはみらさんは追いかけていった。\n'],['\u3000それに嘘は言っていない。最初はそんな気さらさらなかったがりとな姫と話していてわかったが、彼女は本当にいい子だ。それがあんな野郎に騙されてるのは気にくわない！\n'],['「姫もよく言ってたわ。『ろーしゅさんの話は面白い。凄く勉強になる』ってうきうきしてた。実は、私思ってたのよ。ろーしゅ君が現れる前、姫様は本当に勇者の事をそんなに待ってたのかな？\u3000って」\n'],['「お、おいおい。いひとさん勝っちまったぞ？」\n'],['\u3000王の圧倒的なぷれっしゃーが辺りを襲う。勇者もすきるを失ったせいかわからないが、前はあれだけ尊大に振舞っていたのに、今はかたかたと震えている。\n']
