ベロベロ,ウロウロ,ガリガリ,トクトク,バクバク,スイスイ,ケタケタ,ヒソヒソ,カチャカチャ,フラフラ,コツコツ,カラカラ,ガチャガチャ,ズキズキ
['\u3000すっかり夜は更けた。いい気分になったまま、バーナバスは友を連れて自身の宿へと向かい、彼のためにもう一つ部屋を取ってやった。ベロベロになったアダムを部屋に押し込み、自身もフラフラになりながら、バーナバスはひとつだけ友に釘を刺した。\n'],['「お前なあ、いいのかよ。仮にも一国のお姫様が、祭だなんて、あちこちから大勢の人間が集まる場所をウロウロしていて。さすがに危なすぎるだろ」\n'],['\u3000悪夢は10歳の少女の精神をガリガリと削り疲弊させたが、それ以上に、アリシアは夢の内容が腹立たしかった。\n'],['\u3000あの夜――クロヴィスに唇を奪われそうになった夜、確かに、二人にまたがる「主人と従者」という境界線が揺らいだ。それはアリシアを戸惑わせもしたが、同時に、心の中を小さくも温かな喜びがトクトクと跳ねるのを感じさせたのだ。\n'],['\u3000胸のあたりが、バクバクと嫌な音を立てている。そんなアリシアを、クロヴィスはソファから体を半分起こしたまま見て、一度扉へと視線を向け、もう一度アリシアへと戻した。\n'],"['\u3000さてジュードによると、いつものように夜に一緒に飲もうと誘ってみたところ、その日のクロヴィスは珍しく、スイスイとウィスキーを口にした。今までこんなに飲んでくれることはなかったので、侯爵が嬉しくなって新しく瓶を開けると、やっぱり彼はスイスイと飲む。\n', '\u3000さてジュードによると、いつものように夜に一緒に飲もうと誘ってみたところ、その日のクロヴィスは珍しく、スイスイとウィスキーを口にした。今までこんなに飲んでくれることはなかったので、侯爵が嬉しくなって新しく瓶を開けると、やっぱり彼はスイスイと飲む。\n']",['\u3000思わず顔をあげて猛抗議すると、こちらを指さして子供たちがケタケタと笑い声をあげた。いつの間にか、隣でエドモンドも笑っている。\n'],['\u3000飽きるほどに聞こえてくるヒソヒソ話に、ひとり打ち震えるアリシアの前に、細長いグラスが差し出された。透き通る琥珀色の液体から顔をあげると、今宵のエスコート役であるフリッツの深緑の瞳と視線が合わさった。\n'],['\u3000微睡みの中、体を蝕む不快感にリディが小さく呻いたとき、カチャカチャと金属がぶつかる音がした。つられて薄く目を開くと、徐々にはっきりしていく視界の中にふたりの人物の姿を見とめて、彼は思わず跳ね起きた。\n'],['\u3000すっかり夜は更けた。いい気分になったまま、バーナバスは友を連れて自身の宿へと向かい、彼のためにもう一つ部屋を取ってやった。ベロベロになったアダムを部屋に押し込み、自身もフラフラになりながら、バーナバスはひとつだけ友に釘を刺した。\n'],['\u3000コツコツと、硬い床を靴底が叩く音が響く。その後ろに続くもうひとり分の足音に耳を澄ませながら、皇子の胸の内は雪の朝のように冷たく張り詰める。\n'],['\u3000カラカラと回る車輪にまぎれてアリシアはくちびるを尖らせたのだが、優秀な補佐官の耳は、しっかりと王女の不満の声を聞き分けたらしい。仕方なく、アリシアは前で首を傾げる補佐官を、恨めし気に睨んだのだった。\n'],"['\u3000その背中を見送ることも叶わぬうちに、ガチャガチャと金属がこすれる音を轟かせて、ざっと１０名ほどの武装した男たちが星霜の間になだれ込んできた。\n', '\u3000ガチャガチャと音がするのは、リディの両手が鎖で縛られているためだ。そのことに表情を曇らせたアリシアに気づいたのだろう。さすがにいつもよりは強張っているものの、王女を安心させるように、リディはにやりと唇を吊り上げてみせた。\n']",['\u3000ズキズキと、後頭部に鈍い痛みが走る。ついでに言えば背中も腰も、なんなら、全身どこもかしこも節々が痛い。\n']
