すっかり,かりだっ,からぷる,がたいが,からがら,がしたた,うとしな,かりのそ,うずめた,にたじろ,いがする,すっごく,くっつい,ばっかり,じたから,はっきり,しながら,いがかり,いらしく,からがぶ,がみつい,たらがぶ,くださっ,からだっ,かりする,げたかっ,かりしな,こうから,からかす,ほっぺた,よればし,よろしく,てかぶり,さっそく,せこのめ,ひっぱり,よろめき,へとつい,さっぱり,むずがり,もそうだ,がつもり,くさがっ,がたくさ,ことごと,がたしな,うしたら,わないら,せかけら,かすとぼ,しなかっ,いがぶり,へとくだ,ぶつかっ,ついさっ,ころだっ,するつい,からこそ,とこちら,ばらくす,からごろ,にたがり,わなかっ,がくしゃり,がったっ,するがぶ,しないが,とろむか,ちらへと,いそうだ,しゅったら,きりだっ,がばらん,こそだっ,かりのさ,おーくだ,ひっぱら,がらいそ,とっつか,うとする,くすがじ,こうへと,めーはっ,はっぴー,だったじ,がしたか,もりすら,ぽっかり,じとしな,もそこそ,へとめり,すくめた,ばっちり,ぐりまじ,らんどか,からふる,かったら,たらしな,わたしと,じくする,だったか,だったら,こそうと,ひそめた,かってか,しなめら,がたがっ,くすぶり,ついにこ,おーくに,ぱさつい,からずっ,かっぷる,だらしな,ざわめき,するくら,ばたつか,もわから,もりだっ,がりつい,からする,かってく,びかかり,こしたら,いらする,たっぷり,がしたっ,すっから,がらほく,くささや,ころずっ,くすだっ,しくぺろ,ちらつか,こんなみ,つけてか,だっつー,からしば,ぐつもり,かったか,おーくさ,つかわし
13,1,1,1,1,1,6,1,1,1,1,1,1,2,1,7,32,1,1,1,1,1,1,4,1,1,1,5,1,1,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,11,2,1,1,1,3,1,2,1,3,1,1,4,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,1,1,1,1,1,1,1,1,2,1,2,4,1,2,3,2,1,1,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,2,8,1,2
