かちかち,ぶくぶく,ぐずぐず,ぎりぎり,ごたごた,そろそろ,ぼろぼろ,だらだら,くしゃくしゃ,ばらばら,さらさら
['\u3000めにゅーはいつものように缶詰すーぷにぱん、ふりーずどらいの野菜だが、今日はめいんに牛肉のすてーきだ。勿論新鮮な生肉というわけにはいかないが、かちかちに水分を抜かれていたとしても牛肉は牛肉だ。明日死ぬかもしれないし、偶にはこんな贅沢もいいだろう？\n'],['\u3000ぶくぶくと肥えた肥満体のような体系に、上空から見た火山のような肉腫が成長している。それは顔も例外では無く、目が見えているとはとても思えなかった。\n'],['\u3000彼女はぴくりと一瞬震えると、ゆっくり俺の方を向いた――その顔は、ぐずぐずに崩壊していた。\n'],['\u3000限界まで引き付け、ぎりぎりで身体を右に逸らし、右すとれーとを屈む様に躱す。この瞬間、奴に隙が生まれた。屈んだ姿勢を戻し、そのまま奴の顎関節にとまほーくを叩き付けた。半ばまで刃を埋めたとまほーくから手を離し、腰のぽーちから切り札を出す。\n'],['\u3000もし此処が実験しぇるたーだったらこんな面倒な事はせずに済むのだが、生憎ながらそうでは無い。元々は実験室を備える計画だったが、戦前のごたごたで間に合わず、『実験器具と実験室に改造可能な部屋の作りでどうにかしてね』という何とも無茶な作りになってしまった。\n'],"['\u3000食べ終わったし、後片付けも終わったのでそろそろ出発しよう。\n', '\u3000そろそろべっどから出よう。今日は大切な仕事がある。\n']","['\u3000待合室に設置されている椅子はぼろぼろで中身が飛び出している。扉が半開きになった診察室の一つに眼を向けると、車椅子に座った白骨死体が鎮座していた。\n', '\u3000だが、俺は声を掛ける事をためらった。異様だったのだ、余りにも。ぼろぼろのわんぴーすから、女性だと推測できる。だが異様なのは服装では無く、焼けただれた様な肌と髪の毛一本生えていない頭だ。\n']",['\u3000今日は病院を探索する日だ。余りだらだらとしてはいられないだろう。今は時間が惜しい、さっさと朝食を食べて、しぇるたーを出る事にしよう。\n'],['\u3000放置されて経年劣化した金属やこんくりーとは恐ろしい程脆くなる。現に今、金属製の手すりに触れただけで、まるであるみほいるの様にくしゃくしゃに崩れてしまった。階段も同様だ。原則として、同じ段に足を置かない事と、重心を後ろから前に少しづつ次の段に移す事。こうすれば次の段が崩れても後ろの段に踏み留まれる。\n'],['\u3000その一声でみゅーたんとの軍勢はその場に止まり、俺の手から手榴弾が離れ、空中でばらばらになった。完全に分解された手榴弾はしばしその場に静止し、やがて重力に引かれ落下した。\n'],['\u3000世紀末を喜ぶ気はさらさら無いが、この幸福を味わえる事にだけは感謝する。\n']
