もわかっ,すっかり,めらいが,かりだっ,すること,こんぱく,まざとこ,さんはら,こそさん,がたいが,ついにた,うしばら,からがら,がらのろ,ことだっ,うとしな,たどくた,くいくよ,のこのそ,するどく,うずめた,さんがち,つらがし,のささや,さんがぼ,うようだ,かったじ,もさまざ,くっつい,さんがり,ばっかり,にこちら,きらめき,はっきり,うだから,ほこばっ,くいけっ,しながら,ついたた,いらしく,がらもそ,けたから,にやたら,だってか,のたちか,けたいが,がみつい,のしかっ,もやつら,するなよ,ごとかつ,ばしばら,からたぶ,うはさら,てけぼり,がみこん,こうから,くだから,じーなみ,さんはた,からしく,ぶつかり,しくぶつ,うらさん,くってく,よろしく,にこのさ,すごくい,てかぶり,さっそく,そろしく,しくぱち,もそうと,もこちら,ついてか,つけてく,やいたっ,なようだ,わらげた,うしたら,つけたら,さんだっ,ころから,うししと,しなかっ,らんどき,にやしな,つらから,ざわつい,がらにこ,ぼくはた,ぶつかっ,もたせか,がらくた,とくにや,こんがた,からこそ,すらしな,くだらん,きちぎら,とこちら,すーぱー,けちつけ,くいうと,きろくら,ぎたこと,かりつけ,おいてく,からさん,けっこう,しないそ,かりつら,わなかっ,にやつら,がちがっ,がしばし,しなくちゃ,がらがらん,わたしく,つやつら,ことはた,からこん,ちらへと,ひたすら,がささや,のーぶら,ずらしく,どきつい,わなくちゃ,げたばり,つけたか,まろうと,がみつか,がらこち,くらべた,ことくら,さんがつ,うとする,さんがや,からさら,てくすく,からぱち,がしたか,さんのた,たらしく,ちかばち,さんのそ,もそのこ,もそこそ,ことこそ,きらめた,とったか,くすぐら,ちらがつ,ちらこそ,かったら,さんから,がらよろ,ひーめー,するから,さんがし,わたしと,じめから,だったか,だったら,からもこ,めたころ,こそうと,しなこと,くっきー,どきべら,くっきり,がらぐい,めたこと,ついにこ,しなめた,ことすら,からたっ,からさっ,がちかち,めちゃくちゃ,からずっ,もわかり,がらひっ,かってら,こんばっ,がやつら,くつもり,もわから,かきこん,もりだっ,うははっ,こそどさ,かってく,もたくさ,たっぷり,からふっ,ぶるへと,からこち,ぱーとぼ,もりさん,からつい,めたかっ,さんのこ,がっかり,とっくに,ことだら,さんがら,へとだっ,ぶりのこ,かすこと,するほか,へっどし,うろつい,かったか,がぶつか,つかわし
3,16,2,1,24,1,1,1,1,1,1,4,2,1,9,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,7,1,8,1,1,2,40,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,2,1,1,1,43,1,3,1,1,4,2,2,1,1,3,1,3,1,1,1,2,1,2,5,1,7,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,2,14,1,1,1,1,1,1,2,4,1,1,4,1,1,1,1,1,1,1,3,1,1,5,1,1,3,1,3,1,1,1,1,1,2,4,1,7,5,2,1,1,1,1,7,1,7,1,1,1,1,1,1,1,1,18,2,1,1,1,1,4,2,3,8,1,1,1,1,4,1,1,1,2,1,1,4,1,1,1,2,1,1,1,1,5,3,6,4,1,2,1,1,7,4,6,1,2,3,1,5,1,1,4,2,5,1,1,1,1,3,2,3,1,3,1,1
