コンパク,サンプル,カップル,ペットボ,グスクー,ヒーメー,スーパー,ブラウザ,ワイドシ,バックス,ヒーカッ
['\u3000先輩の野元一哉巡査長がその通報を受けたのは、須賀涼太が青のコンパクトカーを交番の駐車場に誘導しているときだった。先輩はけだるげに肩をまわしながら外に出てくると、いつものように力のない声で呼びかけた。\n'],['\u3000こどもたちが絵本をひろげたり、サンプルのおもちゃで遊んだりしている児童コーナーを気をつけながら歩く。映画のDVDやBlu-rayを扱う小さなコーナーを通り、新書や文庫本を右手に見ながら、書店の入口までまた戻ってきた。\n'],['\u3000なんだろう、そもそもどういうことだろう？\u3000崎山の見る限り、大里はこの羽島さんとこそ仲が良かった。それは彼だけではない、同級生の一致した意見だと思っていたのだけれど――美男美女の健全なカップルとして。羽島さんは誰もが認める美人だし、大里も眉目秀麗というほどではなかったが、剣道で汗を流す姿などは、友達ながら精悍なほうだと思う。それに加えて、二人は幼なじみという絶対のアドバンテージ。幼稚園から一緒だというではないか。崎山の基準だと、これで付き合わないほうがおかしいというものだった。\n'],"['\u3000彼は廊下の脇のベンチに腰かけ、手にしたペットボトルのお茶をひとくち飲んだ。店のおもちゃのまえで楽しそうにうろうろしている小さな姿から目を離さぬよう気をつけながら、背もたれに身体を預けてぐったりする。\n', '\u3000クラブのサービスにドリンクの提供なんかなかったはずだ。慌てて首を振るりさの手に、ぐいと、けれど押しつけがましくない程度にペットボトルを渡すと、彼は「これお店には内緒ですよ」といたずらっぽい表情でささやいた。\n']",['\u3000反対側のエスカレーターに跳び移って駆けあがり、まずはどこかに隠れてやりすごすのだ。事態が――そして自分自身が――すこし落ち着いたら、武器や食料を調達する。クッキングスクールには刃物があるだろうし、家具店や楽器店にも鈍器になりそうなものがあるはず。生存者を集めて小さなグループをつくることもできるだろう。その指導者になるのもいい。俺がみんなを助けるのだ。何者かになるのだ。\n'],['\u3000大里と宇都さん、霧島さんが先に店の奥に歩いてゆくのに、すこし気後れしながらついてゆく。こういう女性向けの店にはあまり縁がなかったし、あいにくプレゼントできる相手もいない（母の日は特に何をする予定もない）。店の外で待っていようかとも思ったが、それも不自然だ。壁際に展示されているコーヒーメーカーでも気になるふうを演じつつやり過ごそうかと思ったとき、袖をちょんちょんと引かれる感触があった。首をめぐらすと、思ったよりも近くに羽島さんの顔。変な声が出そうになるが、すんでのところで唇をねじり閉じた。\n'],"['\u3000本屋に限らずスーパーやコンビニなど、万引きの被害が店に与える打撃はそう馬鹿にしたものではないということは知っていた。一冊盗まれた被害額は、十冊売らなければまかなえないと聞いたこともある。塩屋自身、高校時代、同級生に万引き常習犯がいるという噂は耳にしていた。数人で協力して大量のマンガを盗み、古本屋に売って小金を稼ぐのだという。\n', '\u3000老人はのろのろとバッグのなかから財布を取り出すと、ぎっしり詰め込まれたカードのなかから――薄っぺらい紙のカード、たぶんスーパーのポイントカードや病院の診察券だろう――、免許証を差し出した。名前は和泊誠三。鹿児島市内の明和に住んでおり、生年からするとちょうど七十歳だった。枕崎はいやなものを見る目つきで免許証を眺めていたが、やがてため息をついて、それを自分の手許に置いた。\n']",['「地震かな？\u3000揺れましたね」と笑ってみせるりさに、川内は「揺れましたねえ」と返しながらスマホを取り出し、片手で操作した。地震の情報は出ていない。ブラウザの更新ボタンを何度か押してみるものの、ニュースサイトに速報が載るでもなかった。周囲の人たちも、戸惑ったように顔を見合わせたり、きょろきょろと首を巡らせたりしている。\n'],"['\u3000テレビのワイドショーなどで、犯罪者の自宅が晒されているのを見たことはもちろんあった。家族がマイクを突きつけられて深々と頭を下げている姿も。逃げるように画面の外に駆けていく姿も。\n', '\u3000犯罪加害者の家族は、家人の逮捕という衝撃から覚める間もなく、また別の苦悩に晒されることになる。マスコミである。新聞やNHKはそれほどでもないが、自制がないのが雑誌やワイドショーの記者だ。ひきもきらずにドアホンを鳴らし、突然の事態に動転する相手に向かって「どう思いますか」「ご存じでしたか」と畳みかける。なんとか努力して答えた内容はいいように切り貼りされてまったく違う発言にされ、黙っていればそれだけで白い目で見られる。昼となく夜となく自宅を取り囲まれ、ひどいところだと、登校しようと家を出た子供にまで声をかける輩もいる。カーテンを閉め切り部屋に閉じこもることを余儀なくされた加害者家族を、別府は何百人と見てきた。\n']",['\u3000二人はスターバックスを出て、近くの電停まで歩きだした。\n'],['\u3000別府は黙りこみ、空のコーヒーカップを机に置いた。それをいわれると苦しくなるのも事実だった。\n']
