メチャクチャ,ポッコリ,ブラジャー,バタフラ,スッキリ,カラフル,ノコギリ,ムシャムシ,カップル,パチパキ,ペットボ,ボクサー,ブルンブル,クッキー,トロピカ,バックス,ゴミムシ,サンキュー,サンキラ
['重さ三キロほどに加え、メチャクチャ硬いのだ。\n'],['\u3000俺も上着を脱ぐ、ポッコリお腹が出るが気にしない。\n'],['\u3000掛けていたシャツは落ち、ブラジャーの紐は外れかかっている。\n'],"['［＃中見出し］５６話\u3000バタフライ［＃中見出し終わり］\n', '\u3000得意種目はバタフライ。\n']",['\u3000何があったか知らないが、覗き告白の後からイケメンがやけにスッキリとした顔をしていた。\n'],['同じ学科と言っても百人以上いるし、彼女のグループは大人しい女の子ばかりで僕たちとは少し距離があった。\u3000でも大学生活の四年間、僕は彼女のことばかり考えていた。\u3000できるだけ近くの席に座ったり、いつでもノートを貸せるように必要以上にカラフルな仕上がりの授業ノートを作ったり――それは【英斗ノート】と呼ばれ、テスト前は貸出予約ができるほどだったのだけど。\u3000結局、優秀で真面目な彼女は【英斗ノート】を借りに来ることはなかったけれど……。\n'],['ノコギリや斧があればいいのだが。\n'],['ムシャムシャ。\n'],"['\u3000波打ち際で手を取り見つめ合う二人。\u3000若い美男美女のカップル。\n', '\u3000たいていはそんな夕暮れ時の光景を眺めるカップルだったりと、誰かしらいるはずの今日の屋上は僕と彼女の二人だけだった。\n', '［＃中見出し］５話\u3000ＤＱＮカップル［＃中見出し終わり］\n']",['\u3000パチパキと焚き火から音がした。\n'],"['\u3000やはり足りなかったかな。\u3000ギャルは渡したペットボトルをコクコクと飲む。\n', '\u3000ギャルから渡されたペットボトルに入った水。\n', '\u3000手に持つペットボトルを揺らし、不安になる音を立てる。\n', '\u3000ギャルのペットボトルも受け取り、沢へ。\n', '未だ呆けるイケメンの頬に、水の入ったペットボトルをくっつける。\n', '\u3000さて、キリッとかっこつけたはいいが、これで残りの飲み物は水がペットボトルの半分と酒とトマトジュースだけだ。\u3000水じゃなくてトマトジュース渡せばよかったか？\n', '\u3000水が満杯に入ったペットボトル。\n', 'バックに詰めたペットボトル。\u3000空いていた物を十本ほど持ってきた。\u3000水を入れたと言っても持てない、辛いと感じるような重さではない。\u3000なのに、体が傾いた。\n', '「そうだな。\u3000空のペットボトル貸してくれ」\n', '\u3000大きな葉っぱを漏斗にして水をペットボトルに集める。\n', '水を張った眼鏡や水を入れたペットボトルなどで太陽光を収束して火を点ければいい。\n', '飛行機の中から回収した自分の手荷物には、水のペットボトルが一本だけ。\n', '\u3000そういって師匠は水の入ったペットボトルを渡してくれた。\n', '数人乗れれば十分な大きさ。\u3000不揃いな木材を自然の蔦で縛りつけただけの物。\u3000機体の残骸から作ったパドルはとても大海原を行くに心許ない。\u3000立派なのはヤシの葉を編んで作ったマストくらいだろう。\u3000皆で協力して集めたヤシの実や貝や魚などの食料。\u3000それにペットボトルに入った水。\u3000その数は少ない。\n']","['\u3000しかし、突き進む。\u3000ボクサーの様に両腕を上げ、腹筋と背筋に力を入れて突き進む。\n', '\u3000いざボクサーパンツを脱ぎすて、大海原へ。\n', '体をタオルで拭き、ココナッツオイルをぬりボクサーパンツだけはいた。\n']",['暴れるたび、ブルンブルンと上下に動く。\n'],['\u3000他には溶けかけアイスとクッキーにチョコ。\u3000機内食は海水に濡れてダメになってしまったようだ。\u3000フライト中に二食済ませていたから、もうあまりなかったのかもしれない。\n'],"['［＃中見出し］１１話\u3000三日目：トロピカル［＃中見出し終わり］\n', 'ギャルもご満悦の様子。\u3000しばし、トロピカルな朝食を満喫する。\n']",['俺は華麗なるバックステップで刺突を回避する。\n'],['\u3000ゴミムシを見る目はやめてほしいね。\n'],"['「ああ、サンキューな？」\n', '「おう。\u3000サンキューな」\n']",['大きな目でこちらを上目遣いで見てくる。\u3000美人ではないが、天然のオジサンキラーになりそうだ。\n']
