ブルドー,ガランガラ,ポップス,ダックス,スッキリ,コンクー,ペットボ,スーパー,カチャカチ,コンピュー,サンキュー
['\u3000偶々遊びに行った時に大雪が降り、父が祖父が捨てると言っていた古い机を今の咲良のように抱え、ブルドーザーのようにして除雪して道を通した。\n'],['\u3000咲良は自分も頭を庇いながらゴミの行方を目で追っていたが、ガランガラン、という金属音が聞こえて首を巡らせた。\n'],['\u3000最近よく有線で聞くポップスだが、音が大きすぎてまるでロックだ。暴力的に耳に飛び込んでくる。\n'],"['「犬だよ、渡瀬先輩の家の、ダックスだってば！」\n', '\u3000心底意味が分からない、という顔の桐野は、お行儀よく立ち止まって二人を見上げているダックスフンドを警戒するのは止めたらしい。\n', '「わっ可愛い！ミニチュアダックスですか？」\n', '\u3000これ、と差し出されたスマホの画面には、名前の由来なのか、キナコのような淡い薄茶色をしたダックスフンドが、黒い鼻をつんと上に向けて澄ました顔で写っている。\n']",['\u3000咲良も寝ていた時間は長いはずだが、身体にはまだだるさが残っている。頭をスッキリさせたくて身体を伸ばすと、横で寝ていた典子がもぞもぞとみじろぎしてから起きた。\n'],['\u3000去年の合唱コンクールで、彼女は声楽部だからとパートリーダーをやっていたから良く覚えている。\n'],"['\u3000それでも貰ったペットボトルを自分たちの鞄に入れ、桐野の鞄も抱え持つ。\n', '\u3000声をかけられて傍らを見上げれば、毛布とペットボトルを持った桐野が立っていた。\n', '\u3000ペットボトルを見せられ頷けば、蓋を開けて渡してくれる。\n', '\u3000飯尾の後ろには典子と同じ三組の文化委員である橋田\u3000友一がいた。二人とも手にペットボトルをぶら下げているから、昇降口前の自販機コーナーに寄ってきたのだろう。\n', '\u3000段ボールを足元に置き、中からペットボトルを出す。それを近くにいた桐野に渡せば、桐野は咲良に渡してきた。リレーの様に回していくらしい。咲良も後ろの篠原へと手渡した。\n', '\u3000そして持っていたペットボトルを差し出しくる。\n', '\u3000渡されて受け取ると、ペットボトルを離した桐野の手が咲良の頭をぐしゃっと撫でた。\n', '\u3000桐野は自分が話題にあがっているのが気にならないらしい。淡々とコンビニのサンドイッチとペットボトルを机に並べている。\n']","['「遼は危ないって言うけど、ちょっとスーパーに走ってきたい気分ね、これは」\n', '「喜ぶと思うよぉ。ほら、明日スーパーの特売日だから、今うちの冷蔵庫ガラガラなんだぁ」\n', '\u3000近所のスーパーの特売日に合わせて上野家の冷蔵庫の中身は増減する、と前に典子が言っていたのを思い出す。\n', '\u3000ここ数年、隣りの駅に大きなスーパーが出来た事もあって、閉店してしまった店が増えていたからだろう。\n']",['\u3000カチャカチャ、と金属の鍵が触れ合う音がする。ルイスが持っていたマスターキーだ。八坂が持っていたものと同じで、教員は出勤すると出退勤表への記入と一緒に預かるのだという。\n'],"['\u3000典子の兄。コンピューター関連の専門学校生。\n', '\u3000遼の友人。コンピューター関連の専門学校生。\n']",['\u3000サンキューと助手席の桐野に遼は親指を立てようとして、膝の上に乗せた段ボールをひっくり返した。\n']
