だぼだぼ,ぶかぶか,ぷかぷか,べちゃべちゃ,ぎりぎり,じわじわ,ぶすぶす,ぱちぱち,さくさく,じりじり,ずぶずぶ,びちょびちょ,かりかり,がさがさ,ぼろぼろ,ぶるぶる,おいおい,ふわふわ
['\u3000水のかかった場所の衣が水を吸う。だぼだぼになったそれはぼろぼろと崩れ、鋏も付け根からどろりと落ちる。かにくりーむころっけと鋏が分かれ、女が落ちる。\n'],['\u3000勢いよく放たれた水はかにくりーむころっけの衣の構造を破壊する。かりかりに揚がった上質なぱん粉が水を吸い、ぶかぶかと柔らかくなる。衣の一部分がだめになったことによってかにくりーむころっけは体が裂け、動けなくなる。脚を蠢かせ必死に立ち上がろうとするが、だめ。対称的な体の構造を失った彼らは二度と立ち上がることはできない。\n'],"['\u3000おーすとらりあに突如として現れた超巨大かにくりーむころっけ。その高さ、二百めーとる。自動車さいずのかにくりーむころっけが可愛らしく見えるほどの、馬鹿みたいなでかさのそれが、空中でぷかぷかと漂っている。辺りに強烈な揚げ物の匂いを撒き散らして。\n', '\u3000しかし、意外なことにこの超巨大かにくりーむころっけは無害だった。人を殺すわけでもなく、建物を壊すわけでもなく。ただぷかぷかと空を微速で浮遊する、巨大かにくりーむころっけなのだ。\n', '\u3000かにくりーむころっけ、再び。前回とは違う街に、再び群れを成して現れた。その数、数千。黄金色の雲がぷかぷかと漂い、今日の生贄達を探している。\n']","['\u3000確かにかにくりーむころっけ達を、雨の日に見たことが無かった。加えてかにくりーむころっけの『きっちん』が作られているのは、雨水が防げる廃墟か乾燥地帯。それに本来のかにくりーむころっけにとっても、水は弱点だと言えるだろう。からりと揚がった衣に、お手元のお冷をかけたらどうなるか。美味しくなくなる。べちゃべちゃになった衣は実に不快で、濃厚なくりーむを水分が邪魔してくる。つまり、かにくりーむころっけじゃなくなるのだ。\n', '\u3000人類がかにくりーむころっけを駆逐していくすぴーどは計り知れなく、瞬く間にかにくりーむころっけの生息圏を破壊していく。べちゃべちゃになったかにくりーむころっけの死骸が散乱し、彼らの『きっちん』もほーむれす狩り跡地の様な悲惨さを見せている。\n']",['\u3000聞き取れるぎりぎりのれべるで、けれど明瞭な声で言葉を述べる。彼女の言葉が終わると同時にぷろじぇくたーからある映像が映し出される。\n'],['\u3000人間達はわかっていた。もう今までの生活を送れないということを。じわじわと首を絞められていく恐怖を感じ、生きている。\n'],['\u3000そんな骸が他に４体、かにくりーむころっけに突き刺さっている。老若男女。何の区別もなく、ただ乱雑にぶすぶすと刺された人間たち。\n'],['\u3000まず飛び込んだのは大きな鍋。所々色が違う、継ぎ接ぎの巨大な鍋。その大きさたるや祭りやいべんとで使用されるような大きなもの。もはや鍋ではなく風呂。さらに注目すべきはその中、ぱちぱちと気泡を浮かべる液体。恐らくは油であろう。\n'],"['\u3000口の中で、衣がその存在を主張する。さくさくという噛みごたえが実に楽し気で、飽きさせることが無い。かにとくりーむのばらんすも絶妙だ。かにが少なすぎることもなく、くりーむの作りに手を抜いている様子もない。すたんだーどなかにくりーむころっけを維持しながらも、全体のれべるを高めて格調高くしたこの逸品。\n', '\u3000かにくりーむころっけ、美味しい。衣のさくっとした食感に、中のくりーむのなんと風味豊かな味。かにという旨みの塊を、深いこくを持つそーすが包み込んでいる。咀嚼するたびに口の中でさくさくという衣の食感が躍り、客を退屈させる隙が無い。\n']","['\u3000結論から言えば人類は、かにくりーむころっけにじりじりと首を絞められている。大敗している訳ではない。でも、勝利には程遠い現実。\n', '\u3000人間達はこの事実を悔しくも、受け入れるしかなかった。じりじりとかにくりーむころっけがその生息圏を広げていくのに比例し、人間の生活圏は狭くなる。その度に色んなものが減っていく。\n']",['\u3000人類はそれを見て、笑う。自分たちを残虐な方法で殺してきたもんすたーが、ただの水かけで死んでいく。親を。友を。伴侶を殺したかにくりーむころっけが、足元でただのずぶずぶで不愉快な残飯に成り下がっているのだ。\n'],['\u3000気づけば男の目の前には、びちょびちょで、巨大で……。酷く不愉快な食べ物のような何かがそこにあった。\n'],['\u3000勢いよく放たれた水はかにくりーむころっけの衣の構造を破壊する。かりかりに揚がった上質なぱん粉が水を吸い、ぶかぶかと柔らかくなる。衣の一部分がだめになったことによってかにくりーむころっけは体が裂け、動けなくなる。脚を蠢かせ必死に立ち上がろうとするが、だめ。対称的な体の構造を失った彼らは二度と立ち上がることはできない。\n'],['\u3000揚がったかにくりーむころっけが蠢く。ぶるぶる、がさがさとその体を揺らす。\n'],['\u3000水のかかった場所の衣が水を吸う。だぼだぼになったそれはぼろぼろと崩れ、鋏も付け根からどろりと落ちる。かにくりーむころっけと鋏が分かれ、女が落ちる。\n'],['\u3000揚がったかにくりーむころっけが蠢く。ぶるぶる、がさがさとその体を揺らす。\n'],['「おいおいおい！\u3000待て、何しようとしてんだよ！」\n'],['\u3000それが空をふわふわと飛んでいる。群れを成して。\n']
