グリグリ,バタバタ,ガチガチ,ガシガシ,バラバラ,サラサラ,ズカズカ,スカスカ,ブツブツ,ヒョロヒョロ,キョロキョロ,コクコク,ペタペタ,ガブガブ,コソコソ,フラフラ,ガラガラ,ガタガタ,バシバシ,ゴソゴソ,パタパタ,スタスタ,ギリギリ,ボコボコ,ニヤニヤ,ボロボロ,ガチャガチャ
['\u3000栗沙はすかさず姫苺の胸へ頭をうずめ、グリグリと押しつける。\n'],['\u3000もうひとりの倒れていた女子までバタバタとはいずってスカートへしがみついてきた。\n'],"['\u3000栗也の全身がガチガチにこわばり、身動きもできなくなる。\n', '「ガチガチじゃねえか……」\n', '\u3000栗也は慣れない方向性の不意打ちでガチガチに固まって赤面しつつ、弱々しくつぶやく。\n']",['\u3000姫苺も即答で応じ、ステージ脇へ駆けるとマイクを口にくわえ、照明設置用のハシゴを兼ねた鉄パイプ足場をガシガシと登りだす。\n'],['\u3000避難や通報の指示を出したり、女子生徒を止めようとする者もいたが、大勢の不審少女がバラバラに広がり、あきらめて離れはじめていた。\n'],['\u3000髪のサラサラした感触と柔らかな香りが心地よい。\n'],['\u3000そこへズカズカと足音が近づき、栗也のあわてた声も追ってきた。\n'],['「わりとおもしろかったじゃん。数分おきにつっこみどころはあるけど、脇役とかみんな味があって、まじめなテーマもそんなにスカスカじゃなかったし」\n'],"['\u3000椎田は横になったまま、なにかブツブツつぶやいていた。\n', '\u3000小桃も手伝いながら、眉をしかめてブツブツ言っていた。\n']",['「でも感染者をこんな風にみんな助けていたら、きりがないよ。それよりは、そういう情報をさっきの放送みたいに流せたら……でもすみません。俺たちも文化系一直線のヒョロヒョロなもので、あんなすご腕にはついていけそうにないです」\n'],['\u3000｜真桑進《まくわすすむ》はそんな中へ到着し、とまどってキョロキョロしながらフロントへ近づいてしまう。\n'],"['\u3000｜栗沙《くりさ》は眠そうな無表情でコクコクとうなずく。\n', '\u3000栗也がそっけなく即答し、栗沙もコクコクうなずいて小さく挙手する。\n']",['\u3000ペタペタした足音や這いずる音があちこちから聞こえ、もし犯人が混じっていても判別が難しい。\n'],['「はあ……でもあんな当たり前みたいに、人へガブガブかみつく民族性とはいったい……」\n'],['\u3000夕田と丁田に栗沙たち三人も加わり、コソコソと港へ向かう。\n'],"['\u3000中では十数人のフラフラとした少女たちがうめいていた。\n', '\u3000ほかの中年たちも逃げ出そうとするが、廊下はいつの間にかフラフラした女性職員が群がりはじめていた。\n', '\u3000などと言っている間に春梅が後方も制圧するが、フラフラ近づく人影はまだまだ補充されていた。\n', '\u3000女子がふたり、フラフラと立っていた。\n', '「だいじょうぶかよ？\u3000なんかフラフラしているし。そのへんの男子なんか、いつも虫ケラみたいに見下しているのに……」\n', '\u3000小桃はタオルで自分の顔を隠してフラフラ歩いてみたが、感染者はふりむいてしまう。\n', '\u3000一度は見て見ぬふりをした松小路は今さらながらに、そしてようやく、柿沢のうつろな表情やフラフラした動きに気がつく。\n', '\u3000しかしフラフラ歩く『妹もどき』たちは次の目標に竹見を選ぶ。\n']",['\u3000ガラガラと突き崩す騒音が続き、春梅は身がまえる。\n'],"['\u3000しかし仕上がりはガタガタで、作業する顔も赤面絶句していた。\n', '\u3000奥でガタガタと音がして、栗也は個室から出る。\n']",['\u3000栗也が自分の顔をバシバシたたくと、杏理華がふり返り、ぱっと笑顔になる。\n'],"['\u3000視線や首はふらついているが、感染を疑いたくなる速さと判断で、腰まわりをゴソゴソあさる時間を与えることはかなりの危険に思えた。\n', '\u3000まだ残っていた別の足音も個室に入り、鍵をかけ、ゴソゴソする音。\n']",['\u3000地元アイドルは謎の設定に謎の嫉妬心を燃やすが、マネージャーの柄楠田は周囲へ集まりつつある妹ゾンビを警戒してパタパタと一行を急かす。\n'],['\u3000言い終わる前に背を向け、スタスタと歩き出す。\n'],['「それは俺のほうだって。いつもの練習相手よりふたまわりは弱そうな相手だったのに、頭に血がのぼって体が動かないで、一発くらってギリギリだった……もう少し深く当たっていたら、なにもできないまま一方的に……」\n'],['「ん。おにいなら向こうでボコボコに……気になるから私もいく」\n'],['\u3000罵られた少年の隣には｜植坂有葉人《うえさかゆはと》がニヤニヤと立ち、かまえたボウガンを向けて首をふる。\n'],"['\u3000栗沙は兄を止めようとしたが、すでに竹見はふり返り、はいずるボロボロのサンドバッグ系男子を目撃していた。\n', '「というか、なんでボロボロの俺なんかにこんな数が……？」\n', '\u3000春梅は栗也がボロボロでも全力で動き続け、それなのに感染女子をふり落とすたびに着地を確かめる心配そうな顔なども『おにいちゃん』人気を集めて当然だと思った。\n']",['\u3000無言だが、ガチャガチャと音をさせていた。\n']
