コンパク,チョコクッ,ペットボ,クッキー,トップク,ガッカリ,スクワー,キーパー,ワイトボ
['陣形をコンパクトにするために後退してきた祐志が言う。柏木も近寄ってさっきよりも真剣な目付きで近付こうとするゾンビに銃を向けていた。\n'],"['祐志はその包みを受け取る。中身はバタークッキーとチョコクッキーのようだ。\n', '祐志はそう言いながらチョコクッキーの方にも手を出してまた二、三度満足そうに頷いた。\n']","['女性が虚ろな目でこちらを見ていた。恐らくこの航空機のキャビンアテンダントをしていたのだろう。服装に見覚えがある。どうやら脚が食事などが入ったコンテナに挟まったようで動けなくなっていて、周りにはそこから取り出して食い繫いだペットボトルや食事の跡が残っていた。\n', '蕪木はそう言うと、それでも一人ペットボトル一本とおにぎりと菓子パンを提供する。そしてお前らで食べろとクッキーまで渡してくれた。\n', '蕪木はそう言うと遥樹の拘束を解放する。そして、ペットボトルの水を渡しながら続けた。\n']","['祐志はそう言いながら食料の入ったビニール袋を蕪木に渡す。蕪木が中を覗くと生協で売っていたおにぎりや飲み物、更にグミやクッキーといったお菓子も入っていた。\n', '蕪木はそう言うと、それでも一人ペットボトル一本とおにぎりと菓子パンを提供する。そしてお前らで食べろとクッキーまで渡してくれた。\n', '祐志はその包みを受け取る。中身はバタークッキーとチョコクッキーのようだ。\n', '祐志は智花が話している間に既に包みを開け、正方形のバタークッキーを口に投げ入れる。そしてそれを咀嚼しながら二、三度頷いた。\n', '「智花、お前こないだカミングアウトしたろうが。あのクッキーだって半分どころかほとんど花歩が作ったって。それに料理は明らかに苦手だろうが。りんご剥きなんかヒヤヒヤ物だぞ。」\n']",['柴田はもうすぐ60歳を迎える程の年齢だが、長年女性護国兵士の地位を確立に努めながら軍のトップを走り続けている。蕪木や谷津も貫くスタイルは違うものの柴田からの教えを受け期待をかけられて今、同期の中でもトップクラスの大尉という階級で部下を持って働いていた。そんな柴田は目尻が優しく灰色に染まった髪は綺麗に整えられていて見るからに大将という感じではない。老眼鏡をかけて資料を読む姿は優しそうなお婆ちゃんといった印象も受けるほどだ。そして実際に強面で威圧的な小野田とは対照的で、温厚な人なのだが、いざ指揮を取るとなるとその眼光は一気に鋭くなる。柴田は根っからの戦術家でその巧みな戦術と戦況を見る目で幾多もの困難を乗り越えて来た百戦錬磨の指揮官なのであった。\n'],['祐志がガッカリした表情を見せる。\n'],"['デスクワークをしながら汐里が出迎える。そして遥樹の目線はキッチンで料理をしている花歩に向いた。\n', '遥樹はそう言って笑いかける。汐里は干渉しませんとばかりに手を挙げるとイヤホンをはめてデスクワークに集中した。\n']",['「さぁね。でも人間だって遥樹が言うならそうんだろう。今は全力で助けるよ。もしかしたらキーパーソンかもしれないしね。」\n'],['柏木は反省が書かれたホワイトボードを見つめる。やはり、今回の最大の反省はヘリでの救出の場合にどうしてもヘリが見える範囲のゾンビたちがそれを認識して群がって来てしまう事だ。今回の谷津側の救助のようにある程度ゾンビたちの手の届かない屋上だったからこそ成功したものの、既に祐志から報告を受けて分かっている通り、今も祐志がいるのであろう廃工場の真上にヘリを付けて救出作戦を行なっても全員を回収する前に集まって来たゾンビにやられる可能性は高かった。かと言って遥樹を人数に入れたとしてもあの4人にどこか適切な屋上に移動してもらってそこにゾンビが入り込まないように完全に塞いでもらうというのも現実的ではないような気もする。残念ながら柏木の中でこれといった計画を立てられずにいた。\n']
