おろおろ,ぬけぬけ,びくびく,ふらふら,のびのび,うとうと,くらくら,ばたばた,にこにこ,にやにや,そろそろ,するする,ばらばら,がたがた,からから
['\u3000ありーせはおろおろしながらりーなの部屋に戻ったので、りーなはとても心配してしまった。\n'],['「ぬけぬけとそのようなこと。りーなにりーぜのことを黙っていたではありませんか！」\n'],['\u3000でぃるくがびくびくしながら軍医に聞いた。\n'],"['\u3000そんな時、一人の少年が縄をくぐり抜けふらふらと馬車に近付いた。\n', '「喉が焼けるように痛くて、息をするもの辛い。頭がふらふらして、自分の体ではない感じなんだ。こんなこと始めてだよ」\n']",['\u3000りーなは穏やかなうぇいらんど伯爵邸でのびのびと暮らしていて、いくぶんふっくらとしてきていた。\n'],['\u3000長旅の疲れを取るようにゆっくりとまっさーじを受けて、気持ちよさのあまり目を閉じてうとうとしていたりーなは声をかけられて覚醒した。\n'],['「頭がくらくらするけれど、何とか歩けると思う」\n'],['「ごめん。ばたばたして中々一緒に過ごせない。もう一日が終わりそうだ」\n'],"['\u3000にこにこしながら正装のでぃるくが訊いた。青碧の闘神の片鱗もないなとえどがーは思ったが、もちろん口にはしない。\n', '\u3000ゔぇるれ公爵がでぃるくを指差すと、つられてりーなが振り返った。それまでゔぇるれ公爵を睨みながら威嚇していたでぃるくは、りーなが振り向くと途端に柔和な顔になる。にこにこと笑うでぃるくにりーなも微笑みを返した。\n']",['\u3000使い込んだたおるで体を拭いているすらんを、若い騎士見習いたちがにやにやしながら眺めている。同じ距離を走り込んだにも拘らず、息を上げているすらんを馬鹿にしているのは明らかだ。\n'],"['「そろそろ、あの書類の在り処をしゃべる気になったか？」\n', '「そろそろ、あいつらと剣を交えてみるか？」\n', '「りーなさん、でぃるくの言うことを聞いて。貴女はまだ若くて未来があるのだから。私は想う人と結ばれて四人の子どもにも恵れました。そろそろあの人のところへ行ってもいいと思うのよ。だから、でぃるくのことは私に任せて」\n']",['\u3000でぃるくは壁に手をかけてするすると登り始める。\n'],['「恋文の下書きでしょうか？\u3000内容がばらばらですね」\n'],['\u3000襲撃の時のことを思い出したのか、恐怖に顔を青ざめた頭目はがたがたと歯を打ち鳴らしていた。\n'],['\u3000もちろんうぇいらんど伯爵は従甥であるでぃるくのことを知っており、りーなの恋人であることも聞かされていた。だからからかうようにそう言った。\n']
