かちかち,わーわー,ばくばく,いらいら,ぎりぎり,わくわく,どきどき,じゅーじゅー,ごろごろ,ごてごて,そろそろ,がちゃがちゃ,だらだら,するする,ふわふわ,からから
['\u3000そう思いながらかちかちとくりっくしていくと、なんとなく機能が理解できてきた。\n'],['\u3000いわゆる、ぱわーわーどというやつだ。\n'],"['\u3000震える手で金を賭け、心臓をばくばくさせながら結果を待ち……そして勝つ。\n', '\u3000心臓がばくばくといいはじめた。\n']",['\u3000いらいらとした気持ちで何気なくまうすを動かしていると、ぶらうざ上部のURLに気がついた。\n'],"['\u3000作品をこぴーしてきた時は、１年のりみっとぎりぎりまでを使った。\n', '\u3000顎に極限まで力を入れて、歯をぎりぎりと肉に食い込ませた。\n']","['\u3000とてもわくわくしていた。\n', '\u3000なんかすごいわくわくしてきた。\n', '\u3000これは本来なら、もっと面白くて、わくわくする展開のはずだ。\n', '\u3000せっかく面白い作品を見に来て、他の感想はどんなだろうとわくわくしながら見た所で、作者が口汚く喧嘩をしているのだ。そりゃ誰だって嫌だ。\n']","['\u3000どきどきする。\n', '\u3000俺はどきどきしながら、感想欄を開き、目を皿のようにしながら、そこに書かれた文章を見た。\n']",['\u3000かちんこちんに凍りついたそれを網の上に載せると、溶け出した水分が落ちてじゅーじゅーと美味しそうな音を立てた。\n'],['\u3000文字数が１００万字以上あるような作品がごろごろしている。\n'],['\u3000きーぼーども、何やらごてごてとぼたんが増えていた。\n'],"['\u3000そろそろだいえっとをしなければいけない。\n', '\u3000そろそろ、認めなければならない。\n', '\u3000とりあえず、そろそろ物語が佳境を迎える。\n']",['\u3000扉と蝶番が触れ合う、がちゃがちゃという音がするわけでもない。\n'],['\u3000終わりなど考えず、だらだらと物語をかき続ける。\n'],"['\u3000試しにまうすを動かしてみると、まうすかーそるがするすると移動した。\n', '\u3000実験と思ってやると、思いの他に筆がするすると動くものだ。\n']",['\u3000ふわふわとした気持ちと足取りで部屋の中を彷徨い、すまーとふぉんを見つける。\n'],['\u3000口の中がからからに乾くのを感じる。\n']
