きらきら,ぐちゃぐちゃ,ひりひり,くすくす,じろじろ,ちかちか,ごちゃごちゃ,どきどき,げーげー,くらくら,つるつる,わなわな,にやにや,そろそろ,まじまじ,ことこと,ぱくぱく,おいおい,がたがた,ゆらゆら
['\u3000橙の陽光が噴水の水面にきらきらと反射して鮮やかでありながら、何処か物悲しい色彩を作り出していた。\n'],['\u3000今自分が声を発しているのかさえ曖昧になり、視界は記憶の景色とまじりあってぐちゃぐちゃだ。\n'],['\u3000なんとなく喉がひりひりするため、飲み物で潤したい。\n'],['\u3000僕らはくすくすと笑った。\n'],['「じろじろ見るなよ。失礼だろ」\n'],['\u3000視界がちかちかと明滅し、呼吸をすることすら苦痛になる。\n'],['「というかごちゃごちゃ語ってきたけどさ。ありしあは勇者なんだ。好きな子に敵対してどうするよ」\n'],['\u3000２重の意味でどきどきした。\n'],['\u3000自分？自分はありしあの走るぺーすに追いつこうとした結果、演習場の横でげーげー吐いていた。\n'],['「うわあ、人が多すぎてくらくらします………。田舎民には少しきついですねぇ………」\n'],['\u3000床は大理石の様につるつるとしているのにどいうわけか一切の光沢がない。そもそも、ここには一つたり\u3000とも光源がないため、光の反射のしようがないのだろう。\n'],['\u3000騎士の夢は決して叶わなわなくても、その思いまで諦めたくはなかった。\n'],['\u3000その様子に僕が顔をしかめていると、彼は急に声を落として小声で話しかけてきた。口元に浮かべたにやにや笑いが妙に気にかかる。\n'],"['\u3000そろそろ別方面のあぷろーちが必要になってくることだろう。\n', '「私はそろそろ出るよ。というか君が目覚めたことをお医者様につたえなくちゃならんし」\n']",['「まじまじ」\n'],['\u3000ありしあは僕が彼女のことことを過大評価していると言った。\n'],['\u3000酸素を求める金魚のように、僕はありしあを見て口をぱくぱくと開閉する。\n'],['「おいおい。無視はいけないな無視は。いくら我々が言葉すらも必要のない親密な関係だからと言って会話を軽んじるのは良くない。なぁ、我が半身。次なる器よ？」\n'],['\u3000魔王とその軍勢によって殺されたと人々の命が返ってくることは決してない。奴らの手によって幾つもの国が落ち、土地は荒れ果てた。世界の経済はがたがたで、食料の供給すらままならない。人々の心は深く沈んでいて、どこから手を付ければいいか分からない有様だ。\n'],['\u3000大まかな視線は僕の方を向いているが、瞳はゆらゆらと所在なさげに揺れている。\n']
