ウジウジ,ドクドク,ズタズタ,キラキラ,バキバキ,フラフラ,チクチク,ボコボコ,ニヤニヤ,ヒューヒュー
['\u3000彼は優しいから、セリアの前では荒れたりしない。だがあれだけウジウジ弱音を吐かれたら、彼だって滅入るだろう。今朝は丸太相手にそのストレスを発散したということではないだろうか。\n'],['\u3000体中の血液がドクドクと鳴り、セリアを抱きしめる手のひらに汗がにじむ。\n'],"['\u3000最初見かけたときは、「公爵家のお姫様」を絵に描いたような、可愛らしくて賢いけれど高飛車で偉そうな子だと思った。セリアがランズベリー公爵の姪――そして、ディートリヒの家族を惨殺した男の従妹だと知って、積極的に話しかけるようになった。いずれそのおきれいな顔をズタズタにしてやろうと、残酷なことも考えていた。そうしたら、彼女の死に公爵家はとても衝撃を受けるだろう―、いい気味だ―と。\n', '「最初はね。君の可愛い顔をズタズタに切り裂いて公爵の元に送りつけたらさぞ愉快なことになるだろうなー、って子どもながら残酷なことを考えていた。まあ、それは無意味だと気づいてやめたんだけどね」\n']",['\u3000キラキラの目とニヤニヤの口元でセリアをからかってくるのは、フィリパ、エイミー、マージの三人娘。\n'],['「おう！\u3000セリアはちっこいからなぁ、俺たちと一緒に訓練してバキバキ筋肉を手に入れないか？\u3000筋肉はいいぞ！」\n'],"['\u3000公爵はフラフラと立ち上がった。\n', '\u3000既にフラフラの足取りの少年にそう声を掛けてから、セリアは腰に手を当ててふうっと息をついた。\n', '\u3000騎士団での仕事を終えたセリアは、フラフラになりながら作業部屋に戻る。\n', '\u3000セリアはなんとか声を絞り出し、フラフラする足取りでエルヴィスのもとまで行き頭を垂れた。\n', '\u3000そんな彼女は、フラフラと足取りも怪しく歩きながら聖弦を奏でていた。\n']",['\u3000デニスの名前が出てくると、チクチクと胸が痛んだ。\n'],['\u3000セリアを連れて帰ったデニスを、グリンヒルの皆は温かく迎え入れてくれた。ただ、傭兵の皆にはボコボコに叩きのめされた。それも当然だと思って甘んじて殴られたのだが、結果全治一ヶ月の重傷となったのも今では懐かしい。\n'],['\u3000キラキラの目とニヤニヤの口元でセリアをからかってくるのは、フィリパ、エイミー、マージの三人娘。\n'],['\u3000傭兵たちはヒューヒューと口笛を吹いて盛り上がり、子どもたちも両手を叩いてセリアの演奏を待つ。\n']
