コントロ,モロコシ,ペットボ,プリゲー,クッキー,ワイドシ,バッチリ
['\u3000恭介にだって圧勝しちゃうもんねと思いながら、コントローラーを握りしめる。ようし、こい！\u3000そう思い画面を見ると、サーブをする恭介の操作するキャラクター。\n'],"['\u3000部屋を出てリビングに行こうとすると、玄関前の廊下にいるお母さんが目に入る。その手にはたくさんトウモロコシがあって、田舎から大量に送られてきたんだということがわかった。\n', '\u3000トウモロコシを入れたビニールを私に差し出して、「恭介君の家に持って行ってちょうだい」と告げられた。\n', '\u3000でもまぁ、お使いならば仕方がない。私は笑顔でトウモロコシを受け取り、美味しそうだななんて考える。\n', '「あらあら、すごい立派なトウモロコシじゃない！」\n', '\u3000トウモロコシを受け取って、おばさんが「あがっていって」と私に勧めてくる。\n', '「いいのよ、いつももらっちゃって……。ひまりちゃん家のトウモロコシは、美味しくて大好きなの」\n', '「ほらほら、いつまでもゲームしてないの。トウモロコシが蒸けたわよ～」\n', '\u3000熱々のトウモロコシをクーラーの効いた部屋で食べるっていうのは至福の瞬間だよね……。うっとりしながら、綺麗なトウモロコシの大きい粒を見つめる。\n', '\u3000熱々のトウモロコシをクーラーの効いた部屋で食べるっていうのは至福の瞬間だよね……。うっとりしながら、綺麗なトウモロコシの大きい粒を見つめる。\n', '\u3000三人でトウモロコシをかじりながら、麦茶を飲んで一息つく。\n']",['\u3000はぁとため息を一つついて、私はペットボトルのお茶一本を取り出して冷蔵庫をしめた。\n'],"['「ひまりは、アプリゲームが好きですからね」\n', '\u3000とはいえ、一日程度なら問題ないか。そんなことを思いながら、私はスマホのアプリゲームを起動して遊ぶことにした。\n']","['\u3000クッキーやチョコなどのお菓子類ならあるけれど、和菓子系は一切ストックがない。お母さんは私と違ってあんまり間食をしないので、戸棚を探しても出てはこないだろう。\n', '\u3000仕方がないので、クッキーと麦茶という微妙なバランスで用意しながらテレビを見ることにした。\n', '\u3000恭介が「好きだろ？」と、私にたくさんのお菓子が入った袋を見せてくれる。告げた通りに、チョコレート、クッキー、ポテトチップス……「多いっ！」と思わず突っ込みを入れてしまった私は悪くない。\n']",['\u3000ばふんと勢いよくリビングのソファに腰かけて、テレビをつける。ちょうどワイドショーがやっていて、世の中の主婦はこれを見ながらお煎餅をむさぼるのか羨ましいな、なんて考える。\n'],['「おはよう、もちろんバッチリ」\n']
