ダックス,コントロ,サンプル,スカウト,テクノロ,サンドブ,ホットコ,トップス,キーパー
['\u3000ナヴィは水本家によって飼われているダックスフンドである。\n'],"['\u3000そこで時間ごとに区切り予約を取る形式にすることで来客の量をコントロールしお客さんが何時間も待たされるということがないようにした。\n', '全体をコントロールしようとしているんだ。今日死ぬ予定の人の死を5年先送りしたりね。\n']","['\u3000破片の状態でのガラスの色と電気炉に入れて溶かした後の色合いがかなり違うので、思いの外奥の深い作業だ。初めてだと思った通りの色にならないことも割とあるので、こういう風に配置したらこういう風に焼きあがりますよというサンプルを見て基本的には作業してもらう。\n', '\u3000その高校生はサンプルをしばらく見ると「なるほど、大体わかったッス」と言ってガラスの破片を並べる作業に入った。\n']",['\u3000動画の下に表示されてる再生回数はなんと９０万回を超えていた。同時に始め、動画のリンクにアカウント名を記載しておいたSNSは既に５万人ものフォロワーを獲得していた。通知欄にはすでに数十件を超える取材やスカウトなどのメッセージが届いている。\n'],['「同じガラスの道を志してる人でも、美しいガラスで人を楽しませたいと思う人、ガラスの研究をしてテクノロジーの発展に役立とうと思う人、ガラスそのものの性質を研究して新しいガラスを作ろうとする人、いろんな人がいるなって時々思うんです。それって多分、全員がガラスという同じ素材を使っても、皆それぞれ見ている世界があって、それぞれ救いたい何かがあるんだって。まぁそんなことをある人を見ていて思ったんですけどね」\n'],"['「これは吹きガラスした後にサンドブラストしてる。砂を吹き付けてわざと傷をつけて、それを模様として描くのに利用してるって感じかな」\n', '「あーたまにこういうすりガラスみたいになってるコップ見ます！サンドブラストだったんですね」\n']",['\u3000石川は咲に抱いた恐れを溶かすようにホットコーヒーを口に含んだ。\n'],['\u3000突然、瑠衣はトップスピードから一気にストップ。意表を突かれた男の子は停止するまでにロスが生まれてしまう。瑠衣はその隙を見逃さずサイドからゴール前にループパスを出す。全速力から一気にゼロまで落とした後のループパスによる急激な前後の移動はディフェンスからしたらひとたまりもないだろう。\n'],['そう思っているうちにも瑠衣がキーパーを含む全員を抜き去り無人のゴールにシュートを決めるのであった・・・・\n']
