するばっ,すっかり,するぐら,かりだっ,すること,ばっくだ,はたらん,だったっ,さんはら,くようだ,がったら,うしばら,こうはら,ことだっ,うとしな,きろぐら,ちらから,ぶちけっ,さんがぼ,すいじゃー,かったじ,らんくに,さんがり,ばっかり,にこちら,びゅーする,はっきり,うだから,しながら,すっきり,いらしく,からひっ,どくこと,くださっ,つやずぼ,さんぐら,ばたふら,さーのめ,かったっ,からだっ,きくしな,びゅーしな,ことから,からずる,らんとこ,こうから,たっふが,ぱりおー,くだから,こんさー,わーくに,よろしく,するぱふ,さっそく,ぶりから,ついてか,もそうだ,たたたっ,なようだ,ことごと,うしたら,さんだっ,しなかっ,じゃーじと,ころだっ,するとこ,からこそ,くにこん,じたかっ,めそうだ,すーぱー,おいてく,げたこと,ぐらいが,けっこう,びゅーにこ,わなかっ,がりだっ,ついこう,ひっきり,いそうだ,するすた,うしてく,まろうと,するめり,うしてら,うとする,さんとこ,けらしく,たらしく,すっぱり,ばっちり,かりとこ,すかうと,すいから,ちらこそ,かったら,さんから,のたらん,するから,けたこと,だったか,かりはっ,だったら,けっぱち,からのさ,ぺっとぼ,こそうと,もだから,めたこと,からたっ,さんにや,めちゃくちゃ,からずっ,だらしな,くつもり,するくら,かってく,さらだだ,めたから,ぱりこん,たったか,ふさがっ,からこち,たっふや,ついてく,とっくに,ことだら,ちらつか,うところ,きくする,ついたら,ことしと,かすこと,たっふか,ぱっくだ,かったか
3,1,3,1,53,43,2,1,1,3,1,2,1,2,2,1,2,1,1,1,1,2,1,1,1,17,4,6,27,3,2,1,1,2,1,1,2,1,4,3,1,2,1,1,6,5,8,1,1,4,1,23,1,1,1,2,1,1,2,1,1,4,4,1,2,1,11,1,1,1,1,1,1,1,2,1,3,1,1,1,4,1,1,2,1,1,19,1,1,1,1,8,1,8,1,2,15,7,1,6,1,13,1,11,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,13
