ごわごわ,がつがつ,ほくほく,ぼたぼた,くすくす,びくびく,ぶつぶつ,がくんがくん,へとへと,おずおず,おどおど,がちがち,ぎしぎし,わくわく,ちらちら,ばしばし,くらくら,ぼさぼさ,しばしば,こてこて,ごろごろ,にやにや,ちゃらちゃら,ぴかぴか,そろそろ,だぶだぶ,ついつい,まじまじ,しくしく,ひょろひょろ,すたすた,ずきずき,がりがり,ぱくぱく,おいおい,ふわふわ,もそもそ
['だけど、ごわごわした粗末な毛のしゃつではうまく拭き取れないようだ。\n'],['くれすたはいつも通りがつがつと頬張っていたし、線の細いえまもよく食べていた。\n'],['かりーなは俺から渡された銀貨で顔をほくほくさせている。\n'],['しーつにも床にも奴の血がぼたぼたと零れている。\n'],['\u3000くすくすと笑いながら双子の魔術師であるせれなとえれなが声をかけてきた。\n'],['死体はまだびくびくしていたが、もう襲ってくることはないだろう。\n'],"['「さっきまでぶつぶつ文句ばっかり言ってたけど、せりかに「うるさい」ってぶん殴られたら不貞腐れて寝たみたい」\n', 'きらほふはぶつぶつといいながら離縁状を書いた。\n']",['首を縦に振ったら願いを叶えてやろうと思ったが、男はがくんがくんとぎこちなく横に振るだけで、何も言わない。\n'],['二か月の探索を終えてへとへとになって部屋に戻ってきた俺が見たものは、俺のべっどで絡み合う彼女と見知らぬ男だった。\n'],['ぱーてぃーの仲間に囲まれるような形の中でたーせるがおずおずと聞いた。\n'],['一緒に行動してもう三日になるというのに相変わらずおどおどとした態度だ。\n'],['生意気そうな新人は石にでもなったように固まっていたし、隅にいた女の子もがちがちと歯を鳴らしている。\n'],['\u3000ぎしぎしと軋むべっどの上で当時付き合っていためるのが小さな喘ぎ声をあげていた。\n'],"['わくわくして待っていると笑顔を輝かしながらくれあが出てきた。\n', '山に登るのは初めてとのことでわくわくしているようだ。\n']",['めっさ―はちらちらと部屋の中を窺っている。\n'],['ばしばしと肩を叩かれて、戦闘の緊張が少しずつ解けてきた。\n'],['睡眠不足で頭がくらくらしてきたな。\n'],['\u3000ぼさぼさだったくれあの髪は今や美しく輝いている。\n'],"['しばしば国境を超えて略奪を繰り返している。\n', 'その更に南には敵国であるおすめいん帝国の領土になっており、しばしば国境を侵犯して略奪を繰り返している。\n']",['一方の現国王の弟であるぷろぐれすはこてこての強硬派だ。\n'],['父としては娘にごろごろしているよりも、きちんと働く姿を見せておきたい。\n'],['せるしお老師がにやにやしているのが超むかつく。\n'],['「もしなんなら、くれすたに頼んでみたらどうだ？\u3000あいつは一見ちゃらちゃらしているが面倒見はいいし、剣の腕も悪くない。俺から頼んでみてもいいぞ」\n'],"['「あら、ぴかぴかの美人さんになったわね。ほら、櫛とぶらしを持ってきてあげたわよ」\n', '「ぜんぜん。私、ぴかぴかだって！」\n']","['そろそろ教え始めた方がいいのだろうか？\n', '馬もそろそろ限界だ。\n', '「ああ。家というかあぱーとだな。小さな部屋だけどあぱーとには中庭もついているんだ。庭にはあんずの木が生えていてそろそろ食べごろじゃないかな」\n', '「えまもそろそろぱーてぃーを組んだらどうだ？\u3000治癒士のそろじゃあ限界があるだろう？」\n', 'そろそろお尻が悲鳴を上げる時間だ。\n', '鎧の傷み具合から見てそろそろ薬草採集からは卒業くらいのれべるなのだろう。\n']",['さらに言えば普段はだぶだぶのろーぶで目立たないがえれなはすたいるもよかった。\n'],['ついつい、かつての婚約者のことを考えてしまうけど仕方ないよな。\n'],['\u3000寝ているくれあを起こさないようにして、まじまじと顔を観察してみる。\n'],['さっきまでしくしくしていたお腹も痛くなくなっている。\n'],['痩せてひょろひょろの体つきだが目がくりくりしていて可愛らしい。\n'],['何を考えているかよくわからないえまはすたすたと歩いて行ってしまった。\n'],['長期探索の疲労と精神的しょっくで頭の芯がずきずきと痛んでくる。\n'],['「先ずは奇麗にしてやるのがいいだろう。この子どもはたいそう汚れているぞ。それから食事じゃな。このようにがりがりでは今後の成長が心配じゃ」\n'],['彼女は何かを言おうとしたが口をぱくぱくさせるだけで言葉が出てこない。\n'],"['それはおいおい明らかになると思います。\n', 'おいおい、自分の動きが嘘のようだ。\n', '「おいおい、乱暴はよせ」\n']","['馬車の上をふわふわと漂っていたしるふぃーが教えてくれた。\n', 'この匂いを嗅ぐとふわふわとした感じになっちゃう……。\n']",['\u3000くれあがもそもそと体を動かし俺は目覚めた。\n']
