もわかっ,すっかり,かちだっ,かりだっ,からもご,すること,しゃったら,でぶつか,だったっ,のーたっ,くすこと,がったら,がたいが,くすぐっ,うしばら,ことだっ,だったた,うとしな,しなくら,おーくー,けたとこ,すらむか,ぶりくら,わたしな,ちらから,すっごく,おどけた,からもだ,くったっ,ばらくね,がしてく,くにほっ,ばっかり,じたから,くにさん,くらいじ,からよろ,はっきり,うだから,どかしく,しながら,こしてく,すごかっ,すっきり,いらしく,けたから,こともそ,にやたら,こしばら,たったら,はきつか,くださっ,するなよ,からこう,だくこと,かったっ,ちりだっ,からだっ,しなきゃっ,からかっ,ぼくのこ,てけぼり,げたかっ,ことから,かったた,くいから,くだから,からのこ,ほっぺた,いがこん,しなくた,ほかのこ,ずかしく,のことく,ぶつかり,こそしな,わーくだ,よろしく,すごくい,くにはき,てかぶり,からもそ,まじかっ,こうする,さってく,どきする,さっぱり,つけてく,もそうだ,こそがさ,けたつい,しばかり,がたくさ,なようだ,たってく,ことごと,とこうし,もこわい,こそいら,うしたら,わないら,じみだっ,さんだっ,くにぶら,ころから,しなかっ,がらびり,もりきり,くーさん,ぶりつい,しとこう,ぶつかっ,だってく,うとのこ,いそがし,ころだっ,くいくだ,もそうは,するとこ,くにとっ,どきしな,からこそ,がったか,くいとこ,ぎたこと,かりきり,がつけら,おいてく,げたこと,がばから,ころくら,ばらのこ,しないそ,べらすか,がたかっ,すっぽか,くつだっ,にこわい,わなかっ,ごくとっ,からばら,しないが,げたから,のめかさ,さんぷる,いそうだ,ぎとする,わなくちゃ,にためら,しとしな,うしてく,がたくい,こともわ,がくだら,わしめた,がってく,たぶつか,どーから,ことくら,くにつけ,ことずっ,ぶすとー,じみとろ,くっつけ,うとする,さんがや,さんとこ,ことはき,はっぴー,ついたっ,だったじ,からはっ,たらしく,がしゃしゃり,ことずく,ちかばち,かすごく,もそのこ,もそこそ,うとよろ,ことこそ,ばっちり,じたこと,すかうと,すいから,ちらこそ,ごくうら,かったら,すーくだ,からきゅっ,さんから,わらずか,くについ,ふさわし,するから,めーじと,わたしと,けたこと,くらいそ,じくする,ぱりすご,わないが,からどろ,だったか,うとどき,だったら,しこかっ,とこすっ,めたすー,うしてか,しなこと,くっきー,かっこつ,あっぷする,かってか,くすぶり,ずっとこ,ことすら,うるさく,おいてか,ことしな,めちゃくちゃ,からずっ,がりもそ,かっぷる,こちから,もわかり,ことのた,べたくっ,くつもり,するくら,もわから,ついたか,からもく,もりだっ,からする,わーばら,ぐらかさ,ずかしな,かってく,めたから,からすた,しくしと,けちくさ,かりこし,かぱすー,たったか,かきむし,こともご,こしたら,たっぷり,とっぷく,くいこと,じたとこ,すっから,ついてく,ことがく,さんのこ,がっかり,ころずっ,とっくに,ぐすぎた,ちらつか,うところ,くらいが,らんぶる,たらくだ,ぶりだっ,ぐつもり,かすこと,するほか,ざーはた,はらびり,すいこと,かったか,はきどー,もろこし
8,15,1,2,1,142,1,3,4,1,1,1,2,1,1,23,4,1,1,14,2,1,4,2,7,6,1,2,1,1,1,1,2,1,1,1,4,16,8,1,16,1,1,2,2,1,4,1,3,1,1,46,1,3,1,8,1,1,1,2,1,1,2,6,2,1,6,1,1,1,1,1,4,1,2,1,1,14,1,1,1,1,1,6,2,1,3,2,7,1,1,5,1,1,1,1,2,1,1,7,1,2,2,1,5,21,1,1,9,1,1,6,1,4,1,1,1,1,1,1,1,24,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,20,1,2,2,1,1,5,9,1,1,1,1,4,1,1,1,1,6,1,1,5,1,1,1,1,2,16,1,1,1,1,1,1,1,13,1,1,2,1,1,1,2,1,2,4,1,1,2,1,20,1,1,12,1,1,1,5,1,2,6,1,1,1,2,1,37,1,28,1,1,1,4,1,87,1,2,1,1,3,3,2,1,1,1,3,1,3,1,4,1,1,4,5,15,1,1,10,6,1,1,2,6,1,1,1,1,1,3,2,1,1,1,3,4,2,1,1,2,1,4,2,1,4,1,1,25,1,2,1,2,1,2,1,1,1,1,36,2,19
