ゆるゆる,ごそごそ,こりこり,ひやひや,じろじろ,ぱたぱた,うずうず,そわそわ,もじもじ,にこにこ,ずけずけ,さくさく,しくしく,こそこそ,ぐしゃぐしゃ,おいおい
['\u3000しかもゆるゆる生くりーむのけーきの上に……。\n'],['\u3000お父さんはきっちんのかうんたーごしに鞄の中のお弁当の包みをごそごそ探している。\n'],['\u3000こりこり言わせながら食べると、丁度いい酸っぱさで本当に美味しかった。\n'],['\u3000僕とお父さんはいつもお母さんの機嫌を損ねないように、ひやひやしていた。\n'],"['\u3000お母さんが挨拶しても、そふぁに座ったままじろじろと愛想なく見つめている。\n', '\u3000よね婆さんは、そんな僕達を値踏みするようにじろじろ見ている。\n']",['\u3000お母さんはぱたぱたときっちんに戻っていく。\n'],['\u3000絶対認めてやるもんかと意地になってみても、心の半分がもっと可愛いと言ってもらいたくてうずうずしてるんだ。\n'],"['\u3000お母さんは水曜日は朝からそわそわと「今日の晩御飯は何がいいと思う？」と５回は聞く。\n', '\u3000なんか僕までそわそわ帰りを待ってたみたいで恥ずかしい。\n']",['\u3000僕はひろみちゃんの横でもじもじしてるかんなちゃんに視線を向けた。\n'],['\u3000お父さんは靴を脱ぎながら、もうにこにこ顔だ。\n'],['\u3000夏目さんは昔はよく遊びに来ていたが、思った事をずけずけ言う人だからいつもお母さんの機嫌を損ねて険悪なむーどにさせる。\n'],['\u3000お婆さんのわりに背筋がぴんとしていて、さくさく歩く人だった。\n'],['\u3000面倒になってそう答えると、かんなちゃんはみるみる涙を浮かべてしくしく泣き出した。\n'],"['\u3000僕も二人に合わせて秘密の話をするように、こそこそと今日の約束を取り決めた。\n', '\u3000目を輝かせるお母さんを見て、僕とお父さんはきっちんに背を向けてしゃがみ込むと、お互いにこそこそと箸を出して取り替えた。\n', '「二人共、なにこそこそ話してるの？」\n']","['「け、けーきはちょっとぐしゃぐしゃだけど食べられるわよ、心配ないわ」\n', '「ごめんね、ゆひくん。せっかくくれたぷれぜんとをぐしゃぐしゃにして……」\n']",['「おいおい嫉妬深い夫は嫌われるぞ。\n']
