かったか,はっきり,じたこと,のささや,ぶつかっ,すっかり,うとする,ぶるごと,しなこと,さってく,にやしな,わなかっ,からしば,こちぼろ,めたこと,ぱらめー,すること,ついさっ,べたへと,するから,しなさっ,おどしな,よろしく,さっそく,からする,のしがら,うずばっ,がさごそ,しゃってら,もりだっ,ばっかり,つらのこ,ちらこそ,くいくっ,かってら,うしてく,ふさわし,すっきり
['殿下方を許せるか聞いたのは、以前は仲が良かったから後悔しないかと…\n'],"['予想は出来ていたが、事実をはっきりと口に出され、驚愕と疑問の呻きが漏れる。\n', 'きっと、はっきりと表情に出してしまえば、周囲が気兼ねしたり付け込まれたりいたしますので、高位貴族の一員として冷静さを保つようにしておりました、私の感情のままに動かない冷たそうな顔が、よろしくなかったのですわね？\n', '意識がはっきりしてからは３か月ほどですが、日常生活でなら、大分以前と同じように振る舞えるようになりました。\n']",['あの女の言うことを信じたことが悪かったのか？\u3000だが証言が。\n'],['そもそもそうされるだけの理由もございましたのに、私のささやかな悪戯をなぜそんなに気に掛けられますの？\n'],['\u3000そうして差し出したかっぷは、伸ばした震える手にぶつかって…\u3000こぼれて…\n'],['弟王子が王位を継ぐ頃には、すっかり王家と公爵家は、仲良しと思われてるでしょう。\n'],"['『他人を妬心で蔑み、虐げ、殺そうとするような人間』だと。\n', 'なおも声を上げようとするも、さらに力を籠められて苦しさでそれもならず。\n']",['てーぶるごとひっくり返っちゃいました…\n'],['\u3000可笑しなこと。\n'],['それで？\u3000いざ自分の身に降りかかってらしたら、やり直そうとはなさってくれませんのね？\n'],['＜例＞にやにやしながら金がなくなったと言う上級貴族の子に、おどおどしながらとある人物がそのあたりにいた、と証言する下級貴族の子。\n'],['『おまえがそのような人間だとは思わなかった』\n'],['それからしばらくの間の記憶はほとんどありません。\n'],['直ぐに家人が出てきて、あちこちぼろぼろになった私の姿に驚いて、何があったかを尋ねてきましたが…\n'],['それまでに送られてきていた手紙にも、彼女、りーりあ嬢の偽りを知って、騙されていたことを悔い、私を無実の罪で貶めたことを謝罪し、許しを乞う言葉が書き連ねてありました。\n'],['［王子達のSAN値（正気度ぱらめーたー）がどんどん削られていく！］\n'],"['りあーお様には、改めて婚約解消の意思が変わらない旨と、揺るぎない信頼を戴けず、支えとなるべき立場を放棄することになる謝罪と、どなたか別のご令嬢との、支え合え、愛し合える未来をお祈りした手紙をお送りいたしました。\n', '場所は、王城の庭をお借りすることになりました。\n']",['皆さん、ずうっと、ついさっきもおっしゃって下さってたではありませんか。\n'],['思わず反論しようと致しましたら、騎士団長の子息であるおせろん様に腕を掴まれ、まるで罪人のように地べたへと抑え込まれ。\n'],['（謝るから、証明するから、信頼関係あった時と同じような態度取ってくれるんだよね？\n'],['そして、もし殿下が間違ったならば、諌めるべき立場でもありましたのに…\u3000見せかけの事実に惑わされ、諌めるどころか間違いを後押しなさって…。\n'],['＜例＞にやにやしながら金がなくなったと言う上級貴族の子に、おどおどしながらとある人物がそのあたりにいた、と証言する下級貴族の子。\n'],"['きっと、はっきりと表情に出してしまえば、周囲が気兼ねしたり付け込まれたりいたしますので、高位貴族の一員として冷静さを保つようにしておりました、私の感情のままに動かない冷たそうな顔が、よろしくなかったのですわね？\n', 'いずれの時にかは諦めて下さるでしょうが…\u3000このまま無為に時間だけを費やすのもよろしくありませんわね。\n', '「あら、皆さんなんだか顔色よろしくありませんわよ？\u3000何か不安でらっしゃいますの？\n']",['「で、さっそくですけど…\u3000どうしても以前のような関係に戻ってやり直したいとおっしゃいますの？\n'],['聞こえてくる声からすると、そういった荒事には出ないはずの初老の執事頭が対応しているようで。\n'],['私とではなく、新たになんのしがらみも無い方と新しい関係を築いていこうとは思いませんの？\n'],['これはもうずばっと。\n'],['……「へえ～。そうですの」 がさごそ。\n'],['１年前におっしゃってらしたではありませんか。\n'],['それとも、まさかとは思いますけれど、自分たちで決めた、自分たちが受け入れられる範囲だけの、償いとやらをするつもりだったのでしょうか？」\n'],"['俺・僕はなぜそれすら受け入れられなかった？\u3000口ばっかり？\n', 'というか…\u3000上だと、被害者が許せるかどうかの問題になっちゃうよね。なんか被害者ばっかりに負担が押し付けられるようで、釈然としない…\n']",['あいつらのことだから、どうせそのうちけろっと…\n'],['「いや。こちらこそ無理を言って直接会ってもらってすまない」\n'],['そういうのがあっても、それで全てうまくいくってわけではないと思うな。\n'],['それで？\u3000いざ自分の身に降りかかってらしたら、やり直そうとはなさってくれませんのね？\n'],['皆さんは、どうしてくれればもう一度、そんなのの王妃こーすに復帰しますか？\n'],"['そのような私は、王妃にふさわしくない。健気で優しい彼女こそがふさわしい、と。\n', 'そのような私は、王妃にふさわしくない。健気で優しい彼女こそがふさわしい、と。\n', '「殿下が私との婚約を破棄なさると…\u3000私が彼女を虐げたと…\u3000私はふさわしくない彼女がふさわしいと…\n', '「殿下が私との婚約を破棄なさると…\u3000私が彼女を虐げたと…\u3000私はふさわしくない彼女がふさわしいと…\n']","['あの悪夢としか思えなかった出来事も殿下方のことにも、過去として区切りがつき、ようやく気分的にすっきりいたました。\n', 'いっそ全部叩き割って、粘土からお互いにかっぷを作り上げてく方が、すっきりするわ！\n']"
