ペラペラ,パチパチ,キラキラ,ハッハッ,スルスル,ジリジリ,ポリポリ,ソワソワ,ギリギリ,ボロボロ,モタモタ,チラチラ,ニコニコ
['何枚もの書類をペラペラとめくる。この日のためにしてきたことの結晶だ。\n'],['と。まだ明かりがついており、カレンの顔がはっきりと見える。その大きなパチパチと細かく瞬きする愛しい眼は、純真に将翔を向いて、少し恥ずかしそうに視線を外したりする。\n'],['練習を飽きずにキラキラした目で毎日観察している姿は可愛いものだし、力が湧くものだが家事ぐらい少しはして欲しいものだ。\n'],"['「いや、ハッハッハ、そうか、ハッハッハ、君のトレーニング中にたまに来る高貴そうなお嬢さんは君の婚約者か。まあはっきり言ってどんな選手がここに来たって8000万€は無理だ。マージーサイドレッドには支払い能力がない。もしそれが欲しいなら中国の金持ちクラブかバルサ・シティかマンチェスターユニオンかパリシティ辺りを当たるしかないな。そうするか？」\n', '「いや、ハッハッハ、そうか、ハッハッハ、君のトレーニング中にたまに来る高貴そうなお嬢さんは君の婚約者か。まあはっきり言ってどんな選手がここに来たって8000万€は無理だ。マージーサイドレッドには支払い能力がない。もしそれが欲しいなら中国の金持ちクラブかバルサ・シティかマンチェスターユニオンかパリシティ辺りを当たるしかないな。そうするか？」\n']",['フランスも大柄なボルバが対応するも、スルスルとパスを通し、中々インターセプトも決まらない。相手陣地で将翔がボールをタッチすると、待ってましたとばかりに、カヌテがタックルをしに来るが、将翔は苦しいながらもグッと食いしばって、タックルを凌いだ。カヌテは169cmと小柄ながらも、イングランドリーグの大柄な選手からボールを奪いまくるような、世界有数のフィジカルも持ち合わせている。\n'],['ジグザグコーンは彼の父とよくしていた練習だが、その間隔はいやらしい間隔となっていて、中々馴染めず、最初の直線で稼いだハザードとの距離はジリジリと詰められていく。ピットマン曰くハザードは相当練習していたらしい。こりゃ理不尽な戦いだ。\n'],['照れながら頬をポリポリとかく将翔にニマニマしながらカレンは訊いた。\n'],['基本的にマージーサイドレッドの試合しか観ない彼女の父だが、その父も今日はソワソワしながら試合を観ている。そして、それを一緒に観て彼女に言った。\n'],"['高校生になると、彼の父の容態はますます良くなくなった。法的にもギリギリの薬を使って体を何とか延命させていたが、限界は近かった。何度もドクターストップはかかった。でも、そんなものなど無視して彼の父は挑んだ。将翔の夢を叶えさせるため。だから、彼がパスサッカーに違和感があったと語ってくれたときはとても嬉しかった。\n', 'それからギリギリで滑り込み予約をして何とか取った旅館で風呂に入り、晩ごはんを食べた。カレンはまだ裕福なので美味しい飯を食っているが、それでもイギリスはメシマズの国(といわれているが、偏見の可能性もある)なので、日本食はとても美味いようだ。逆に口に合わなかったら、将来家庭で出る料理が、ステーキかフィッシュアンドチップスのみになっていたかもしれない。\n', 'そのままでは終われないマージーサイドレッドは前半27分、ライナッチからの最終ラインギリギリに向かってのロングパスを将翔が前向きの状態で受け取った。\n', '縦に並んで攻めるのは効率が悪いと感じた先を走る将翔は左に｜逸《そ》れ、彼がオフサイドギリギリでペナルティエリアに入るとフェルノーネはスルーパスを出し、そこからシュートを打つと見せかけ、左サイドから上がっていたサリーに託した。そこからサリーは左足でゴールへとシュートを打ち込んでゴールした。\n', 'リーグ28節では2アシストを記録、2-2で引き分けとするも、29節には次のホワイトマドリード戦に備えるため欠場。チームの中心メンバーも将翔のように欠場していたので、トッティユナイテッドに0-3で敗北した。しかし、リーグ順位はギリギリではあるが、トップを維持しており、次から勝ち進めば何の問題もなかった。\n', 'これでめでたくカットインも成功し、ペナルティエリアギリギリ外のところから右利きにも関わらず、左足での豪快なシュートを放ち、ゴールに刺さった。\n']","['将翔が中学生になる頃には彼の父の体はボロボロだった。体のあちこちで疲労骨折や、軽い肉離れが起き、一時期は自身が忌み嫌っていたサッカークラブにも入れ、自身の負担を軽くした。どうしてでも、彼のその後を見たかったから。\n', 'その年明けの頃、彼の父は他界した。薬で体を騙していたが、その体はボロボロであったらしい。\n']",['しかし、ワールドカップ終わりの彼はモタモタしていられない。ワールドカップが終わればすぐにジャパンリーグが始まるからだ。\n'],['父親も気になるのか、チラチラと将翔を見ているのだ。が、カレンは天真爛漫と天然を同時に持つ、(質の悪い)女の子なので、何も気付かない。\n'],['驚いたことに、練習場で見るベールは結構激しいのだが、日常では仏のような人物だった。常にニコニコして一緒にいると全員を和ませてくれる。\n']
