辛い
"['「評価が辛いな。直登のごーるも、俺のこーなーきっくがあしすとだぞ」\n', '「そっか、転校か。これからずっとじゃ辛いしな。寝てて悪いことしたな」\n', '女子の評価は辛いな。でも、確かにそういうところはある。何か言いたくても言えないような、そんな目をしていた時が今思えばあったかもしれない。\n']"
