辛い
"['\u3000さらに髪をきっちりまとめないようにして、掃除に励んで埃にまみれるようにした。…残暑の中、これは辛かった。下働きのようなことをするのは平気だけど、庶民と同じような生活も抵抗ないけど、一応貴族の娘でもあったのだ。出来る限り身ぎれいにするのは当たり前だから、埃まみれの汚れたままでいるのは辛い。私の清潔感は何処へ行った…\n', '\u3000冬の洗濯は辛い。\n']"
