ことがた,からがたん,もわかっ,すっかり,かりだっ,たかつか,すること,だったっ,かったぶ,うきとく,さんはら,くすぐっ,ことだっ,うとしな,てくのろ,けたとこ,がやたら,にたじろ,ちらから,もこさん,ぎたころ,いがする,すっごく,たかいら,おどけた,からがた,がしてく,うとむし,ばっかり,するさー,にこうし,からよろ,すいくら,しゃらにこ,はっきり,うだから,どかしく,しながら,けたちょこ,けたから,こともそ,こしばら,だってか,もそうし,にたくさ,がみつい,がちこん,べたこと,くださっ,こんとろ,からこう,からだっ,すくとっ,ことさら,しくしな,もそもた,もこうし,げたかっ,かったた,がみこん,こうから,しなにや,ほっぺた,めたけっ,てくから,さんもや,さんはた,てかわい,こそしな,くさがり,よろしく,さっそく,もこちら,つけてく,もそうだ,がたくさ,ぎとめら,とこうし,こんから,どろする,ごろから,こんくー,うしたら,さんだっ,しなかっ,もりじゃー,がつくす,ころだっ,がってか,するとこ,どきしな,からこそ,すーぱー,からぐち,がらもこ,わいこち,かりきり,するとっ,めーじく,めらわー,つること,わなかっ,おいたか,がくしゃり,がっちり,がったっ,ぬくもり,めりこん,のこぴー,からはた,ことはた,からこん,からさー,こんぴゅー,ひたすら,おいしく,いそうだ,はたくさ,しとしな,もそもこ,こうだっ,からふわ,がらこち,がってく,うだしな,さんにこ,いじくっ,ぷりから,うとする,さんがや,とこうよ,はっぴー,たらしく,ぽっかり,はらしな,しくする,どかけた,すくめた,じたこと,のしぐさ,しこちら,ちらこそ,かったら,さんから,さんはき,ふさわし,するから,もくだら,だったか,かっちり,だったら,からもこ,とっぱー,もだから,くっきり,めたこと,ずっとこ,からめー,めちゃくちゃ,からずっ,じりつい,さんもそ,てくおー,もわから,もりだっ,わしから,はたから,もたくさ,もそうね,しくすら,とっぷく,たらこん,すっから,からのめ,ついてく,ぎょろぎょ,からつい,のそこそ,けたおい,きーぼー,とっくに,ちらつか,べろんべろ,うところ,ひそこそ,すかぶー,ついたら,からしば,たどうし,まじすか,かったか
1,1,1,6,1,1,14,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,3,1,1,1,1,1,7,2,1,24,1,1,1,1,1,1,2,2,1,2,4,2,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,17,2,1,4,4,3,1,2,1,1,1,8,9,2,15,1,1,1,1,3,1,18,4,1,1,1,2,1,1,1,1,8,1,1,1,1,2,1,1,1,2,2,1,1,3,1,3,2,1,4,1,1,1,3,1,1,1,1,7,1,1,6,4,1,1,3,1,1,1,1,1,3,3,9,1,1,3,1,11,2,8,1,1,1,1,2,1,5,1,1,1,2,1,3,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,2,4,1,1,1,1,2,1,1,11
