きらきら,ひやひや,ひりひり,くすくす,うだうだ,ずたずた,ぶよぶよ,へとへと,くたくた,もじゃもじゃ,ぎりぎり,とぼとぼ,どきどき,きょろきょろ,ぼさぼさ,ぱちぱち,ぽつぽつ,ぺろぺろ,にこにこ,がやがや,にやにや,わいわい,がらがら,たどたど,からから
['\u3000佐奈ちゃんの目がきらきらと輝いている。尊敬してます、といった風だ。\n'],['\u3000小学生になったばかりの少女らしからぬ投球すぴーどに、ひやひやしながらもなんとか捕りこぼさずにすむ。父親の体面は保たねばならない。\n'],['\u3000すたじお内がひりひりしている。声優陣やすたっふに緊張が走った。\n'],"['\u3000目に見えて狼狽する浩二の姿を見て、まきがくすくすと笑っている。\n', '\u3000くすくすと笑えば、浩二は困ったように、それでいて嬉しそうに顔を赤らめている。\n']",['「うだうだ言わない！」\n'],"['\u3000着替えの制服がずたずたに切り裂かれていた。\n', '「同級生に制服をずたずたにされました」\n']",['\u3000汗臭いぶよぶよしたお腹を枕にしながら、満員電車をなんとか耐えて、大きいたーみなる駅に到着する。\n'],['\u3000真澄は公務員の仕事をするだけでへとへとなのに、娘は何倍も大変な仕事を難なくこなしている。\n'],['「いえ、そんな。もうくたくたですよ」\n'],['\u3000髭をもじゃもじゃとはやした男がまきに声をかける。\n'],['\u3000ぎりぎりで間に合った、とほっと一息をつく。\n'],['\u3000まだ終わるには早い。とぼとぼと元の位置へと戻って再開する。\n'],"['\u3000ほらー映画で一緒にどきどきしちゃおうぜ、という浅知恵である。その浅い考えが木っ端みじんになってしまうとは、幸太郎も亜矢もまだ知らなかった。\n', '「えー、どきどきして楽しいですよ？」\n']",['\u3000亜矢が部屋の周囲をきょろきょろと見回している。\n'],['\u3000何日もお風呂に入っていないらしく、ぼさぼさした髪をかきながら言う。\n'],['「わぁ、ぱちぱち」\n'],['\u3000二人はなんとか最後まで視聴し終えて、ぽつぽつと感想を言い合う。声はからからで、元気がない。\n'],['\u3000するとららはまきに近づき、顔をぺろぺろと舐めはじめた。\n'],['\u3000それをにこにこと聞いていた結果、気に入られたらしい。\n'],['\u3000わいわいがやがや。\n'],"['\u3000正面から撮ったため盗撮写真ではないが、かといってそれを後日にやにやと眺めているとは四谷先生も想像していないだろう。\n', '「この写真を眺めてにやにやしてた」\n', '\u3000沙也華がにやにやとこちらを見ている。すっかり元気になったようだ。\n', '「なににやにやにしてんだよ」\n', '\u3000にやにやと嘲り笑いながら近づく麗子を、素っ気なく突き放す。\n', '\u3000そしておっさんが調子に乗り始めて、駅員の後ろでにやにやしている。\n']",['\u3000わいわいがやがや。\n'],['\u3000――がらがらっ。\n'],['\u3000深々と礼をして、たどたどしく話し始める。覚えてきた言葉をそのまま話しているのだろう。\n'],['\u3000二人はなんとか最後まで視聴し終えて、ぽつぽつと感想を言い合う。声はからからで、元気がない。\n']
