びくびく,けらけら,おーおー,ぶつぶつ,くっくっ,がくがく,ぎりぎり,じわじわ,はっはっ,じゅるじゅる,にやにや,そろそろ,ぼろぼろ,がらがら,ばらばら,さらさら,どろどろ,おいおい
['大した抵抗も感じず、親熊の頭部を貫通した手刀を引き抜くと、どうやら脳へと繋がる神経を丸ごと抉っていたらしく、その場で倒れ込み、びくびくと痙攣した後、動かなくなった。\n'],['何が楽しいのか、けらけら笑っているうるごす。\n'],"['『おーおー、またえげつない魔法を覚えたもんだねぇ。どんどん俺様好みに育っていくぜ。お前を見てると飽きねぇよ、ほんと』\n', '『おーおー、これまた派手にやったねぇ。｜同族《悪魔》の奴らでもここまでやる奴はなかなかいねぇぜ？ あいん』\n']",['何やら俯き気味でぶつぶつと呟いているようだが俺には関係ない。\n'],"['『くっくっくっ。｜勇者《あいつ》の姿を見たと同時に随分と余裕がなくなったじゃねぇか？ まぁ、気持ちはわからなくもないが、激情に任せて殺っちまうより、冷静に、坦々と殺る方が記憶が残る分、復讐の実感は残ると思うぜ？ ようやくお前の復讐が叶うんだ。もっと楽しめよ、あいん』\n', '『くっくっくっ、普通は教えられても一発で出来ねぇよ。覚えた魔法が崩壊やら無差別な｜魔法《もの》ばかりだから、お前の憎悪や復讐心が影響しているのは間違いねぇな』\n', '『くっくっくっ、いいねいいねぇ。そうこなくちゃ』\n', '『くっくっくっ、俺様の力を土台扱いか。流石に世界を狙う奴は違うねぇ』\n', '『くっくっくっ。あいん、俺様からちょっとした提案があるんだがいいか？ 勿論気に入らないのであれば、無視してくれていい』\n']",['次第にゔぇるせうすの瞳は恐怖に揺れ動き、滴り落ちる唾液を気にする事すら忘れ、その巨大な身体をがくがくと震わせ始めた。\n'],['｜勇者《くそ野郎》の仲間扱いされた怒りをぎりぎりの所で抑え込み、淡々と手刀を突き刺してだめーじを与えていくついでに、ゔぁるねろにやった時の様に自分の魔力も撃ち込んでいく。\n'],['純粋な力量では冒険者達の方が｜勝《まさ》っているが、盗賊達は冒険者達を取り囲んで距離をとり、じわじわといたぶるような攻撃で消耗させているな。\n'],['「がーっはっはっはっ！！」\n'],['〝べぎぎっぐじゅじゅるじゅるっ〟\n'],['奴は追撃を止めた俺に、にやにやと胸糞悪くなる笑みを向けてきた。\n'],"['「さて、そろそろ始めようか」\n', 'さて、そう遠くへは逃げられない筈だから、そろそろ見えてくると思うが・・・っと、いたな。\n', 'そろそろ次の一手をと、｜勇者《くそ野郎》の逃げる先を目で追う━━━っ！？\n', '「だけど、見ての通り壊れちゃったみたいで？ 最近は犯しても何の反応もしなくなっちゃったんですよねぇ。つまんなくなってきたからそろそろ捨てちゃおうかなぁって思ってたんですけど━━━」\n']","['そう言いながら、ゔぁるねろはぼろぼろになった鎧を脱ぎ捨てた。\n', '重厚な鎧はぼろぼろだが、ゔぁるねろの身体には傷一つ付いていない。\n']","['〝どごおおぉぉんっ！！ がらがらがらがら━━━〟\n', '〝どごおおぉぉんっ！！ がらがらがらがら━━━〟\n']",['傷一つないように見える｜死体《もの》もあれば、引き千切られてばらばらになった｜死体《もの》もある。\n'],['負けるつもりはさらさらないがな。\n'],['しかし｜勇者《くそ野郎》の姿が視界に入るだけで、汚泥のような、どろどろした憎悪の感情が侵食してくる。\n'],['『おいおい。俺様にとっちゃ好都合だが、今まで代償が何かも聞かずに力を貸せって言われたのは初めてだぜ？ つーかその覚悟。どんだけ世界を憎んでんだよ。まじでただの人間にしとくのが惜しいぜ』\n']
