わらぬら,ほくしな,すっかり,がびくっ,ぶるから,かりだっ,すること,こつぶり,ことする,だったっ,のーたっ,くすこと,がささっ,たっぷす,じめのた,らんどし,くすぐっ,うしばら,ことだっ,ずるする,だったた,うとしな,けたとこ,くさかっ,こともしゃ,むかつい,ぶりくら,びかけら,さんがた,もこもろ,ころうと,うずする,いがする,すっごく,けっこし,おどけた,かったじ,わいかっ,くったか,ぐちゃぐち,ぶらこん,くっつい,ばっかり,のそもそ,にこちら,もろくに,つけめた,くにさん,くらいじ,みしめた,がぷくっ,はっきり,うだから,たぽけっ,しながら,ぎたから,こしてく,いがかり,わらずき,すっきり,げたとこ,いらしく,けたから,からひっ,どしかす,がつくよ,こんぷり,にたくさ,のたわい,がみつい,くださっ,こんとろ,さんぐら,するなよ,からゆら,うろちょろ,くいじめ,からこう,かったっ,からだっ,すくとっ,ごしたた,からかっ,ぼくのこ,しくしな,もこうし,げたかっ,かったた,がくすく,こうから,たっふが,からのこ,じろぎし,むずする,ずかしく,てくから,へともぐ,たらばら,てかわい,だらしく,くさがり,びかかっ,よろしく,がらぐら,ばしてく,がらぽつ,たたくさ,たかいじ,ごろしな,めたくら,こうする,もこちら,からもわ,さっぱり,がらしく,ついてか,つけてく,がたくさ,たらきょと,もりがち,てかけた,かりがた,たらすご,どきだっ,がびきり,からぞく,こんくー,うしたら,つけたら,するしね,さんだっ,ころから,ぐらすや,しなかっ,じゃーじと,からきら,もりきり,こそよろ,ぼくはた,ぶつかっ,だってく,かりさー,さらにや,がしする,うとのこ,くすさん,こりする,びりしな,がりがし,いじめちゃ,げたぼく,くにとっ,からこそ,しくかき,たらきり,ぴーくに,さーもじ,ぷりだっ,どかめら,すーぱー,とこわい,くらすか,ばらくす,がつけら,おいてく,うとだっ,けっこう,すっぽか,すやかっ,たかはら,ぎーちょこ,わなかっ,がっちり,からばら,とぼれろ,ゆるげー,しなくちゃ,おどする,しないが,らんから,ぼくから,からこん,くらする,ちらつい,ひたすら,もだめー,いじめら,うしたっ,ひっきー,いそうだ,ふってく,はたくさ,からのー,たらふら,つけたっ,しわかっ,まろうと,がってく,うだしな,びしばし,こそこつ,ひっぱら,すくどー,するこん,もくすく,さんこん,うとする,さんがや,こしたっ,がぼくに,てくすく,びくつい,へとすく,だったじ,がらかつ,がしたか,たらしく,あはにこ,ぽっかり,かすごく,ずたわい,もそこそ,もさくさ,すくめた,ばっちり,きらめた,じたこと,すかうと,ちらこそ,かったら,さんから,たらさっ,むずあっぷ,ふさわし,するから,めーじと,ひーかっ,くすとろ,わたしと,ばっくに,あはすく,けたこと,くらいそ,ぶるこん,くらさく,がりから,だったか,うとどき,だったら,けたぼく,からげー,からくす,きょろする,たかわい,うとつか,ぺっとぼ,くっきー,するぼく,くさがら,ふらぐだ,ぶつから,わいどし,くっきり,からぼく,ほっこり,にやけち,ふわする,ことすら,うるさく,てかけら,すっぽり,さんへと,ぶらんけっ,からどし,めちゃくちゃ,からずっ,かっぷる,ぼくだっ,しなくっ,わらずぶ,ざわめき,じたばた,するくら,もわから,もりだっ,はたから,たっきり,ぴーすた,わいがっ,ぶらんどろ,ぱーから,とっぷり,ずかしな,かってく,がちゃがち,がしかっ,しくぱふ,ばしかっ,もたくさ,たらわく,きーだっ,ふさがっ,たっぷり,とっぷく,するかっ,くいこと,たらこん,ぶつけた,ふるすい,ついてく,からつい,さんのこ,さんもさ,がっかり,さらだっ,ばりだっ,てかめら,がみつけ,からいそ,うところ,もりがぼ,すごくど,ぴりつい,かららん,ついたら,からしば,ぼーから,からにこ,ぶりだっ,めーぷる,くらすく,ごとから,ぶらんどか,かったか,ぴりする,しくひそ,ばらしと
1,1,12,1,1,1,9,1,1,2,1,1,2,1,1,1,2,1,4,1,1,10,1,1,1,1,1,1,2,1,1,1,1,3,1,2,2,1,1,1,5,2,2,1,2,2,1,1,1,1,1,5,3,1,40,1,4,1,1,4,1,1,1,1,1,1,3,3,1,4,6,1,3,1,1,1,1,1,6,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,4,1,1,1,2,1,1,3,31,1,2,1,2,1,1,1,1,2,1,2,1,1,6,2,1,1,1,1,2,1,1,1,3,3,1,1,2,1,1,7,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,2,1,1,11,1,1,1,1,1,1,5,2,1,2,2,1,1,1,1,1,1,1,7,2,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,3,1,1,3,1,1,1,1,2,1,1,3,1,1,7,20,1,1,1,1,1,1,1,1,1,20,2,1,1,1,1,1,1,6,1,1,1,3,14,4,1,1,1,7,1,1,1,1,2,1,1,1,1,2,1,20,1,19,1,1,1,1,1,1,2,8,1,1,1,1,3,3,1,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,1,1,1,1,1,1,1,1,5,2,2,1,1,1,1,1,1,11,4,2,1,1,2,1,3,1,2,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,21,1,1,1
