すっかり,がびくっ,すること,ことする,だったっ,からいら,びかけた,くすぐっ,ことだっ,うとしな,ひっこん,がやたら,ちらから,のささや,いがする,けっこし,うようだ,はたいそ,ばっかり,うろする,からよろ,めたこん,きらめき,はっきり,うだから,しながら,ぐっとこ,すらふか,すっきり,からきー,けたから,すいめー,しゃらとこ,さったか,よろこん,にたくさ,からのた,くださっ,からゆら,こんがり,ころぶよ,からこう,もたいが,にやけた,ことから,ちらのこ,くだから,ぷらはた,ずかしく,そわしな,よろしく,すごくい,おいくら,ちらこち,がぼうる,ばしてく,さっそく,こうする,どきする,さっぱり,つけてく,がたくさ,なようだ,ことごと,がぷはっ,けたきー,うしたら,とっぱら,がたいそ,さんだっ,ころから,しなかっ,ふわもこ,のーどー,ぶつかっ,ひりする,がさみし,するとこ,ぱっちり,どきしな,とくこと,からこそ,びくしな,ゆるきゃっ,ぎとしな,すーぱー,おいてく,べたかっ,はきびし,けっこう,ひらめき,じーぷり,わなかっ,くにすっ,しないが,すごくつ,ひたすら,いじめら,うしたっ,いそうだ,わなくちゃ,はたくさ,きーわー,まろくっ,まろたっ,うしてく,ことがば,がってく,しとくにゃ,たらとぼ,くすぐり,さらにこ,ぶらじゃー,うとする,からさら,はっぴー,しゅっとこ,たらしく,ぽっかり,すかしな,どたばた,ばっちり,けたちゅー,のこがた,すいから,ちゅーぶか,からふる,かったら,とくから,さんから,からぽか,するから,いじさん,たっぱー,けたこと,ぱりすご,わないが,だったか,なみにこ,だったら,ちかけた,ほいさっ,たかいが,くっきー,めきだっ,かってか,ぶつから,むしゃむし,ざらする,ずっとこ,てかけら,めちゃくちゃ,からずっ,じりつい,くつもり,とろけた,するくら,もりだっ,かってく,もたくさ,がちだっ,しくしと,からとっ,たっぷり,ぶつけた,ふわのさ,からつい,さんのこ,ばたする,もりだく,がちゃかす,うところ,かすこと,すいのさ,するしく,かったか,がぶつか
6,3,14,1,1,1,1,1,1,1,1,1,3,2,3,1,1,1,2,1,2,2,1,3,1,39,1,1,3,1,1,1,1,1,1,1,1,4,1,2,1,1,1,2,2,1,2,1,2,1,16,3,3,1,1,1,7,1,1,1,2,5,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,2,1,6,1,3,2,1,1,1,3,1,1,4,1,2,1,1,1,2,3,1,1,1,1,1,1,9,1,2,1,3,1,2,2,1,1,1,1,1,1,4,1,3,1,5,1,7,1,1,1,5,1,4,1,1,1,14,1,1,1,1,1,2,1,1,1,1,1,2,1,6,1,3,1,1,1,1,2,1,1,5,1,1,1,3,1,1,1,8,1
