ことがた,もわかっ,すっかり,からぐり,かりだっ,すること,だったっ,ぎたぐら,びかけた,ことだっ,からわた,しくいら,ぎたころ,ざーから,いがする,わいかっ,がしてく,ばっかり,たかしと,おいくつ,はっきり,べたつい,どかしく,しながら,すっきり,しくぐら,がつくよ,ぴりほっ,そろすー,かっぷら,さんぐら,こんがり,からだっ,ぐらかす,たらかっ,からかっ,かったた,とろくに,くだから,ずかしく,てかわい,よろしく,くすのた,かさぶらん,べたから,さっぱり,つけてく,もそうだ,しばかり,がたくさ,すくめら,べりだっ,いそうろ,うしたら,そわする,さんだっ,ころから,しなかっ,とーくす,めちゃうよ,ぶるする,ぶるわい,ぶつかっ,げたぱっ,ついさっ,がらうろ,ころだっ,するとこ,からこそ,こんだっ,ぷりだっ,すーぱー,とってく,ばらくす,からしゃわ,ごたつい,けたくさ,わなかっ,おいたか,がりだっ,しなくちゃ,ぬくもり,げたから,たかもわ,からこん,どきこう,びりちび,さんぷる,ひっきり,くつかす,いそうだ,はたくさ,ついから,しとしな,ことくら,ぶすとー,からぼこ,うとする,さんのた,ぎたくら,するころ,もそこそ,からぱっ,さんもこ,じたこと,かったら,さんから,さんはき,ひーめー,するから,ひーかっ,わたしと,だったか,かっちり,だったら,うしてか,くっきー,ころはき,ぷらしく,めたこと,からめー,すっぽり,しとぐら,めちゃくちゃ,もやする,もことこ,するくら,もわから,もりだっ,からする,めたから,もたくさ,ばさばし,ふさがっ,たっぷり,あははっ,ぎりぐら,からつい,さんのこ,にやつい,ひーさー,とっくに,うところ,つけてか,こんどー,ぶりのこ,ぶりだっ,かすこと,からぱり,みしかっ,くどころ,かったか
1,2,6,1,2,26,2,2,1,8,1,1,2,1,6,1,1,2,1,1,3,1,1,15,5,1,2,1,1,1,1,3,1,1,1,1,1,1,3,4,1,1,1,1,1,6,4,2,1,1,1,1,1,1,1,5,3,9,1,1,1,2,1,1,1,1,3,1,1,1,1,11,1,1,1,1,1,12,1,1,2,6,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1,10,3,1,1,1,1,1,1,5,5,1,1,3,1,3,12,1,13,3,2,1,1,2,1,1,1,1,2,1,1,9,3,1,3,1,1,1,4,1,1,1,13,2,1,1,8,3,1,1,1,1,1,2,1,21
