もわかっ,ちらさん,すっかり,かりだっ,すること,ことする,がたいが,ことだっ,だったた,うとしな,ちらから,ぱりこう,くらしな,からすっ,らんぷか,はっきり,うだから,しながら,いらしく,のこのし,しゃっふる,ぎたとこ,わらずけ,からざわ,からこう,かったっ,ことから,かったた,こうから,くだから,ずかしく,うとから,よろしく,くださー,からもそ,さっそく,へとつい,もこちら,さっぱり,ついてか,しとくよ,もそうだ,たらすた,がたくさ,ことぐら,こんくー,ころから,しなかっ,からぼー,しないじ,しとこう,ざわつい,からおー,ちょこのし,くだめー,ころだっ,こうもそ,くにすい,するとこ,わーどか,からこそ,もやぞろ,とこちら,わいとぼ,くらすか,ばらくす,めそちら,わなかっ,からがしゃ,からくら,ごとちょこ,しないが,ちらもそ,からこん,からつら,ちらへと,ひたすら,するいら,いそうだ,しとしな,きりだっ,するさら,うとする,からさら,のためた,がしたか,からはっ,たらしく,がりくだ,しくする,ばっちり,じたこと,ついてけ,かったら,とくから,さんから,めーじと,けたこと,わないが,だったか,だったら,からげー,ぱりげー,めたころ,しなこと,とっぱー,わらずた,ゆること,めたこと,ぶちこん,ことすら,うるさく,ことしな,からずっ,ざわめき,くつもり,するくら,ついたか,もりだっ,かってく,じくのー,もたくさ,すくする,からとっ,いらする,とっぷく,からこち,ぶつけた,ついてく,からつい,さんのこ,じところ,とっくに,うところ,つけてか,ついたら,かすこと,かったか,ぴーすか,ばらしと
1,1,2,1,28,1,1,2,2,2,1,1,1,1,1,2,3,18,1,1,15,2,1,1,2,4,3,10,6,1,1,1,12,1,1,7,1,3,6,1,1,2,1,1,4,1,2,2,1,1,1,2,1,1,1,6,1,2,4,1,14,1,1,29,2,1,1,6,1,2,1,5,1,1,1,2,4,1,1,2,1,1,7,2,1,1,1,10,2,1,1,1,1,8,1,1,2,1,2,4,6,1,1,1,1,1,1,1,1,1,2,1,3,2,4,1,1,1,1,2,2,1,2,1,2,1,2,1,2,4,1,4,2,7,1,4,1,15,2,1
