もわかっ,ちらさん,すっかり,もそうじゃ,かりだっ,すること,だったっ,がらはら,びかけた,がったら,がたいが,あわかっ,うしばら,べたとこ,ことだっ,うとしな,もそちら,けたとこ,すごいじ,すーじー,びかけら,ちらから,けたぐり,おどけた,ばっかり,にこちら,はっきり,しながら,するふら,がらじり,すっきり,げたとこ,けたから,ぐりこん,こしばら,あはぐっ,こんぷり,くださっ,こんとろ,こそげー,かったっ,からだっ,もこうし,ことから,かったた,こうから,じろぎし,ずかしく,おいたら,おーとく,こそこと,よろしく,ずたぼろ,もこちら,さっぱり,ついてか,こうしな,もそうだ,けたみり,がたくさ,からみり,うしたら,つけたら,こそはっ,しなかっ,へっぴり,ついさっ,あはあわ,ころだっ,ぶらうざ,するとこ,そろこち,ぱっちり,しくずっ,からこそ,びくしな,がったか,くださら,にこめら,がつけら,おいてく,げーむく,げたこと,わなかっ,がっちり,さくぼや,からこん,ぶつとぼ,ひたすら,いそうだ,がつこう,はたくさ,しょぼかっ,あはばっ,もそもこ,がしきり,きりだっ,つけたか,こともわ,おろする,がってく,うだしな,ことくら,するこん,うとする,はっぴー,のことっ,だったじ,あはにや,たらしく,ぽっかり,うだとぼ,はらしな,とこのろ,もそこそ,すかうと,すいから,かったら,ふさわし,するから,ぐさくら,けたこと,わないが,のさくら,だったか,だったら,ちかけた,うしてか,ぶるめー,ひそめた,ふらぐだ,もだから,たらずっ,めたこと,くすぶり,ずっとこ,ことすら,すっぽり,からずっ,だらしな,こちから,たらのこ,わらねば,ざわめき,するくら,ばたつか,もわから,ついたか,もりだっ,からする,かってく,がしかっ,ひそぼそ,がちだっ,あはほっ,じめふら,くつかち,たっぷり,どさくさ,ついてく,からがっ,ぶつけら,かちゃかち,がっかり,ころずっ,たためら,ちらつか,うところ,ついたら,もそのそ,だっつー,ふっくら,かすこと,ばっくさ,かったか,がぶつか
1,1,11,1,2,30,2,1,1,1,1,1,1,1,5,2,1,1,1,5,1,2,1,1,1,1,14,19,1,1,1,1,1,1,1,1,2,7,2,1,1,1,1,7,7,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,1,6,1,1,5,1,1,1,1,1,1,1,1,1,13,1,2,1,1,3,3,1,3,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,6,1,14,1,1,1,1,6,1,1,1,1,1,2,1,6,1,2,1,4,3,2,12,17,1,1,1,2,1,1,1,3,1,2,6,1,1,1,1,1,1,1,4,1,2,1,5,2,3,2,1,1,1,1,1,4,1,5,1,2,1,1,1,2,1,8,1,1,1,2,3,1,16,1
