きらきら,きゃーきゃー,ずたずた,ぶつぶつ,ひそひそ,ばくばく,ぐずぐず,ぎりぎり,わくわく,ぴりぴり,とぼとぼ,どきどき,きょろきょろ,にこにこ,ごろごろ,にやにや,そろそろ,もたもた,まじまじ,わいわい,するする,ざわざわ,さらさら,おいおい,ぼこぼこ,もそもそ,もやもや
['\u3000赤組のふぉわーどをやっていた女子が目をきらきらさせて言う。\n'],"['\u3000驚いたりきゃーきゃー言っている子たちの中で、優海ちゃんだけ苦笑していた。\n', '\u3000一連の流れを見ていた女子たちがきゃーきゃー騒いでいる。\n']",['\u3000くるすはひとりで敵の守備をずたずたにして点を取る、わーるどくらすのすとらいかーとなるだけのぽてんしゃるを持っている。\n'],['\u3000こーちが何かぶつぶつ言っている。\n'],['\u3000女子たちのひそひそ声が聞こえる。\n'],['\u3000心臓は恐怖でばくばくし、逃げ腰になりながらもそう説明する。\n'],['\u3000もっともぐずぐずしていると追いつかれるため、わんとらっぷをしてそのまましゅーとを撃つ。\n'],['\u3000それからしばらくして、優海ちゃんには泣かれ、谷口くんにはぎりぎりまで黙っていたことを叱られたけど、何とかみんなにお別れを言えた。\n'],"['\u3000わくわくどきどきしながら家に帰って、さっそく母さんに名刺を見せて頼む。\n', '\u3000僕も同じ気分だけど、ちょっとだけわくわくもあった。\n']",['\u3000こーちたちは一気に蒼くなり、選手たちはぴりぴりとした空気を出す。\n'],['\u3000解散になった時、先輩はこっちを見ずにとぼとぼとひとり歩いていく。\n'],"['\u3000優海ちゃんに聞かれてどきどきしながら答える。\n', '\u3000わくわくどきどきしながら家に帰って、さっそく母さんに名刺を見せて頼む。\n']",['\u3000きょろきょろしているとぽんと肩を叩かれた。\n'],['\u3000振り返ってみると時任くんがにこにこしている。\n'],['\u3000才能あふれる選手なんてごろごろいる恐ろしい環境で、敵なしと言われているなんてどんなぷれーをするのだろうか。\n'],['\u3000そこでさっかーをできるかもしれないと思えばにやにやが止まらない。\n'],['「そりゃ知られていなかったからだろう。来栖はいままで四年だったからとれせん選考会に推薦していなかったんだ。五年生になったから、そろそろ大丈夫かと思うんだが、来栖はどうだ？」\n'],['「そんな顔をすんな。俺はあきらめたりしない。いつかお前がいるすてーじに追いついてやるからな。もたもたしていると、ぬかしちゃうぞ」\n'],['\u3000びっくりして彼の顔をまじまじと見つめると、彼は照れたようにそっぽを向く。\n'],['\u3000近所の子どもたちがわいわいやっているらしい。\n'],['\u3000目立つなとかやりすぎるなというのは理解しているが、これじゃどうしようもないと判断して僕はするすると前に出る。\n'],['\u3000ざわざわと会話が行われる。\n'],['\u3000ばるせろなの選手たちは引き気味のぽじしょんになったけど、守りに入る気はさらさらなさそうだった。\n'],"['「おいおい」\n', '「おいおい。いま十八歳未満の国際移籍は厳しいだろ」\n']","['「そうだな。お前らは来栖にぼこぼこにされて泣かされるだろうな」\n', '\u3000僕が馬鹿にされて怒ってくれるのはうれしいんだけど、僕がゔぇるべっとのめんばーをぼこぼこにするのはまずくないですかね……。\n', '「来栖のやつ、本当にぼこぼこにして泣かせたな」\n']",['\u3000そもそもそこといんぐらんど、ふらんす以外はそこまでなしょなるりーぐが強くないかな？\n'],['\u3000僕は安心したけど、悔しさやもやもやした気持ちを抱えながら、その場を後にする。\n']
