バタバタ,コンコン,メラメラ,ガリガリ,バラバラ,キラキラ,ドロドロ,ハラハラ,カチャカチャ,ギリギリ
['\u3000当初開戦も辞さないと固持していた第一皇子ルドルフも、何人もの治癒術師が数日殆ど休みなしで治療にあたり、容態が安定した途端バタバタと力尽きたのだと聞くと、その手厚い看護体制に感謝するとだけ述べて国に帰って行った。\n'],['\u3000話が一段落したタイミングを見計らったかのように、コンコンとノックの音が聞こえた。\n'],['\u3000チェリーレッドの双眸が怒りを孕みキラキラと……否、炎のようにメラメラと燃えている。\n'],['「あー。うん。正直普段は使いたくないけど、夜会とかに出たら反射的に令嬢モードになっちゃうくらいは、叩き込まれたもん。ただほら、｜精神値《メンタル》がガリガリと削られちゃうだけでね」\n'],['\u3000確かに彼らの動きはバラバラで連携は取れていない、しかしその包囲網を狭めようとも広げようともせず、一定の距離を置きながらじりじりと後退しつつ攻撃してくる様子は、まるで『何か』に操られているかのようで。\n'],"['\u3000木漏れ日をキラキラと反射して輝くその髪の動きに、周囲に立つ取り巻き達からほうっと小さな嘆息が漏れた。\n', '\u3000彼女がほっそりとした手を掲げる先、手のひらの上に眩い光の球が生み出され、宙を舞うように降り注ぐ細かい霧状の水をキラキラと照らしている。その現象により、エリカを取り囲むように小さな虹が出現したというわけだ。\n', '\u3000と、そこには銀色にキラキラと輝く刀身が。\n', '\u3000次いで、髪。キラキラと後光を背負って眩い金色に輝く、長い長い髪。\n', '\u3000彼女はキラキラと菫色の双眸を輝かせ、楽しそうに笑いながらエリカに語りかけている。\n', '\u3000居並ぶ王族達のキラキラ眩しい衣装や装飾品と比べ、『彼』は地味と評してもいいほど簡素な服を着ていた。勿論王族の列に並んでいる以上は最上級の生地を使い、最高級の職人によって仕立て上げられた一級品であるのは間違いないのだが。\n', '\u3000結果、ふんわりと丸みを持たせた淡い水色のドレスは飾り気が少ないデザインだが、あえて下ろされた銀色の髪が飾りのかわりにキラキラと纏わりつき、幼く見えすぎずかといって地味になりすぎないように考えられた絶妙のコントラストを演出している。\n', '\u3000王族のそれにひけをとらない豪奢な金の髪を背に垂らし、淡い紫のプリンセスラインドレスを身に纏った少女は、この大広間に集った誰よりも自信に満ち溢れ、キラキラと輝いていた。\n', '\u3000令嬢達の輪に入って行った第一王子レミニスが、期待に目をキラキラと輝かせるフィオーラの横を一瞥もせずに素通りし、不安げに視線を彷徨わせていたその隣の華奢な少女の手を取った、その瞬間を。\n', '\u3000キラキラと瞳を輝かせてグッと親指を立てているユリア。\n', '\u3000チェリーレッドの双眸が怒りを孕みキラキラと……否、炎のようにメラメラと燃えている。\n', '\u3000自信に満ち溢れキラキラと瞳を輝かせていた彼女が次の瞬間、困惑と屈辱と驚愕に顔を歪めたのをエリカは未だに夢に見ることがある。\n']",['\u3000何にせよ、つい先ほどまで澄ましていた天使のようなその顔も高そうなその服も、今は泥にまみれてドロドロだ。\n'],"['\u3000中には、ハラハラしながら成り行きを見守りつつも怖くて手が出せない、ちょっとヘタレな警備隊員も混ざっていたが。\n', '\u3000ハラハラと儚げに散り急ぐサクラ、その根元に倒れ伏す小さな身体。\n']",['\u3000普段ならすごいすごいとはしゃぐだろうユリアも、傍らのエリカから漂う緊張感に体をぶるりと震わせて、念のためにと持ってきた護身用の大剣をカチャカチャと鳴らす。\n'],"['\u3000剣先は彼の首筋ギリギリをかすり……彼の身体を傷つけない代わりに真紅のリボンを宙に舞わせる。\n', '\u3000基本的なルールである『相手の命を奪うべからず』を護ろうとしているのか、込められる魔力はギリギリ致死レベルに達しないようには調整しているようだが、それでも直撃すれば数日意識を失うくらいはあるくらいの魔力量だ。\n', '『彼女の取り巻きは狼か狩人。なら当然攻撃を仕掛けてくるでしょうね。纏まった人数であっても、たまたま同じ獲物を見つけた者同士というなら、ギリギリ失格にはならないでしょう？』\n', '「ただし、我がローゼンリヒト公爵家の者に対する敵意が確認できたその時は…………生まれてきたことを後悔するほどに、思い知らせてやりなさい。それがギリギリの妥協点よ」\n']"
