ドキドキ,ガリガリ,ガサガサ,サクサク,ピチピチ,モヤモヤ,サバサバ,パクパク,シャキシャキ,ピカピカ,カラカラ,ニヤニヤ,ガツガツ
['\u3000大和撫子タイプの清楚な女性に体を貸すというのも、……ちょっぴりドキドキする。\n'],['\u3000小さめの声で、そう問うてきたのは、筋骨隆々のライバルキャラでも、ガリガリ眼鏡の文系男子でもなく、――小動物のような黒目が印象的な、｜女子《・・》高生だったのだから。\n'],['\u3000ポケットに突っ込んだ右手には、ガサガサと中身を揺らすビニール袋。\n'],['\u3000麻里花ちゃんは、サクサクの衣がずっしりとしたタルタルソースを吸っていく過程を楽しみ、薔子さんは、ひんやりとした大根おろしと、熱々の肉の感触のギャップを、目を閉じて味わっていた。\n'],['\u3000ピチピチ、カラカラ――\n'],['\u3000己の感情処理能力では持て余すモヤモヤを得てしまったとき、人はいったいどうすべきか？\n'],['（まあでも、あの二人、時江さんよりも更に楽観的っつか、サバサバしてるもんな……。案外、未練なんか全然感じずに、早々に天国に行って、定食屋開いてたりして）\n'],['\u3000あまりに無数の想いが込み上げてきて、舌が追い付かず、ただ口をパクパクさせていると、神様がやれやれと、まるで肩でも鳴らしそうな様子でぼやいた。\n'],"['（うん。沸騰した後に入れるとシャキシャキ、水から入れるとじゅわって感じになるの。私はジューシーが正義だと信じる女子だから、水入れ派）\n', '\u3000大ぶりに切った野菜は、むしろそのおかげで本来のシャキシャキした食感を残し、噛み締めるとみずみずしささえ感じた。\n', '\u3000だが、シャキシャキだったキャベツが甘酢を吸って、まるでピクルスのような味わいを呈するのも、実に美味だった。\n']",['\u3000厳さんによれば、お孫さん――ノリジくんというようだ――は昨年大学を卒業した、ピカピカのフリーター一年生。\n'],['\u3000ピチピチ、カラカラ――\n'],['\u3000ついニヤニヤしながら、そんな風にからかってみる。\n'],['\u3000厳さんはガツガツとフライパンを揺すりながら、なんの気なしに答えた。\n']
