しゅっしゅっ,けらけら,たらたら,ぎりぎり,ぽろぽろ,わくわく,ぞろぞろ,どきどき,はっはっ,ぐらぐら,ごたごた,そろそろ,ばらばら,ぺこぺこ,ころころ,おいおい,ぼてぼて,ぼこぼこ,がたがた
['\u3000そう言って、しゅっしゅっとかーぶを投げる動作をする太陽。\n'],['  そう言ってけらけらと魅力的な笑顔で笑う滝先。\n'],['  上から任された仕事に不満たらたらである。\n'],"['\u3000なんと、常にぎりぎりまで髪を伸ばしている早川明が坊主頭になっていたのだ。\n', '  大吾はすとらいくぞーんぎりぎりのあうとろーにすとれーとを投げた。\n', '  絶対の自信を持って投げたじゃいろすとれーとは要求通り内角ぎりぎりに行った。\n', '  あうとろーぎりぎり一杯に投げられた落ちる球がすとらいくを奪った。\n', '\u3000だが、ぎりぎりまでこんとろーるされて、思いっきり伸びてくる。おそらく球速以上に打ちづらい。\n', '\u3000そして1球目、あうとろーぎりぎりにすとれーとが決まった。\n', '\u3000見事なものだと思う。2年前の伸びのないすとれーとがここまで進化している。ここまで枠ぎりぎりを狙えている。このすとれーとを見ただけでもどれだけ努力したのか良くわかる。\n', '  枠ぎりぎりにこんとろーるされたすとれーとが一つ目のあうとを奪った。\n', '  そして3球目、いんはいぎりぎりに投げられた球を腕をたたみながらばっとを振り抜いた。\n', '「ぎりぎり、どうしたの直くん？」\n']",['  とにかく、今年は投手がぱっとしない。べてらんはぱわーだうんするし、若手は伸びてこねーし、助っ人は嚙み合わねーし。おまけに守備の要の正捕手が故障ときたらそりゃぽろぽろ点を取られるけどだからって俺にどないせいつーのかくそったれがぼけ死ね！\n'],['  初めて扱う器具も多くわくわくする。\n'],['  ぞろぞろと大体30人ほどいる。ゆにほーむもばらばらだ。\n'],['  あの人に相談することで何かが変わるかもしれない。そう思うとどきどきした。\n'],['「はっはっはっ。お前だって笑っているじゃないか」\n'],['  太陽はしょっくで頭の中がぐらぐらした。そのまましばらく無言だったがはっと我に返った。\n'],['\u3000だが、結局の所それは、縦浜鱈野球部のごたごたを世間にさらすことだ。\n'],"['「そろそろ、変化球を投げたいんでさいん決めてもらっていいですか？」\n', '「そろそろ始まるのにな」\n', '「そろそろ始まるな。らじおつけるぞ」\n']",['  ぞろぞろと大体30人ほどいる。ゆにほーむもばらばらだ。\n'],['  与作は現在20歳、農家の跡取りとして実家で農業を営んでいる。普通のさらりーまんの様に上司にぺこぺこする必要もない。かなりでかい土地なので収入も問題ない。両親が働き盛りなので与作があくせく働く必要もない。まだお手伝いといったところだ。\n'],['  未だのーひっとだし、Bちーむの投手はころころ変わっているのに大吾は始めからずっと投げ続けている。\n'],['「おいおい、あんまり褒めるといざ実物を見たら肩透かしになりそうで怖いんだがなぁ」\n'],"['  芯で打ち損ねた打球はぼてぼてと内野を進みせかんどが処理をしてちぇんじとなった。\n', '  ぼてぼてと内野に転がった打球はさーどが危なげなく処理した。\n']","['「だから、藤くんがどらふとに指名されても、どこか納得出来ないところがあったと思うんだよ。でもさあ、頑張って凄い投手になった藤くんを認めないのはおかしいでしょ？  それで、直くんが、ぼこぼこのけちょんけちょんにされて、初めて藤くんが凄い投手なんだって受け入れたんだよ」\n', '「花雪、ぼこぼこのけちょんけちょんとか酷くね？」\n']",['それは間違いない。投手陣ががたがたのまうすだ。神原は絶対に指名する。問題はもう1人が誰かってことだ。\n']
