すっかり,からもた,すること,こんぱく,だったっ,がったら,ことだっ,そろぱー,にたじろ,ぶりくら,ちらから,からすっ,しばしと,すっごく,かたなよ,らんくに,くっつい,はたいそ,ばっかり,ぎらつい,はっきり,うだから,しながら,はきつい,こしてく,はきつか,こうもこ,にたくさ,ちりとこ,らんくだ,くださっ,するなよ,じーから,ばしばら,からこう,じめたか,もたいが,からかっ,いがさら,がみこん,ぶらしな,ずかしく,あはかり,よろしく,ちらこち,あはきら,さっそく,へとつい,こうする,もこちら,さっぱり,つけてく,あはずっ,がたくさ,なようだ,ことごと,うしたら,つけたら,さんだっ,とっぷす,しなかっ,くいくつ,がったか,きちぎら,あはすっ,すーぱー,もこのこ,おいてく,ぼさだっ,げたこと,けっこう,しとけた,つること,わなかっ,だぶつい,だぶのろ,ことはた,からこん,たかいそ,ひたすら,さんぷる,いそうだ,はたくさ,きりだっ,すたがち,がらこち,あはぺこ,うとする,がしたか,たらしく,ぽっかり,もそこそ,すくめた,すかうと,かったら,さんから,するから,ばっくに,くらいそ,いがぼや,わないが,たたくつ,だったか,こつがつ,しおがつ,だったら,けっぱち,あっぷする,らんへた,からさっ,のこつや,からずっ,かっぷる,わしてく,みしてか,ちゃらいが,からぶか,するくら,もりだっ,あはきゅっ,わーばら,うるきら,すーぷく,さんもご,かってく,めたから,うとらん,つかざっく,ぴかだっ,こしたら,たっぷり,ぶらすか,ついてく,じりすく,がくんがく,もだめそ,うところ,きくとっ,からしば,ふっくら,うだがみ,わしぐっ,かったか,もろこし,つかわし
5,1,13,1,1,1,1,1,1,2,2,1,1,1,1,4,1,1,2,1,9,1,11,1,1,1,1,1,1,4,2,1,1,1,1,1,1,3,1,2,1,1,1,9,2,2,1,1,1,1,2,1,1,1,2,1,3,2,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,2,1,1,1,1,6,1,2,2,1,1,3,1,5,1,1,7,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,6,2,2
