こんこん,くすくす,きゅっきゅっ,いらいら,ぎりぎり,ぴりぴり,すやすや,ぽつぽつ,ぺらぺら,そろそろ,ぱらぱら,おいおい,どしどし
['そして双葉の部屋のどあをこんこんとのっくしてから部屋に入っていた。\n'],['双葉はそのやりとりが面白かったのかくすくすと笑っていた。\n'],['それからは奥原選手と佐藤選手が発するきゅっきゅっというしゅーずが体育館の床でこすれる音、らけっとでしゃとるを叩くときになるぱんっぱんっとまるで風船が割れたような空気を切り裂く音、すごいと小さく響く観客の声。\u3000体育館にいる人が皆、奥原選手と佐藤選手の練習を見守っていた。\n'],['双葉はいらつくように髪をわしゃわしゃっとした。\u3000どうやら考えがまとまらずにいらいらしているみたいだ。\n'],['へあぴんで相手のねっとぎりぎりにしゃとるを落としたり、へあぴんと混ぜてくろすねっとを使うことで相手を混乱させたりといろいろな打ち方を繰り込まれた試合になっていた。\n'],['今まではいろいろな人たちが出す空気もあり、暖かくのんびりとした空気だったが、二人の選手がうなづくと今までなっていた音が止み、まるで奥原選手と佐藤選手しか居なかったような静かさ、そしてぴりぴりとした空気に変わっていた。\n'],['双葉はこれからのことについてずっと考えていた。\u3000そして時間だけが過ぎて行き、双葉は気がつくとべっとの上ですやすやと寝ていた。\n'],['（何人か泣いている子がいる……\u3000あたりまえだけど卒業式とは別れの祭典。\u3000これから始まる新たな出会いが始まる前の最後の式。\u3000楽しかった思い出やつらかったことなんかも頭の中で走馬灯のようにぽつぽつと浮かんでくるんだよな。\u3000俺は予想もしなかったことに巻き込まれちゃって双葉ちゃんの代わりに出ることになってしまったが、これは俺にとってすたーとだ。\u3000この卒業式が終わり、すぐにやってくる高校入学。\u3000俺はここで立ち止まっている暇なんてないんだ。）\n'],['双葉は日記をぺらぺらとめくりながら眺めていた。\n'],"['「はい、静かにしてね。\u3000もうそろそろ卒業生入場して、それから卒業式本番が始まるからね。\u3000みんな心の準備はできた？」\n', '「ありがと、なんかわかった気がするよ。\u3000それじゃあそろそろ時間になるから体育館に戻ろうか」\n', '「うん、そろそろ私も出ないと遅れちゃうからもうちょっとしたら行くよ。\u3000念を押すようだけど安静にしとくのよ？」\n']",['美穗はのーとを開き、ぱらぱらとめくって双葉と茜にあるぺーじを見せた。\n'],['（お、おいおい、確かに暇になったとは自分で言ったけど、まさかこんな時間に誰か来るなんて聞いてないぞ!!）\n'],['評価や感想もどしどし送ってください。\n']
