ごそごそ,すらすら,がちがち,いらいら,はきはき,ちらちら,どきどき,ぼそぼそ,ほいほい,ごつごつ,のこのこ,にこにこ,まごまご,にやにや,あわあわ,つかつか,そろそろ,よろよろ,がちゃがちゃ,ぱらぱら,ばちばち,おいおい
['\u3000らいぶかめらの映像を映していた国営放送は、文字だけの画面に切り替わった。おそらく「そのままお待ちください」的な内容なのだろう。ときおりごそごそとすたじお内の環境音が入るので、まいくはおんのままのようだ。またいつ映像が入るかわからないので、俺たちはてれびの電源を入れっぱなしにしておいた。何人かはてれびの前から離れて、毛布をかぶって横になっていた。全員がてれびを見ている状況下でまーてぃんにすけっちを渡せたのはついていたと言える。\n'],['\u3000以前、資料を見ながら描いたことがあるだけに、りんごやぺっとぼとると変わらないくらいにすらすらと描ける。やにべくの若い軍人たちは、俺が描く様子を見て、まるで手品でも見ているかのような反応をした。鉄製品特有の鋭角をなくし、できるだけ丸みを帯びたでふぉるめにする。軍人たちは自分の持っている銃と見比べて、ただただ驚いている。\n'],['\u3000俺がまらと大統領に握手されてがちがちになっているいらすとだ。人物を4頭身くらいにでふぉるめしているので、いかにもるぽまんがっぽいていすとが出ていると思う。\n'],"['\u3000りーだー格の男は苦々しい表情をして、いらいらした様子で無線機に向かって手短に叫ぶ。\n', '\u3000りーだー格の男は、明らかに激高した表情をしている。いらいらした様子で、てれびを消すように若い軍人に命令した。ぶつり。てれびの音声が途切れると、再び静寂が部屋を支配した。\n']",['\u3000芸術祭の会場で初めて対面したその若手編集者は、がっちりした体格に、髪は短く刈り込んでいて、はきはきとしゃべる20代半ばくらいの男だった。\n'],['\u3000まらとがすまほ動画で何を演説しているのか。やにべく語が分からない俺は、他の人質たちの顔色から判断するしかない。気色ばんでいる者もいるが、軍人たちの様子をちらちらと覗き見ている者もいる。軍人たちは……、ただ画面に見入っているだけだ。\n'],['\u3000平気な態度を装ったまま――内心はどきどきしていたが――、俺はこの男をにらみ返す。りーだー格の男がどあのほうに向かって叫ぶと、開け放たれたどあから、若い兵士が別の人質を連れて姿を現した。\n'],['\u3000室内の人質同士が会話することは禁じていないようで、やにべく人同士はぼそぼそと会話を始めた。\n'],['「ちょっと声かけただけで、ほいほい外国までやってくるような奴だ。\n'],['\u3000体重を支えていてもさほど重いとは感じなかったが、ずいぶん筋肉質でごつごつした体格だった。\n'],['\u3000こんな遠く離れた国までのこのこやってきた、というわけか」\n'],"['\u3000壇上からは、客席が遠くまで見渡せた。後列のはじっこに、先ほどの男、すれいまんの姿が確認できた。ちゃこーるぐれいのじゃけっとに、薄黄色のしゃつ。のーねくたいだが、らふな印象は受けない。すれいまんはにこにこしながら、ことさら大げさにばちばちと大きく拍手をしてくれていた。\n', '\u3000どあの前では、すれいまんがにこにこと満面の笑みを浮かべながら出迎えてくれた。通されたびるの一室は、びじねす向けのおふぃすとは明らかに違う。たとえるなら、映画に出てくるやくざの事務所みたいだった。しんぷるで殺風景だが、神棚だけはしっかりと備え付けられている。\n', '\u3000俺のそんな意図をまったく介さずに、すれいまんはにこにこと語り続けた。\n', '\u3000俺が起きたのを察知したのか、すれいまんはにこにこしながら、深く静かに俺に話しかけてきた。\n', '\u3000すれいまんは即席のやにべく語講座に、にこにこしながら付き合ってくれている。\n']",['\u3000しかし、こういった如才なさというか、機を見るに敏なところは、さすがに大手で働く編集者である。ふっとわーくが軽い。日本文学社の編集氏は、となりでまごまごしているだけだ。\n'],['\u3000すれいまんは俺の横でにやにやしながらこちらを見ている。\n'],['\u3000堀田君は、まだあわあわとしている。\n'],['\u3000りーだー格の男は部屋中を睨め廻して俺の姿を見つけると、つかつかと俺の前に進み出てきて、手ぶりで立つように促してきた。\n'],['「なんでもねぇよ。じゃあそろそろ出るからな。また明日連絡するぜ」\n'],['\u3000俺の目の前を行く金髪の英国人記者は、左足をひきずりながら、よろよろと歩く。\n'],['\u3000まらとの動画は、繰り返してれびで流れている。それからどれくらいの時間が経過しただろうか。廊下のほうから怒鳴り声と、複数の軍人が足早に移動する音が聞こえてきた。武器のすれるがちゃがちゃとした耳障りな音が、この部屋に近づいてくる。\n'],"['\u3000俺は物事を考えるときには、落書きをするくせがある。若い軍人はめもの中をぱらぱらとめくっていたが、日本語の走り書きと、簡単ないらすとしか描いていないので、問題なしと判断したのか、俺に返してよこした。\n', '\u3000俺はずぼんの左後ろのぽけっとからめも帳を取り出すと、男に手渡した。りーだー格の男はぺーじをぱらぱらとめくって中を確認すると、めも帳を床に盛大に叩きつけた。\n']",['\u3000壇上からは、客席が遠くまで見渡せた。後列のはじっこに、先ほどの男、すれいまんの姿が確認できた。ちゃこーるぐれいのじゃけっとに、薄黄色のしゃつ。のーねくたいだが、らふな印象は受けない。すれいまんはにこにこしながら、ことさら大げさにばちばちと大きく拍手をしてくれていた。\n'],['「おいおい、外国に行ってまで仕事させるのかよ」\n']
