がつけば,ずらしく,もそうか,かっぷる,くること,じんじゃー,とこちら,にこちら,からくり,もりすく,しなこと,ことでか,くるから,ころから,いじめた,がみこん,うとしな,ぴーかー,すれちっ,くっきり,はっぴー,わんぴー,するから,しながら,しっかり,いじめら,うところ,きしめた,ぶるがた,すること,つけてく,どきしな,よろしく,しなかっ,ことよろ,ばんから,しーずん,かすこと,かりしと
"['\u3000気がつけば、まわりの視線を集めていたみたい。\n', '\u3000なんだけど……気がつけば苦節何ゖ月。\n', '\u3000学生時代はずっと勉強してたし、就職してからは仕事に追われて、気がつけばあっという間に時間だけが過ぎている。\n']",['\u3000組織内の上に行けばいくほど、年賀状に【殺す】などの脅し文句を書かれた葉書が届くなんて言う話もめずらしくはない。\n'],['\u3000それもそうかもしれないが。\n'],"['\u3000そう。世間一般で【くりすますいぶ】と呼ばれるかっぷるのためのいべんとの日。\n', '\u3000去年たまたま、この日が非番で、どうしても用事があって街に出かけたら……どこもかしこもかっぷるだらけ！！\n', '\u3000日付が日付だけに、店内はかっぷるだらけ。\n', '\u3000でも。思えば私達も、そのかっぷるの内の一組なんだわ！！\n']",['\u3000ここは市内随一の繁華街なので、時折こうして迷子がやってくることがある。\n'],['「僕、じんじゃーえーるで」\n'],['\u3000刑事達がじろりとこちらを睨む。\n'],"['「急に父の都合が悪くなって、今夜中にこちらに帰すと言って……車でここへ送ってくれると言うから心配もしていなかったんです。予定していた時間より少し遅いから、心配はしていました。それで、父に電話をしてみたんです。だけどつながらなくて……子供達はいつまでも帰ってこないし、どうしようって……」\n', '\u3000制服警官はしばらく電話で話していたが、急にこちらを見ると、\n']",['\u3000今からくりーにんぐに出して間に合うかなぁ。\n'],['\u3000人質を２人に増やせば、犯人側にとってもりすくは大きい。弟の方がより身体が小さくて運びやすかったのもあるだろう。\n'],['\u3000そうして。私はふと、おかしなことに気がついた。\n'],['\u3000親が貧しいから、ということでからかわれたり、いじめられたりする可能性は高い。\n'],['「僕、ちょっと様子を見てくるから。郁美ちゃん、お会計よろしく」\n'],['\u3000子供のころから科学に強い興味があって、将来は鑑識員になるのが夢だった。\n'],['「ものすごく怖い顔で『この子のことをいじめたら許さないから』って、隆人のために怒ってくれたんだそうじゃ」\n'],['\u3000私はしゃがみこんで男の子に話しかけた。\n'],['\u3000隆人は私にすっかり懐いてしまって、握った手を離そうとしない。\n'],['\u3000すぴーかーをＯＮにしているから、内容は私達にも全部筒抜けだ。\n'],['\u3000小さな子供が喜ぶあすれちっく施設があり、休日になると家族連れて賑わう。\n'],['\u3000空気の澄んだ夜空に輝く星達は、いつになくくっきりと輪郭を見せてくれている。\n'],['\u3000彼女持ちの岸田さんは二つ返事で了解してくれて、これでお互いはっぴー、と思っていたんだけど。\n'],"['\u3000らべんだー系のわんぴーすにしよう！！\n', '「そのわんぴーす、素敵だね。よく似合ってるよ」\n']",['「もみじー、大好き。僕、将来をもみじーをお嫁さんにするからね！！」\n'],"['\u3000確かにあの交番の近くには幼稚園があって、よく通りかかる小さな子供達が押し合いへし合いしながらきゃいきゃい騒いでいた記憶がある。\n', '\u3000まだ若い女性が髪を振り乱しながら走ってくる。\n']",['「今、場所の特定を急いでいます。必ず助けますから、気持ちをしっかり持ってください」\n'],"['\u3000親が貧しいから、ということでからかわれたり、いじめられたりする可能性は高い。\n', '「いじめられたら高岡警部にちくってごらん。きっと、助けてくれるから」\n']",['\u3000見たところ、５、６歳ぐらいっていうところ。\n'],"['\u3000私は思わず隆人を強く抱きしめた。\n', '\u3000私は思わず、彼の小さな身体を抱きしめた。\n']",['\u3000見たこともない機器が電話やぱそこんにつながれて、何本ものけーぶるがたこ足配線になっている。\n'],"['「どんな些細なことでもいいんです。手がかりがなければ、犯人を特定することはできません」\n', '「何じゃったかのぅ？\u3000あの便利ぐっずとやらは。そりゃ商品がひっとして儲かって、金の心配はせんでも良くなった。子供たちが他の子達と比べられて気まずい思いをすることもなくなる、それはよかったんじゃ……けどのぅ」\n']",['「お前、和泉の奴とでーとしたいですぅ、なんとかして約束を取りつけてくださぁい、ってわしに泣いて縋ったじゃろうが？」\n'],['\u3000どきどきしながら固唾を呑んで見守っていると、\n'],['「僕、ちょっと様子を見てくるから。郁美ちゃん、お会計よろしく」\n'],['\u3000でもまさか、私の同期で、友人の婦警と同じ班に所属する刑事だとは思いもしなかった。\n'],['「そう言う訳ですから、この子のことよろしくお願いします！！」\n'],['\u3000はいはい、と面倒くさそうに結衣はかばんから携帯電話を取り出しかけたけど、\n'],['\u3000毎年、このしーずんが近づくと……切なくなる。だって。\n'],['\u3000仕方ないので、私は自分の身分を明かすことにした。\n'],['「隆人と拓斗は、不安じゃったんよ。父親も母親も同じぐらい好きなのに、２人がけんかばかりしとるちゅうて」\n']
