にたしな,はたちま,でこちら,わんばか,がつけら,からぼろ,かったら,きんとん,がたいそ,すればた,とぼけた,はきちん
['\u3000私が思い出したようにたしなめると彼女は藪蛇（やぶへび）だった、と言わんばかりに手で目元を抑えてみせた。大仰（たいぎょう）な芝居である。ただ、彼女の演技はひどく下手くそだ。'],['\u3000私が顔を赤くすると、大上は何事も経験ですよ、と知ったようなことを言った。まったく気楽なものである。華族や士族などには面子があって醜聞（しゅうぶん）でも立とうものなら嫁ぎ先さえ見つからぬというのに。少し前にある子爵（ししゃく）の娘が、下男（げなん）と恋仲になって駆け落ちをしたという噂がたった。それはたちまち広がり新聞にも載るかと思われたが子爵が大枚をばら撒いて差し止めたという。'],['\u3000私がそう言うととなりの男女がぎょっとした表情でこちらを見ていた。私は顔から火が出るかと思った。女学生が二人そろって人殺し、という不穏な言葉を発しているのだ。気味が悪いに違いない。'],['\u3000私が思い出したようにたしなめると彼女は藪蛇（やぶへび）だった、と言わんばかりに手で目元を抑えてみせた。大仰（たいぎょう）な芝居である。ただ、彼女の演技はひどく下手くそだ。'],['「だけど、そんなにうまくいくものなのかしら？\u3000不可解なことに必ず理由がつけられるなんて」'],['\u3000私が声を荒げると大上は心底残念だというに悲しげな表情を見せた。だが、絶対に嘘だ。さっきだって自分からぼろを出しただけだ。いまになって私はこの級友がいかなる心胆（しんたん）の持ち主であるか理解しつつあった。'],['「なら、こうしましょう。大上さんが謎を解いてくれたら私もそのみすてりぃを読みましょう。でも解けなかったら大上さんはきちんと家で食事をとること。決してひとりで外食をしない」'],['\u3000私の気持ちなど理解できないように大上はすでに蓋をとっていた。大上の頼んだ『飛雪』は小豆の黒い餡の上に雪のような薯蕷（しょよ）きんとんがかけられている。そこに柚の刻みがのせられた白玉が三つ並んでいる。柚の香りが爽（さわ）やかだ。'],['\u3000それだけであれば、私――高屋房（たかや・ふさ）は「そんな女性もいるのか」と驚くだけですんだに違いない。我朝においても肉が食卓に並ぶのが、和魂洋才（わこんようさい）の時代だ。だが、それがたいそう色白の美人で私と同じ女学生だと言われれば、自然と級友の顔がひとつ浮かんでくる。'],['\u3000三十間堀から九段までは皇居を半周ほどすればたどり着く。あのふたりが徒歩であれば私たちが先につくだろうが、別の乗り物に乗られていれば間に合わないかもしれない。私がいらいらとしていると大上は「級長は人がいいね」とよくわからぬことを言った。'],['\u3000男と女は何が起こったか分からない、といった顔をしている間に土井家の使用人に押さえつけられた。証拠が壊れてしまえば、彼らも我慢する必要がなくなったのだ。当の大上はといえば「じゃ、帰りましょう」ととぼけた顔で微笑んだ。'],['「なら、こうしましょう。大上さんが謎を解いてくれたら私もそのみすてりぃを読みましょう。でも解けなかったら大上さんはきちんと家で食事をとること。決してひとりで外食をしない」']
